Shear_Strain_(%)	Shear_Stress_(kPa)	Axial_Strain_(%)	Effective_Vertical_Stress_(kPa)
-0.402893	-2.332393	0.011918	1.27915
-0.444011	-2.344667	-0.001222	1.24768
-0.47413	-2.490522	0.006295	1.277736
-0.540673	-2.429379	0.006784	1.506869
-0.606788	-2.535928	0.021696	1.494139
-0.671903	-2.689012	0.01809	1.621435
-0.749282	-2.589315	0.006356	1.706299
-0.799664	-2.60829	-0.010818	1.894061
-0.839496	-2.847442	0.009473	1.925532
-0.88592	-2.809491	0.009717	2.078287
-0.930649	-2.847442	0.017357	2.254734
-0.967053	-3.088325	0.003422	2.274536
-1.008865	-3.080569	0.007578	2.451336
-1.060737	-3.024847	0.023652	2.620003
-1.106078	-3.208201	0.012407	2.645463
-1.156746	-3.295247	0.022918	2.802108
-1.201006	-3.348936	0.017601	2.925161
-1.25249	-3.386812	0.022796	3.052103
-1.279997	-3.52476	0.021268	3.188239
-1.307668	-3.618508	0.02738	3.342409
-1.343664	-3.681835	0.003178	3.437174
-1.379007	-3.800657	0.021024	3.618571
-1.411819	-3.960593	0.001406	3.747282
-1.439653	-4.010366	0.010756	3.826488
-1.482444	-4.127156	0.002872	4.041124
-1.517358	-4.284456	0.012957	4.217924
-1.541519	-4.255843	0.015646	4.51212
-1.564883	-4.345976	0.01369	4.692103
-1.590574	-4.541679	0.023652	4.772723
-1.619061	-4.684146	0.010023	5.034388
-1.643466	-4.80071	0.006356	5.144711
-1.666586	-4.895813	0.01314	5.223564
-1.694563	-5.042571	0.017846	5.471438
-1.73115	-5.20695	0.019313	5.779778
-1.778084	-5.291361	0.018579	5.952335
-1.816365	-5.462667	0.012223	6.191015
-1.863278	-5.598959	0.005134	6.556285
-1.923904	-5.729227	0.019802	6.758544
-1.969633	-5.887958	0.014668	7.101537
-2.025443	-6.18893	0.006173	7.325366
-2.069724	-6.245179	0.010756	7.739786
-2.10423	-6.505489	0.000978	8.058026
-2.149307	-6.801567	0.007334	8.338431
-2.189364	-6.915118	0.019496	8.816499
-2.238032	-7.122568	-0.006906	9.27618
-2.276395	-7.55539	0.009045	9.442726
-2.311166	-7.717509	0.004828	9.940949
-2.339898	-7.940095	0.016135	10.294196
-2.379648	-8.224651	0.000672	10.543484
-2.428949	-8.516512	-0.001467	11.059741
-2.478902	-8.697607	0.030313	11.643536
-2.541671	-8.959649	0.010267	11.905554
-2.602072	-9.229221	0.025363	12.497835
-2.65829	-9.718367	0.020229	12.88821
-2.703836	-9.941479	0.013201	13.339404
-2.75985	-10.138237	0.012895	13.758421
-2.813068	-10.557429	0.024935	14.168244
-2.873714	-10.827377	0.032697	14.698998
-2.908894	-11.203498	-0.000061	15.232228
-2.960807	-11.587601	0.005623	15.813193
-2.985947	-11.820652	0.013873	16.397342
-3.018514	-12.100465	0.004584	16.9334
-3.069774	-12.644805	0.015096	17.518962
-3.107708	-12.833882	0.027319	18.061032
-3.150581	-13.126947	0.012529	18.691502
-3.191372	-13.625731	0.002628	19.261506
-3.237387	-14.020376	0.009045	19.865456
-3.28279	-14.265023	0.025363	20.483903
-3.322725	-14.730525	0.00165	21.051786
-3.35317	-15.277801	0.009473	21.771009
-3.393982	-15.661226	0.013629	22.378495
-3.44116	-16.108279	0.007273	23.031241
-3.485869	-16.379959	-0.005378	23.697071
-3.533231	-16.940413	0.011184	24.446704
-3.541047	-16.816019	0.014851	24.598045
-3.541639	-16.276347	0.012162	24.204842
-3.539088	-15.941114	0.013934	23.875286
-3.537884	-15.850981	0.008984	23.735614
-3.542047	-15.837803	0.023652	23.618218
-3.496889	-14.604097	0.006906	22.838176
-3.435263	-11.627057	0.013629	20.4001
-3.398124	-9.356252	0.022552	17.86443
-3.370536	-7.402381	0.024691	15.430951
-3.340845	-5.64075	-0.005134	12.988632
-3.327132	-5.106049	0.012223	11.863122
-3.313746	-4.273237	0.017601	10.673256
-3.293667	-3.696217	0.012895	9.347961
-3.274383	-3.077481	0.016135	8.168703
-3.25865	-2.720035	0.008312	7.306979
-3.248366	-2.504603	0.010451	7.050972
-3.238714	-2.393461	0.001956	6.697725
-3.197331	-1.885416	0.015585	5.930765
-3.163784	-1.597998	0.007273	5.082478
-3.13244	-1.308019	0.013629	4.215449
-3.098587	-1.000421	0.023407	3.430456
-3.066897	-0.670986	0.012651	2.494121
-3.030431	-0.467602	0.01809	1.886989
-2.981825	-0.365195	0.023468	1.035873
-2.95999	-0.107445	0.015096	0.444299
-2.915628	-0.11136	0.005623	0.014674
-2.877387	-0.074614	0.023407	-0.364385
-2.820169	0.095261	0.01149	-0.647266
-2.768584	0.087129	0.021513	-0.856597
-2.707917	0.078018	0.006295	-1.05037
-2.656413	0.129899	0.013384	-1.079012
-2.603051	0.189536	-0.004645	-1.202065
-2.547772	0.160395	0.02683	-1.197468
-2.497757	0.146465	0.015096	-1.214795
-2.456599	0.263631	0.003178	-1.193579
-2.412195	0.204295	0.011429	-1.29683
-2.367547	0.155124	0.010756	-1.261116
-2.321614	0.264309	0.026158	-1.264299
-2.291332	0.202789	0.009473	-1.280918
-2.260723	0.209717	0.004584	-1.354821
-2.214932	0.296537	0.01809	-1.197468
-2.16906	0.21928	0.008556	-1.241315
-2.133615	0.312726	0.027624	-1.269603
-2.103435	0.288404	0.026463	-1.264299
-2.067663	0.342244	0.023407	-1.211612
-2.012833	0.380872	0.022918	-1.290819
-1.97047	0.280875	0.007578	-1.250155
-1.919353	0.326355	0.017296	-1.26536
-1.857095	0.389833	0.019251	-1.244497
-1.819548	0.389005	0.010756	-1.254398
-1.78143	0.466638	0.01314	-1.131345
-1.743067	0.406399	0.006601	-1.170948
-1.702398	0.368448	0.005684	-1.237072
-1.675626	0.479891	0.015646	-1.176606
-1.65016	0.407829	0.016318	-1.137003
-1.625428	0.470177	0.012162	-1.119676
-1.597349	0.456021	-0.017662	-1.152207
-1.565414	0.513926	0.004889	-1.148318
-1.539988	0.523941	0.018518	-1.149732
-1.515909	0.460916	0.020779	-1.15539
-1.470608	0.556621	0.012162	-1.153622
-1.43347	0.536817	0.01314	-1.109775
-1.394597	0.458581	0.00605	-1.197822
-1.353152	0.498866	0.017785	-1.105532
-1.317401	0.483807	0.001956	-1.158219
-1.281242	0.516411	0.009962	-1.139478
-1.249409	0.555868	0.015829	-1.156451
-1.213005	0.517616	0.019802	-1.127102
-1.151706	0.516336	0.014607	-1.214795
-1.105589	0.465433	0.006417	-1.173777
-1.075715	0.521155	0.001039	-1.145135
-1.02772	0.464906	0.007823	-1.104471
-0.987357	0.507902	0.012468	-1.145489
-0.954075	0.524167	-0.00055	-1.138417
-0.90553	0.620249	0.021757	-1.224342
-0.864534	0.643743	0.010756	-1.043298
-0.822764	0.538323	0.013873	-1.067343
-0.77281	0.514604	0.012468	-1.119676
-0.73306	0.599768	0.001039	-1.081487
-0.668638	0.587494	0.022918	-1.143721
-0.622133	0.571832	0.013629	-1.165291
-0.54351	0.574768	0.022918	-1.087145
-0.480109	0.565205	0.02683	-1.097399
-0.439215	0.503083	0.01424	-1.099875
-0.407546	0.609707	0.01534	-1.081487
-0.374304	0.587645	0.015585	-1.019607
-0.343961	0.639902	-0.000306	-1.074415
-0.299701	0.623562	0.014118	-0.962677
-0.261929	0.616409	0.011184	-0.931914
-0.216139	0.502857	0.013201	-0.981065
-0.172633	0.721452	0.017296	-0.95702
-0.126006	0.656694	0.028541	-0.89514
-0.089704	0.701648	-0.000061	-0.899383
-0.063646	0.726045	0.003606	-0.877813
-0.024222	0.628005	0.024691	-0.912113
0.028731	0.751044	0.006906	-0.887714
0.075094	0.667537	0.002139	-0.852354
0.133617	0.665429	0.008006	-0.829724
0.175082	0.619346	0.020046	-0.845282
0.219914	0.7588	0.014668	-0.828309
0.243074	0.666935	0.004828	-0.835381
0.273377	0.745849	0.011918	-0.813104
0.298742	0.681769	0.010451	-0.867913
0.346777	0.771149	0.008006	-0.788706
0.407321	0.798558	0.012468	-0.74486
0.472865	0.761586	0.006845	-0.716925
0.502229	0.719343	0.021085	-0.808861
0.535633	0.80157	0.023652	-0.74486
0.568119	0.78139	0.010267	-0.829724
0.604176	0.845319	0.002689	-0.762186
0.634132	0.801947	0.007395	-0.734959
0.664088	0.874159	0.019863	-0.714096
0.696084	0.894716	0.009962	-0.647973
0.73561	0.871222	0.017357	-0.674493
0.76979	0.898857	0.005562	-0.602005
0.816805	0.857668	0.007762	-0.626403
0.846434	0.892909	0.008251	-0.59069
0.881798	0.92604	0.006295	-0.594933
0.919977	0.915122	0.005317	-0.557098
0.954769	0.963012	0.026585	-0.579728
0.98701	1.135072	0.014423	-0.443592
1.022292	1.026565	0.016318	-0.374286
1.061124	1.056459	0.006662	-0.443592
1.110262	1.119334	0.014668	-0.464808
1.176132	1.032664	0.008006	-0.414597
1.223698	1.089892	0.012651	-0.355899
1.265999	1.197344	0.020779	-0.313467
1.322727	1.176637	0.01809	-0.272449
1.374966	1.198624	0.005806	-0.244515
1.43349	1.23409	0.019985	-0.261134
1.489974	1.193429	0.012895	-0.251233
1.536642	1.233187	0.011429	-0.216227
1.557558	1.241319	-0.000306	-0.152579
1.586044	1.310068	0.010084	-0.146567
1.62251	1.367596	0.015096	-0.071958
1.656547	1.352838	0.024202	-0.085748
1.68285	1.423017	0.016624	-0.044023
1.726335	1.287177	0.017785	-0.062057
1.762249	1.39621	0.001406	0.00442
1.795735	1.375126	-0.001283	0.069483
1.829935	1.418198	0.00984	0.010431
1.861176	1.514581	0.007578	0.161772
1.90509	1.528135	0.00929	0.26467
1.935821	1.551854	0.025119	0.30887
1.960777	1.61631	0.005867	0.355192
1.984877	1.6703	-0.00275	0.437227
2.041319	1.721504	0.017601	0.488146
2.096435	1.64756	0.018763	0.4984
2.115188	1.696429	0.011429	0.562048
2.135859	1.762467	0.034958	0.642315
2.171529	1.801924	0.009473	0.738495
2.2093	1.849212	-0.003117	0.832199
2.2787	1.980835	0.009717	0.942522
2.334939	1.9657	0.002445	0.99733
2.374424	1.935655	0.005378	1.008999
2.435581	2.06118	0.008006	1.132052
2.492717	2.102519	0.018274	1.187214
2.562729	2.239564	0.007273	1.194286
2.631783	2.218104	0.019496	1.334312
2.668615	2.196794	0.004828	1.426248
2.708509	2.334969	0.017112	1.464083
2.743954	2.408837	0.013018	1.561677
2.785337	2.315466	0.002384	1.721151
2.824598	2.441367	0.026096	1.7162
2.852023	2.552735	0.000183	1.837485
2.880183	2.649193	0.019068	2.070862
2.91273	2.574496	0.000183	2.188257
2.941319	2.764552	0.002689	2.335708
2.988089	2.772007	-0.001956	2.448507
3.056898	2.836538	0.017296	2.584643
3.094363	2.903555	0.016379	2.689309
3.144092	2.928629	0.019496	2.84065
3.182904	3.098279	0.009228	2.97325
3.215818	3.237131	0.013201	3.074026
3.25712	3.273275	0.032086	3.219356
3.296054	3.385622	0.027808	3.403228
3.333581	3.449175	0.010206	3.575786
3.379045	3.622363	0.002384	3.693535
3.427631	3.746758	0.028541	3.903927
3.450384	3.812946	0.014362	4.032637
3.48942	3.889225	0.014973	4.204134
3.526212	4.121448	-0.003178	4.367851
3.549066	4.194263	0.013629	4.625272
3.580838	4.300661	0.010756	4.802072
3.604591	4.414213	0.014423	5.108998
3.634608	4.569932	0.004584	5.257863
3.672562	4.721058	0.021207	5.50503
3.727373	4.854564	0.030986	5.759976
3.775081	5.027978	0.00929	6.003253
3.812138	5.14522	0.039297	6.20127
3.84691	5.259976	0.017051	6.43606
3.906026	5.516823	0.018518	6.677923
3.953286	5.611625	0.017601	6.902106
4.02893	5.798217	0.02738	7.134775
4.088434	5.97645	0.004156	7.475646
4.126633	6.053331	0.010695	7.680381
4.175811	6.281037	0.017785	8.007461
4.216276	6.475309	0.022185	8.3059
4.243294	6.622219	0.011734	8.670109
4.285901	6.824096	0.014118	8.866003
4.328651	6.988249	0.005867	9.213946
4.377401	7.20353	0.015401	9.561536
4.424722	7.389671	0.006356	9.956154
4.464962	7.633716	0.014912	10.225244
4.510855	7.822793	0.023652	10.691643
4.553054	8.11985	-0.006356	11.119146
4.592397	8.394542	0.01369	11.427132
4.649839	8.449059	0.005623	11.858878
4.686672	8.774503	0.004339	12.16934
4.722811	9.038503	0.007578	12.654833
4.752297	9.280666	0.01589	13.056877
4.773356	9.589093	0.011245	13.506303
4.79923	9.872746	0.016318	13.932392
4.839797	10.164908	0.005134	14.461379
4.868365	10.403758	0.00275	14.86024
4.897668	10.68967	0.016318	15.291633
4.931195	11.049224	0.032453	15.86977
4.961906	11.392891	0.019068	16.39911
4.996024	11.638142	0.00929	16.749528
5.053487	11.91946	0.026891	17.257298
5.095993	12.337448	0.016318	17.841446
5.126785	12.716129	0.016624	18.397306
5.166862	13.031407	0.019251	18.935133
5.206613	13.240514	0.022002	19.512916
5.252301	13.777475	0.011429	20.108733
5.30048	14.101639	0.010695	20.655046
5.369513	14.342597	0.009779	21.189336
5.423343	14.782948	-0.006417	21.796115
5.454564	15.240694	0.007089	22.460884
5.524842	15.46117	0.000672	23.084282
5.580223	15.889173	0.014668	23.787947
5.622321	16.372972	-0.000489	24.482418
5.669642	16.791637	0.027074	25.042521
5.672499	16.466494	0.010023	24.718623
5.669989	15.989547	0.017051	24.228887
5.668275	15.88473	0.020779	24.119978
5.671152	15.665383	0.040031	24.064816
5.668091	15.625926	0.012407	23.920547
5.607955	12.603707	0.020229	21.535865
5.573122	9.782688	0.019007	18.766819
5.526719	7.728819	0.014179	16.242111
5.482745	6.156266	0.007578	14.048019
5.445035	4.959381	0.016685	12.051237
5.418017	4.130409	0.013629	10.739733
5.395979	3.56875	0.016868	9.578509
5.363085	3.091276	0.014179	8.531851
5.324803	2.660639	-0.004706	7.752515
5.292481	2.310948	0.022674	7.076785
5.295235	2.223525	0.02463	6.861795
5.291175	2.276837	0.01974	6.810877
5.288563	2.3995	0.014118	6.888316
5.290113	2.344306	0.017357	6.780821
5.285379	2.335571	0.030558	6.748643
5.286849	2.226838	0.009717	6.546384
5.261872	1.773912	0.0022	5.767755
5.217061	1.19373	0.027563	4.131999
5.173045	0.742912	0.018029	2.81024
5.138437	0.492842	0.007089	1.813087
5.100584	0.263706	0.018274	0.926964
5.048427	0.110999	0.012957	0.269267
5.00384	0.044434	0.010756	-0.138435
4.966211	0.042552	0.006112	-0.480366
4.936521	-0.199385	0.028847	-0.7636
4.898954	-0.122128	0.002139	-0.920245
4.870977	-0.134553	0.023896	-1.084316
4.837593	-0.085834	0.00605	-1.228585
4.804862	-0.256538	0.01809	-1.135588
4.773356	-0.222502	0.019251	-1.163876
4.751379	-0.343207	0.018335	-1.237072
4.723219	-0.306612	0.01149	-1.387705
4.696385	-0.310377	0.008251	-1.276675
4.652614	-0.436579	0.018335	-1.338908
4.597845	-0.450434	0.007884	-1.312035
4.549442	-0.491397	-0.001772	-1.396899
4.515732	-0.418582	0.008251	-1.361539
4.464881	-0.407664	0.008067	-1.29683
4.420641	-0.471819	0.02463	-1.461961
4.367994	-0.510146	0.004339	-1.36755
4.317734	-0.598021	0.007762	-1.432613
4.268597	-0.449229	0.007273	-1.401496
4.22803	-0.446594	0.025119	-1.467619
4.183137	-0.553519	0.010267	-1.433673
4.156283	-0.496517	0.025119	-1.41564
4.109248	-0.446594	0.023224	-1.288344
4.056213	-0.602614	0.020535	-1.421297
3.978813	-0.565491	0.013629	-1.401142
3.909617	-0.531155	0.002689	-1.428016
3.850012	-0.617674	0.015218	-1.55708
3.801446	-0.61677	0.012223	-1.530206
3.762022	-0.544483	0.010084	-1.478934
3.712721	-0.677914	0.005623	-1.42943
3.660482	-0.728138	-0.004645	-1.511819
3.626874	-0.60796	0.008801	-1.47363
3.597224	-0.596967	0.008801	-1.394777
3.571452	-0.6996	0.001467	-1.496261
3.549719	-0.632357	0.0044	-1.421297
3.517478	-0.705624	-0.003973	-1.497322
3.484829	-0.742069	0.016624	-1.47363
3.46126	-0.652538	0.016318	-1.422712
3.421489	-0.634767	0.011306	-1.359064
3.394472	-0.648999	0.010267	-1.35871
3.344926	-0.704419	0.037831	-1.425541
3.312787	-0.574527	0.01534	-1.313449
3.287055	-0.516471	0.021513	-1.334665
3.240693	-0.676031	0.012162	-1.336433
3.202983	-0.525733	0.015585	-1.254398
3.162743	-0.615566	0.002384	-1.228585
3.119646	-0.683862	0.023896	-1.34598
3.078201	-0.614662	0.010756	-1.183678
3.023106	-0.69591	0.016318	-1.25263
2.972826	-0.686874	0.032697	-1.18191
2.938319	-0.676935	0.007273	-1.170595
2.897079	-0.683862	0.019007	-1.174838
2.862552	-0.711045	0	-1.203479
2.824332	-0.727009	0.021268	-1.193225
2.789091	-0.803438	0.007578	-1.314864
2.738383	-0.681453	-0.001772	-1.172363
2.699877	-0.691995	0.020779	-1.193579
2.662228	-0.754117	0.014729	-1.25263
2.623314	-0.736948	0.000672	-1.1073
2.571973	-0.73868	-0.001772	-1.024911
2.480065	-0.861644	0.007823	-1.139478
2.424725	-0.751782	0.006295	-1.077244
2.34253	-0.737174	0.010451	-1.070172
2.304555	-0.772716	0.008312	-1.190396
2.225319	-0.817669	0.026646	-1.170948
2.175937	-0.821208	0.033247	-1.129577
2.145756	-0.811043	-0.001467	-1.125334
2.114943	-0.840259	0.005378	-1.156804
2.094232	-0.834838	0.018274	-1.030922
2.064194	-0.877005	0.013934	-1.033398
2.012037	-0.85675	0.02518	-0.973286
1.963226	-0.951778	0.002384	-1.056028
1.941494	-0.825726	0.010512	-0.899029
1.910722	-0.818874	0.013445	-0.923428
1.875909	-1.016159	0.019985	-0.938633
1.842362	-0.898014	0.036119	-0.869681
1.805999	-0.865259	0.016807	-0.794717
1.773758	-0.949519	0.012162	-0.948887
1.74168	-1.002002	0.014423	-0.83326
1.712642	-1.008629	0.01369	-0.826895
1.669606	-1.018869	0.006784	-0.843868
1.642773	-0.994171	0.011734	-0.785877
1.602145	-1.010361	0.015585	-0.668835
1.565781	-1.063974	0.027135	-0.733898
1.540805	-1.080239	0.026341	-0.661763
1.509074	-1.182194	0.006784	-0.682626
1.464528	-1.064652	0.011184	-0.65752
1.412105	-1.15102	0.013873	-0.703842
1.341725	-1.2968	0.006845	-0.78906
1.285527	-1.165553	0.013873	-0.702427
1.223637	-1.167285	0.009717	-0.67025
1.171561	-1.297779	0.00165	-0.681919
1.107997	-1.23031	0.014484	-0.606248
1.037943	-1.15742	0.024385	-0.521384
0.994336	-1.313064	-0.004645	-0.572656
0.960401	-1.217284	0.010206	-0.460918
0.932894	-1.213669	0.014851	-0.434045
0.887981	-1.458016	0.012468	-0.405403
0.860433	-1.315549	0.007517	-0.323721
0.816662	-1.506208	0.016073	-0.29508
0.775912	-1.318561	0.007273	-0.297908
0.736651	-1.5044	0.007028	-0.203497
0.701757	-1.417881	0.017785	-0.235675
0.655946	-1.510048	0.003117	-0.2431
0.631785	-1.448076	0.022246	-0.224713
0.602952	-1.350413	0.021452	-0.14091
0.551223	-1.614036	0.022491	-0.238504
0.519716	-1.518557	0.013384	-0.096003
0.473028	-1.490169	0.007334	-0.125705
0.421503	-1.54077	0.007823	-0.108379
0.361041	-1.562757	0.009045	-0.088577
0.314821	-1.53324	0.001711	0.130655
0.268643	-1.580679	0.022185	0.014674
0.241299	-1.726007	0.016073	0.201376
0.221199	-1.714561	0.015157	0.11934
0.185877	-1.619383	0.004095	0.191475
0.144575	-1.786849	0.011918	0.127473
0.10056	-1.885039	0.027869	0.161772
0.034302	-1.782406	0.012162	0.205619
-0.013631	-1.869979	0.012468	0.295787
-0.048219	-1.948667	0.014851	0.362617
-0.080685	-1.814559	0.000306	0.407878
-0.104723	-2.087745	0.006784	0.401867
-0.140882	-2.116058	0.012468	0.540125
-0.183612	-2.11907	0.011795	0.574778
-0.237198	-2.107926	0.010756	0.639487
-0.27603	-2.267259	0.01094	0.735312
-0.323392	-2.101902	0.020779	0.827956
-0.363959	-2.277876	0.012223	0.926964
-0.404281	-2.220348	0.004889	0.946765
-0.437807	-2.292635	0.007273	1.064161
-0.470967	-2.407693	0.021574	1.075122
-0.545305	-2.287289	0.020535	1.248033
-0.620705	-2.389546	0.020779	1.293294
-0.680229	-2.402346	0.01314	1.430491
-0.749609	-2.574556	0.008801	1.421651
-0.800297	-2.452571	0.022735	1.629568
-0.841864	-2.660699	0.015157	1.693216
-0.892858	-2.604902	0.027135	1.767119
-0.936955	-2.74654	0.007273	1.855872
-0.977991	-2.773648	0.007517	1.960538
-1.024924	-2.871537	0.027319	2.033026
-1.062961	-2.92997	0.011734	2.136278
-1.10869	-3.013627	0.017357	2.31131
-1.160746	-3.210987	0.030497	2.308835
-1.20221	-3.0634	0.001406	2.525238
-1.251817	-3.262718	0.00385	2.546454
-1.280589	-3.274314	0.012468	2.77488
-1.305892	-3.531387	0.019068	2.827567
-1.34399	-3.529579	0.013873	3.013207
-1.377884	-3.579277	0.016807	3.105143
-1.411676	-3.642303	0.005623	3.274871
-1.447917	-3.669335	0.018763	3.465816
-1.485546	-3.844105	0.021941	3.482789
-1.518501	-3.950955	0.017051	3.703082
-1.542519	-4.017219	0.004095	3.809162
-1.562843	-4.041013	0.020718	4.079666
-1.588534	-4.203058	0.008801	4.173017
-1.614837	-4.325721	0.004828	4.321176
-1.643793	-4.381367	0.014484	4.471456
-1.665525	-4.488066	0.000978	4.639416
-1.686543	-4.581663	0.013262	4.819045
-1.722478	-4.711555	0.014179	5.046764
-1.765493	-4.849805	0.015829	5.285444
-1.798326	-5.043701	0.011673	5.376673
-1.841913	-5.156424	0.02903	5.646824
-1.891336	-5.331044	0.008495	5.723202
-1.950615	-5.445574	0.017051	6.030127
-2.009813	-5.566053	0.017051	6.543201
-2.056154	-5.829903	0.01314	6.77481
-2.095191	-5.88073	0.000733	7.089161
-2.132248	-6.179217	0.016868	7.271972
-2.169958	-6.332828	0.019313	7.638302
-2.208627	-6.52838	0.002628	7.86885
-2.260131	-6.686208	0.008495	8.263114
-2.296066	-6.914441	0.023163	8.458656
-2.327899	-7.281074	0.022674	8.770885
-2.359732	-7.330094	0.016807	9.120596
-2.405094	-7.556067	0.016379	9.455809
-2.458313	-7.868711	0.010267	9.78395
-2.51749	-8.047848	0.00929	10.228073
-2.572932	-8.196339	0.026891	10.672195
-2.629803	-8.574342	0.023652	11.022967
-2.680655	-8.783675	0.003911	11.504924
-2.737138	-9.09067	0.012529	11.941975
-2.788989	-9.387275	0.009228	12.257386
-2.832229	-9.595403	0.010451	12.7694
-2.887407	-9.797883	0.023224	13.194074
-2.92177	-10.116475	-0.003667	13.618041
-2.961868	-10.297495	0.02958	14.090805
-2.991721	-10.652682	0.035142	14.482241
-3.022963	-10.940025	0.01809	14.955005
-3.071223	-11.293556	0.015157	15.468433
-3.106953	-11.62766	0.004889	16.018282
-3.156519	-12.046024	0.00929	16.517919
-3.1998	-12.350761	0.017785	17.051149
-3.242305	-12.683283	0.024202	17.578367
-3.288443	-12.985686	0.026402	18.135642
-3.323296	-13.355406	0.01094	18.652959
-3.356109	-13.747114	0.020352	19.101679
-3.395757	-13.986265	0.005378	19.849897
-3.445629	-14.449507	0.020229	20.510777
-3.498521	-14.91674	0.008006	20.981773
-3.548168	-15.344441	0.011918	21.726809
-3.598102	-15.700984	0.015646	22.418805
-3.639729	-16.321753	0.016624	22.949206
-3.669624	-16.585301	0.015707	23.704497
-3.692642	-16.617605	0.01149	24.041125
-3.690173	-16.231168	-0.005623	23.836036
-3.686336	-15.865438	0.00605	23.507541
-3.687234	-15.697144	0.013384	23.401815
-3.689601	-15.60189	0.026585	23.318011
-3.68399	-15.461231	0.016073	23.129896
-3.615263	-12.413786	0.013996	20.792243
-3.591592	-9.900366	0.007334	18.215202
-3.559677	-7.797553	-0.005928	15.7156
-3.51103	-5.9613	0.005623	13.234385
-3.4663	-4.7166	-0.012223	10.904157
-3.441323	-3.852463	0.017112	9.518043
-3.418775	-3.325744	0.009717	8.404555
-3.396594	-2.595941	0.004339	7.311575
-3.380351	-2.398356	0.01369	6.740157
-3.376902	-2.439996	0.020535	6.49688
-3.37325	-2.434801	0.014668	6.503952
-3.35821	-2.162442	0.00874	6.151766
-3.335295	-1.786246	0.0044	5.18785
-3.304115	-1.351693	0.020474	4.246566
-3.275199	-1.06435	0.034714	3.507894
-3.239469	-0.887472	0.022735	2.645463
-3.190474	-0.649224	0.020229	1.863298
-3.151295	-0.527616	0.006845	1.188628
-3.107137	-0.275513	0.011734	0.54755
-3.075304	-0.136887	0.021024	0.034476
-3.027411	-0.112565	0.019251	-0.256891
-2.983559	-0.00805	0.019802	-0.634536
-2.958093	0.019962	0.029886	-0.807093
-2.920219	0.079674	0.030069	-0.889482
-2.881836	0.054901	0.008556	-1.071586
-2.827597	0.0232	0.01534	-1.002634
-2.77093	0.081707	0.01314	-1.115787
-2.719997	0.066949	0.014179	-1.218684
-2.664248	0.156781	0.036853	-1.176252
-2.608928	0.193753	0.01369	-1.203126
-2.560832	0.128694	0.00929	-1.210198
-2.50094	0.198346	0.004828	-1.249801
-2.459394	0.195259	0.029091	-1.240254
-2.414154	0.232382	0.020718	-1.302134
-2.373832	0.192624	0.010695	-1.275614
-2.329103	0.226885	0.004828	-1.275614
-2.29327	0.280272	0.01369	-1.26147
-2.260723	0.21574	0.018763	-1.310974
-2.216973	0.228692	0.004828	-1.193579
-2.173121	0.236824	0.020779	-1.193579
-2.133941	0.279896	0.01754	-1.241315
-2.102598	0.268525	0.005317	-1.228939
-2.06246	0.310618	-0.003178	-1.187567
-2.010629	0.315211	0.017051	-1.213027
-1.965246	0.219731	0.003422	-1.242729
-1.914558	0.405269	0.005806	-1.238486
-1.855463	0.29616	0.011184	-1.194639
-1.814569	0.340135	0.007578	-1.227524
-1.775207	0.362424	0.008067	-1.172363
-1.735721	0.286522	0.012651	-1.092803
-1.702174	0.328087	0.023713	-1.159279
-1.669096	0.304895	-0.01204	-1.173777
-1.645915	0.376053	0.028602	-1.13382
-1.622489	0.412197	0.008312	-1.080426
-1.583412	0.326882	0.011734	-1.169534
-1.560374	0.462196	0.019496	-1.105886
-1.536785	0.281176	0.016624	-1.153622
-1.507829	0.455795	0.01809	-1.153975
-1.465303	0.421157	0.022674	-1.150793
-1.419002	0.470855	0.017051	-1.117201
-1.386455	0.403688	0.014179	-1.149732
-1.345725	0.40798	0.000733	-1.134174
-1.311035	0.420329	0.021207	-1.145135
-1.271121	0.510914	0.017785	-1.196054
-1.24392	0.600973	0.015707	-1.132406
-1.205883	0.449169	0.015585	-1.091388
-1.154787	0.566937	0.014423	-1.134174
-1.104915	0.49977	0.015646	-1.094217
-1.058329	0.40286	0.011245	-1.066282
-1.013681	0.550447	0.027624	-1.074415
-0.97189	0.548941	-0.001711	-1.139831
-0.930078	0.530568	0.025119	-1.069111
-0.886185	0.52989	0.036242	-1.111543
-0.83768	0.592238	0.016562	-1.077244
-0.794685	0.541335	0.013629	-1.128516
-0.753955	0.523263	-0.000061	-1.107654
-0.696574	0.557977	0.034714	-1.129931
-0.64205	0.617915	0.036364	-1.125334
-0.594524	0.634707	0.016807	-0.971518
-0.520574	0.571229	0.017051	-0.99238
-0.457662	0.530191	0.002384	-0.995209
-0.419871	0.54623	0.01094	-0.915295
-0.396363	0.67966	0.027563	-0.931561
-0.362163	0.658878	0.02903	-0.97859
-0.327371	0.651574	0.023652	-1.043298
-0.280784	0.706467	0.02683	-1.010767
-0.245992	0.688546	0.026402	-1.007231
-0.199386	0.645926	0.008801	-0.987076
-0.151962	0.615505	0.016318	-0.918831
-0.110763	0.714298	0.014668	-0.954545
-0.080562	0.7588	0.016073	-0.957373
-0.041301	0.647733	0.014179	-0.943229
0.006856	0.706467	0.003178	-0.934743
0.055422	0.716407	0.009779	-0.95702
0.120558	0.682371	0.010084	-0.906101
0.16041	0.685383	-0.000795	-0.909284
0.201936	0.753077	0.016379	-0.897615
