Shear_Strain_(%)	Shear_Stress_(kPa)	Axial_Strain_(%)	Effective_Vertical_Stress_(kPa)
0.356226	1.442067	0.012733	43.154118
0.354401	1.304721	0.010571	43.305106
0.348465	1.180101	0.006727	43.452557
0.337735	0.609632	0.020662	43.492868
0.307393	-1.393409	0.022043	42.80759
0.272238	-3.173714	0.006487	42.14565
0.240492	-4.81705	0.012733	41.643537
0.213278	-6.383881	0.012733	41.119854
0.173891	-7.734753	0.017538	40.717103
0.142647	-8.909274	0.015076	40.404167
0.116716	-9.924537	0.014655	40.19236
0.090305	-10.739578	0.015136	39.960398
0.058458	-11.573068	0.027389	39.766625
0.029901	-12.321544	0.021563	39.592654
-0.007801	-12.801051	0.025166	39.440959
-0.040851	-13.441323	0.023965	39.33205
-0.086635	-14.000271	0.025046	39.16409
-0.115934	-14.480455	0.024986	39.138277
-0.161077	-14.785795	0.016998	39.03644
-0.166792	-14.913201	0.016517	39.056595
-0.163182	-13.921432	0.0194	38.899597
-0.102919	-11.500027	0.022283	38.243314
-0.100031	-11.175336	0.025467	38.103288
-0.100593	-11.025641	0.018019	38.107531
-0.09971	-11.025339	0.023725	38.118493
-0.085993	-9.747056	0.013935	37.741201
-0.075505	-8.372765	0.024986	37.31688
-0.067623	-7.124225	0.018439	36.919433
-0.048612	-6.118977	0.014415	36.576795
-0.038284	-5.072767	0.024926	36.149645
-0.021358	-4.229111	0.023605	35.800641
-0.01478	-3.332521	0.020121	35.456942
-0.002326	-2.833361	0.026127	35.179365
0.003229	-2.119597	0.011592	34.843091
0.005375	-1.992115	0.01892	34.723928
0.005054	-2.007928	0.032975	34.67902
0.016926	-1.112015	0.021623	34.497623
0.034333	-0.133122	0.016818	34.145437
0.05549	1.152692	0.022824	33.830025
0.087678	2.679087	0.018499	33.299625
0.114691	4.02002	0.031173	32.871414
0.141343	5.359823	0.010331	32.606568
0.171485	6.465144	0.020121	32.440022
0.206159	7.455784	0.024926	32.284437
0.240813	8.304333	0.026668	32.235994
0.279217	9.04159	0.011772	32.257564
0.32111	9.865366	0.026428	32.301057
0.364087	10.408426	0.026608	32.338185
0.396595	10.824079	0.030512	32.359047
0.414784	11.289204	0.023845	32.437193
0.434799	11.717808	0.024686	32.501902
0.449539	12.119908	0.024506	32.493769
0.469914	12.404464	0.023304	32.488111
0.496125	12.571102	0.01898	32.496598
0.527269	12.911079	0.027088	32.496598
0.561302	13.015971	0.023605	32.449923
0.592245	13.210846	0.018499	32.391578
0.637468	13.340662	0.030933	32.387689
0.679181	13.714148	0.029311	32.425524
0.720413	13.854205	0.037479	32.403247
0.764452	13.903827	0.022524	32.425878
0.811079	14.037258	0.030452	32.435071
0.851889	14.306227	0.022043	32.461238
0.882071	14.478211	0.032855	32.503316
0.921117	14.508331	0.022043	32.50367
0.956011	14.630919	0.02811	32.591363
0.997745	14.712242	0.029791	32.621065
0.997905	14.285746	0.01946	32.228922
0.985612	13.261146	0.021803	31.644774
0.976407	13.174326	0.031653	31.576883
0.972336	13.053018	0.02811	31.429785
0.913998	10.581916	0.030452	30.093528
0.887345	8.567204	0.030032	28.800765
0.869016	6.70678	0.039341	27.569881
0.847718	4.930466	0.029311	26.215238
0.823492	3.480876	0.034777	25.215962
0.804561	2.615835	0.029971	24.446881
0.784186	2.160198	0.021863	24.089037
0.776665	1.985203	0.034356	23.838335
0.778109	2.021949	0.022764	23.904104
0.775302	2.16562	0.036999	23.856015
0.770489	2.069764	0.037179	23.974471
0.765756	1.815929	0.02829	24.015489
0.75982	1.819167	0.032494	24.188399
0.755167	1.745976	0.03844	24.291651
0.748409	1.676098	0.023064	24.429908
0.73421	1.131005	0.023965	24.370857
0.699035	0.208135	0.02901	23.493574
0.662015	-0.748168	0.024686	22.563251
0.62732	-1.463513	0.036278	21.800888
0.57564	-2.317484	0.038621	20.974524
0.537056	-2.978613	0.029311	20.367745
0.500537	-3.546597	0.03772	19.799509
0.469412	-4.031526	0.033155	19.418681
0.4427	-4.729401	0.040783	18.94521
0.427218	-5.17796	0.030933	18.705823
0.413581	-5.51741	0.030272	18.725978
0.395793	-6.05565	0.029251	18.53468
0.367155	-6.443292	0.043005	18.615301
0.32103	-6.761583	0.021623	18.622727
0.280179	-7.078443	0.018319	18.761338
0.240231	-7.563974	0.02901	18.84302
0.208064	-7.905005	0.031894	19.122011
0.174132	-8.240765	0.033816	19.315076
0.142707	-8.538123	0.027329	19.603968
0.107331	-9.041425	0.02835	19.764149
0.080538	-9.278769	0.030452	20.097948
0.044761	-9.54322	0.038921	20.346883
0.012173	-9.885983	0.044146	20.748573
-0.024867	-10.27995	0.025707	21.048426
-0.072436	-10.563377	0.029251	21.376214
-0.10316	-10.841383	0.027389	21.721682
-0.139197	-11.126918	0.036999	22.106046
-0.189413	-11.521714	0.031173	22.924984
-0.233533	-11.795578	0.030272	22.889978
-0.286075	-12.114546	0.032614	23.283182
-0.336292	-12.392853	0.042465	23.680629
-0.379368	-12.783732	0.043005	24.04413
-0.419798	-13.048485	0.037179	24.459964
-0.444425	-13.358117	0.027869	24.94369
-0.473684	-13.710217	0.035077	25.348209
-0.521734	-14.046429	0.032434	25.783845
-0.549108	-14.356663	0.031653	26.189778
-0.58663	-14.580152	0.040603	26.706035
-0.616892	-14.959962	0.034777	27.090753
-0.617374	-14.533692	0.034176	27.179153
-0.600608	-13.485222	0.020421	26.620817
-0.5532	-11.325031	0.03814	25.416808
-0.557612	-11.120593	0.036458	25.272892
-0.555045	-10.999135	0.02859	25.283147
-0.555285	-11.127144	0.031713	25.246372
-0.542731	-10.29373	0.041744	24.884285
-0.526367	-8.989317	0.032855	24.020085
-0.517182	-7.787764	0.031713	23.178516
-0.50186	-6.804127	0.032674	22.393523
-0.4943	-5.779979	0.046128	21.603933
-0.479881	-4.858088	0.025707	20.834498
-0.462052	-4.03273	0.020662	20.04809
-0.443462	-3.274088	0.023965	19.358216
-0.428141	-2.443686	0.036278	18.540691
-0.422766	-2.302048	0.032434	18.259225
-0.421623	-2.353854	0.030933	18.123089
-0.417772	-2.13797	0.030032	18.042822
-0.399082	-1.429252	0.023004	17.387953
-0.37255	-0.78642	0.037419	16.540373
-0.340463	-0.202397	0.036699	15.642228
-0.299291	0.40542	0.037179	14.858649
-0.261689	1.000888	0.024686	14.06623
-0.220036	1.400276	0.023725	13.182936
-0.179446	1.830086	0.023785	12.387688
-0.139177	2.206884	0.027088	11.686145
-0.093614	2.562298	0.042765	10.957727
-0.063151	2.904082	0.036699	10.448543
-0.010448	3.105056	0.035978	9.952441
0.024627	3.280654	0.036699	9.589647
0.067623	3.587801	0.032915	9.346723
0.103059	3.809257	0.033816	9.146232
0.133321	3.908953	0.030272	8.993476
0.164987	4.125213	0.036699	8.946801
0.202288	4.222801	0.039822	8.990294
0.238807	4.53936	0.032855	9.072683
0.282024	4.731449	0.032855	9.187249
0.327668	4.849594	0.040062	9.305706
0.371166	4.976398	0.035798	9.510794
0.399463	5.305156	0.033455	9.723308
0.417111	5.495965	0.046789	9.971536
0.437245	5.621564	0.037239	10.127827
0.452888	5.847086	0.045588	10.454554
0.470375	6.08955	0.036218	10.735666
0.499213	6.319741	0.032374	11.058504
0.531581	6.455204	0.03838	11.341384
0.560941	6.760694	0.03796	11.711604
0.595594	6.928461	0.036699	12.044342
0.643805	7.15692	0.036699	12.396528
0.685919	7.352548	0.030752	12.719012
0.724825	7.589515	0.0382	13.086756
0.775783	7.867596	0.039161	13.454501
0.817416	8.153734	0.031713	13.830732
0.860152	8.256066	0.030692	14.186808
0.891376	8.553725	0.03766	14.575768
0.931625	8.770588	0.029791	14.993017
0.959701	9.044	0.036518	15.373845
1.011542	9.245275	0.043185	15.72002
1.081732	9.49286	0.032434	16.16591
1.164336	9.825081	0.042945	16.538959
1.227868	10.009038	0.036699	16.902814
1.280451	10.172965	0.042344	17.251464
1.339531	10.372358	0.037419	17.598699
1.400095	10.602473	0.034777	17.940631
1.44261	10.83816	0.036939	18.339846
1.476482	10.987027	0.027809	18.663744
1.519218	11.171285	0.042585	19.035025
1.556599	11.431972	0.038621	19.431765
1.596167	11.695821	0.03766	19.823554
1.639003	11.718938	0.044927	20.123407
1.670749	11.939189	0.043005	20.51944
1.677968	12.375624	0.031413	20.946236
1.697542	12.510862	0.02901	21.309737
1.726259	12.565982	0.036699	21.703295
1.767672	12.914618	0.035557	22.120543
1.832166	13.148197	0.031653	22.462829
1.870651	13.407829	0.031293	22.86169
1.888459	13.595928	0.046068	23.261259
1.912143	13.836133	0.033455	23.687701
1.933882	14.208037	0.036098	24.128641
1.959652	14.359012	0.037059	24.569934
1.987949	14.598389	0.0382	24.870141
2.02918	14.74063	0.047089	25.001327
2.078434	14.920445	0.041263	25.321335
2.08058	14.810734	0.03796	25.314263
2.068407	13.701497	0.033335	24.3652
2.016105	10.825962	0.037239	22.524355
2.004875	9.917775	0.035738	21.769418
2.003912	9.925982	0.045648	21.698698
2.002147	9.926886	0.037419	21.687383
2.004233	9.827114	0.03814	21.605347
1.982073	8.228431	0.02883	20.460035
1.959151	6.430807	0.027389	18.612826
1.9329	4.848992	0.043486	16.951964
1.913326	3.575753	0.031653	15.304185
1.900191	2.622236	0.025467	14.021676
1.892309	2.284518	0.044447	13.249059
1.891106	2.244157	0.045107	12.99871
1.893112	2.221869	0.035077	12.900055
1.892109	2.269834	0.041984	12.908188
1.890384	2.258088	0.041263	12.989163
1.8887	2.189942	0.045107	13.105144
1.882683	2.078197	0.050393	13.172681
1.875464	1.837013	0.040543	12.926929
1.869849	1.815327	0.036759	12.862927
1.857896	1.369554	0.044387	12.208059
1.817667	0.679058	0.039461	11.0974
1.744549	0.31747	0.041744	10.050035
1.70085	-0.076497	0.029311	9.156133
1.680776	-0.336506	0.0382	8.291933
1.658736	-0.581681	0.044627	7.597108
1.642031	-0.78642	0.037479	7.007656
1.61227	-0.83047	0.03772	6.555047
1.570397	-0.985587	0.048711	6.113754
1.521966	-1.223157	0.037239	5.807889
1.486128	-1.323305	0.046309	5.556125
1.455405	-1.280384	0.050753	5.369778
1.418305	-1.369539	0.037059	5.220912
1.365642	-1.554475	0.039822	5.10776
1.289014	-1.687604	0.027569	4.994961
1.257088	-1.623148	0.036218	4.984707
1.210321	-1.679773	0.040122	4.928131
1.142276	-1.825251	0.041804	4.936971
1.059973	-1.952507	0.033635	4.859886
0.991407	-1.923216	0.040543	4.928131
0.934513	-1.980218	0.041744	4.912926
0.893622	-2.130967	0.039822	4.986475
0.874109	-2.270422	0.045888	5.009105
0.840438	-2.238495	0.043666	5.092202
0.79696	-2.38435	0.029071	5.13039
0.736537	-2.539768	0.043185	5.225509
0.689389	-2.630956	0.038681	5.314263
0.651446	-2.671316	0.042465	5.470201
0.592506	-2.756555	0.044267	5.515108
0.552036	-2.867772	0.049012	5.71171
0.511286	-3.079515	0.03838	5.810718
0.483069	-3.055117	0.03838	6.05152
0.451223	-3.191861	0.049192	6.173158
0.433174	-3.51979	0.043906	6.383551
0.418314	-3.719786	0.041984	6.48362
0.396435	-3.663763	0.047089	6.818126
0.373091	-3.931302	0.036999	6.979014
0.332261	-4.142442	0.041984	7.305741
0.284852	-4.465928	0.038621	7.557858
0.246729	-4.505084	0.053997	7.821998
0.21386	-4.720666	0.042224	8.068457
0.179266	-4.96795	0.040543	8.373615
0.141965	-5.258681	0.050633	8.666749
0.111322	-5.245127	0.043185	8.996305
0.079395	-5.608899	0.038681	9.297573
0.045062	-5.90588	0.04751	9.656477
0.009787	-6.108661	0.041564	9.970828
-0.023183	-6.384784	0.04751	10.33433
-0.066681	-6.622128	0.044146	10.687577
-0.100853	-6.964289	0.040543	11.025972
-0.142947	-7.112177	0.041984	11.391949
-0.186666	-7.336268	0.039582	11.785153
-0.238025	-7.626924	0.038621	12.245187
-0.291771	-7.878424	0.046128	12.548576
-0.344614	-8.253717	0.040122	12.980676
-0.386748	-8.492642	0.050453	13.431517
-0.414804	-8.669144	0.04757	13.857606
-0.445066	-9.018232	0.041864	14.253638
-0.480202	-9.336222	0.03814	14.752569
-0.526788	-9.67906	0.040843	15.187144
-0.550713	-9.873634	0.038621	15.692085
-0.58639	-10.334994	0.032134	16.110748
-0.621525	-10.641011	0.046369	16.680399
-0.659167	-10.886186	0.035738	17.167307
-0.688927	-11.157264	0.03772	17.725642
-0.720052	-11.684963	0.042525	18.287513
-0.784928	-11.978329	0.040543	18.838777
-0.827603	-12.315746	0.040062	19.35963
-0.872224	-12.654368	0.038861	19.980553
-0.92948	-13.104358	0.035978	20.576723
-0.981882	-13.523248	0.049012	21.103588
-1.043649	-13.724976	0.037179	21.764114
-1.097615	-14.122933	0.045107	22.370539
-1.149937	-14.644006	0.04733	23.005959
-1.175266	-14.947011	0.044146	23.209279
-1.174484	-14.498527	0.056459	23.215291
-1.138526	-13.077174	0.048231	22.313963
-1.1215	-12.160629	0.040182	21.682079
-1.120096	-12.160855	0.034837	21.593678
-1.120878	-12.173204	0.041083	21.567512
-1.104835	-11.312758	0.036999	20.99185
-1.078864	-9.682901	0.036218	19.775464
-1.057366	-8.647985	0.042104	18.773714
-1.035948	-7.605238	0.042525	17.818993
-1.013006	-6.434858	0.046609	16.789661
-0.978833	-5.490904	0.050633	15.761391
-0.946907	-4.620141	0.042044	14.74585
-0.925469	-3.842072	0.042104	13.793957
-0.905254	-3.106547	0.040843	12.832164
-0.891858	-2.619887	0.036699	12.083592
-0.887847	-2.484649	0.043245	11.926593
-0.882171	-2.415449	0.043306	11.751561
-0.855499	-1.702664	0.035617	10.754407
-0.820705	-0.97497	0.04751	9.720479
-0.787354	-0.500659	0.039582	8.646948
-0.736476	-0.135306	0.043906	7.580135
-0.707137	0.295784	0.043966	6.617281
-0.675752	0.708124	0.048291	5.73434
-0.655798	0.874987	0.035317	4.957833
-0.616652	1.063763	0.039161	4.187338
-0.578528	1.219256	0.031233	3.544846
-0.542992	1.374373	0.048231	3.008787
-0.5163	1.442067	0.031233	2.584466
-0.486038	1.413529	0.054477	2.180301
-0.438629	1.496283	0.044687	1.844734
-0.400305	1.556221	0.04751	1.686675
-0.355664	1.614051	0.045648	1.491487
-0.311163	1.535439	0.039341	1.278973
-0.250519	1.56345	0.044447	1.162992
-0.208746	1.636717	0.045408	1.127986
-0.160094	1.673764	0.049072	1.039939
-0.109597	1.611943	0.046609	0.963561
-0.076507	1.688447	0.040122	0.933859
-0.030743	1.773084	0.04733	0.959672
0.010589	1.822782	0.036999	0.966744
0.053104	1.777677	0.035497	0.97028
0.099309	1.787014	0.042765	1.007408
0.127044	1.934601	0.045828	1.028624
0.153917	1.983998	0.047089	1.073885
0.193384	1.892057	0.042465	1.123743
0.22507	1.987838	0.040122	1.160163
0.260847	2.089869	0.036338	1.243967
0.309459	2.116449	0.030933	1.371263
0.352295	2.151163	0.039161	1.452945
0.390097	2.097399	0.039882	1.52225
0.40596	2.32646	0.034056	1.621259
0.425634	2.434891	0.035738	1.72062
0.444545	2.32917	0.044146	1.792401
0.462754	2.411699	0.042044	1.928184
0.489707	2.494453	0.038681	2.038861
0.518205	2.593923	0.051354	2.140344
0.548587	2.685713	0.042465	2.256679
0.587091	2.761691	0.048531	2.402362
0.635703	2.768919	0.029731	2.529305
0.684475	2.920121	0.041023	2.656601
0.7229	3.105658	0.050934	2.807942
0.770248	3.142706	0.043245	2.970952
0.810918	3.370938	0.048531	3.159067
0.854135	3.34481	0.044687	3.260904
0.883355	3.482382	0.04757	3.468821
0.918189	3.571009	0.042044	3.645622
0.95914	3.72462	0.041323	3.843638
0.996461	3.798941	0.042765	3.96952
1.068316	3.948636	0.035557	4.230831
1.144763	4.053754	0.048531	4.400912
1.22855	4.188088	0.034416	4.651262
1.278486	4.19351	0.045828	4.87014
1.319717	4.334847	0.037479	5.123672
1.38704	4.571212	0.044927	5.330175
1.429234	4.633033	0.042044	5.632857
1.473013	4.77068	0.04775	5.852089
1.520903	5.015705	0.043185	6.186595
1.565905	5.16909	0.039822	6.478669
1.595746	5.311255	0.041984	6.74882
1.628153	5.505904	0.04733	7.000584
1.652941	5.717872	0.036338	7.334029
1.679974	5.898064	0.0382	7.65227
1.691244	6.016434	0.043786	7.934089
1.714407	6.208599	0.042705	8.2396
1.752912	6.510324	0.035557	8.643765
1.808643	6.68419	0.049192	8.957763
1.86299	6.812124	0.031653	9.290501
1.875945	7.024167	0.044387	9.696081
1.898346	7.285004	0.035077	10.072665
1.924657	7.543733	0.03838	10.495572
1.946797	7.745536	0.052555	10.896908
1.985282	7.983256	0.040182	11.358003
2.023726	8.325718	0.04781	11.739892
2.07691	8.584447	0.041263	12.209827
2.10282	8.919304	0.03838	12.664911
2.122373	9.083457	0.041564	13.124945
2.145255	9.507619	0.043666	13.568714
2.175878	9.722975	0.022584	13.997631
2.251704	9.935621	0.042044	14.445643
2.293637	10.220554	0.045588	14.909567
2.331119	10.484102	0.050153	15.420166
2.377465	10.746671	0.040122	15.807713
2.466686	10.98891	0.043486	16.26315
2.513694	11.224672	0.036699	16.697725
2.561965	11.584378	0.0382	17.248988
2.607969	11.893708	0.046789	17.763477
2.6414	12.110269	0.033876	18.19982
2.684938	12.405744	0.050213	18.742951
2.710848	12.818611	0.041504	19.223848
2.734512	13.074403	0.034837	19.744348
2.758437	13.311672	0.035077	20.291368
2.779635	13.625219	0.040362	20.820354
2.82203	13.932441	0.051895	21.339793
2.866089	14.274677	0.046669	21.873023
2.921178	14.566538	0.03838	22.425347
2.979677	14.787918	0.037479	22.93241
2.994417	14.860507	0.048531	23.115929
2.991449	14.374072	0.036278	22.556179
2.91446	11.822625	0.03772	20.882941
2.891919	10.261442	0.025647	19.61104
2.893523	10.238325	0.041744	19.543149
2.893744	10.216864	0.037419	19.440958
2.887768	10.129893	0.032674	19.338414
2.85179	7.993196	0.039642	17.548842
2.816775	6.437434	0.035497	15.778364
2.791387	5.094091	0.037419	14.017433
2.765336	4.186281	0.03796	12.613992
2.745663	3.352038	0.029251	11.369672
2.729479	2.891733	0.045107	10.454554
2.730341	2.604766	0.035557	10.064179
2.729639	2.918313	0.050934	10.098125
2.730842	2.781193	0.039341	10.065593
2.732106	2.66862	0.043185	10.058168
2.731163	2.667943	0.033876	10.107672
2.724967	2.734507	0.041564	10.245222
2.725448	2.66734	0.032915	10.331147
2.71897	2.653485	0.042465	10.474002
2.719071	2.625549	0.048291	10.467283
2.702606	2.236703	0.039582	9.8011
2.664102	1.625497	0.050693	8.623964
2.638211	1.127692	0.051174	7.472994
2.601753	0.86053	0.037059	6.368346
2.553061	0.534634	0.034596	5.424586
2.521294	0.203843	0.030212	4.576298
2.466446	0.011378	0.032434	3.969166
2.393689	-0.090954	0.046128	3.344354
2.313972	-0.177774	0.044627	2.921448
2.276651	-0.263842	0.039221	2.577748
2.209269	-0.350436	0.034536	2.411909
2.144934	-0.408116	0.046068	2.215307
2.115555	-0.467527	0.029311	2.13504
2.087499	-0.597042	0.031173	1.989357
2.050097	-0.667221	0.039582	1.905907
2.010069	-0.594858	0.046609	1.849331
1.964365	-0.696437	0.038621	1.806545
1.934444	-0.721738	0.040302	1.725924
1.905946	-0.740939	0.045348	1.740068
1.890645	-0.736496	0.048231	1.684907
1.878031	-0.74365	0.04733	1.750323
1.85174	-0.900951	0.044206	1.68915
1.788608	-0.928661	0.04727	1.748555
1.733238	-0.884008	0.03772	1.734764
1.699828	-0.850274	0.04715	1.792755
1.673496	-0.966913	0.039882	1.628684
1.657112	-1.072633	0.041083	1.717438
1.632184	-1.032197	0.04799	1.677835
1.602203	-1.039502	0.040843	1.697283
1.554273	-1.047559	0.043906	1.628331
1.511397	-1.061112	0.029071	1.660508
1.476061	-1.212464	0.041564	1.582009
1.434849	-1.182495	0.045588	1.666519
1.390148	-1.263819	0.039101	1.634342
1.329103	-1.309299	0.033575	1.696222
1.275758	-1.199965	0.043546	1.722035
1.226846	-1.223232	0.04781	1.812203
1.178454	-1.396948	0.048471	1.74714
1.086124	-1.381361	0.042284	1.857817
1.011682	-1.45907	0.033575	1.863121
0.961948	-1.43136	0.040603	1.960715
0.909746	-1.660195	0.040122	1.973445
0.877338	-1.615919	0.044387	2.06432
0.845953	-1.66027	0.035798	2.143173
0.809394	-1.727061	0.041804	2.262336
0.746564	-1.87141	0.040362	2.294514
0.70469	-1.899421	0.036038	2.422164
0.661393	-2.010187	0.033155	2.475557
0.621926	-2.059583	0.038861	2.635739
0.561582	-2.118995	0.053516	2.677817
0.523158	-2.279157	0.033155	2.78814
0.485456	-2.263494	0.037179	2.983328
0.461872	-2.451442	0.044206	3.096834
0.438529	-2.416503	0.050453	3.256661
0.42056	-2.668681	0.049012	3.465639
0.40572	-2.767699	0.041744	3.615566
0.384161	-2.777338	0.046549	3.747105
0.349267	-2.873495	0.034356	3.891374
0.305308	-3.06709	0.051414	4.135005
0.259724	-3.224993	0.043005	4.28776
0.223626	-3.24427	0.044867	4.498153
0.192502	-3.321301	0.052075	4.711727
0.156665	-3.578524	0.040122	4.902672
0.119283	-3.741849	0.040603	5.123672
0.094255	-3.756908	0.03838	5.352805
0.066881	-3.87287	0.040302	5.586181
0.027093	-4.219774	0.03796	5.850675
-0.016846	-4.366458	0.037299	6.057177
-0.060404	-4.481892	0.029251	6.375418
-0.09225	-4.670517	0.042465	6.622585
-0.137192	-4.914336	0.039401	6.917134
-0.185804	-5.091817	0.041023	7.14061
-0.236722	-5.265006	0.044206	7.504111
-0.283027	-5.553478	0.03772	7.740316
-0.332341	-5.706562	0.045167	8.108061
-0.377263	-5.964915	0.0385	8.407914
-0.409891	-6.178163	0.035317	8.698927
-0.43173	-6.326201	0.041083	9.086827
-0.471137	-6.574238	0.027869	9.439013
-0.526487	-6.981533	0.044387	9.761497
-0.547805	-7.142598	0.040122	10.188646
-0.583442	-7.356147	0.030933	10.544722
-0.614085	-7.566082	0.035798	10.978943
-0.659147	-8.079399	0.040603	11.395131
-0.692116	-8.353413	0.045888	11.747317
-0.717625	-8.523364	0.043426	12.304592
-0.77099	-8.887136	0.046068	12.785135
-0.819421	-9.294657	0.045588	13.189654
-0.858246	-9.595553	0.034777	13.656053
-0.910488	-9.925666	0.035738	14.266368
-0.961506	-10.375656	0.036939	14.784039
-1.0256	-10.650122	0.046549	15.359347
-1.092722	-11.086558	0.039401	15.93218
-1.143239	-11.452212	0.04775	16.476725
-1.179096	-11.719902	0.044146	17.031524
-1.230195	-12.151594	0.044627	17.672956
-1.279569	-12.614761	0.040783	18.258872
-1.306261	-12.901877	0.0382	18.79493
-1.332793	-13.25458	0.035497	19.349729
-1.368048	-13.57528	0.041744	19.934938
-1.401178	-14.102753	0.030032	20.488323
-1.443192	-14.467504	0.040062	21.042769
-1.484685	-14.776307	0.045107	21.69304
-1.486008	-14.82623	0.037419	21.730168
-1.486028	-14.120524	0.040062	21.479465
-1.483281	-13.807579	0.035317	21.189513
-1.481857	-13.681001	0.037479	21.164407
-1.48314	-13.621062	0.041323	21.073532
-1.428773	-12.14828	0.046609	19.997526
-1.392816	-9.568446	0.037059	17.832076
-1.378396	-8.343248	0.038921	16.761373
-1.367146	-7.538749	0.03844	15.855449
-1.35393	-6.417389	0.035077	14.770956
-1.335239	-5.568538	0.040543	13.68328
-1.324009	-4.758617	0.04757	12.69037
-1.307805	-3.9246	0.038621	11.683316
-1.292062	-3.222809	0.040843	10.720461
-1.285104	-2.797895	0.039161	9.977547
-1.284943	-2.705351	0.043906	9.771044
-1.280651	-2.570791	0.036999	9.685119
-1.275939	-2.338568	0.044447	9.430173
-1.255483	-1.705751	0.039582	8.254805
-1.21748	-1.178881	0.042044	7.184102
-1.179116	-0.6304	0.046549	6.052581
-1.1436	-0.176494	0.035257	5.040222
-1.104253	0.055729	0.040362	3.946889
-1.056083	0.339759	0.04799	3.100723
-0.987076	0.507149	0.027809	2.216722
-0.93686	0.729132	0.041564	1.673945
-0.890173	0.763243	0.034596	1.166175
-0.848139	0.87431	0.045648	0.841923
-0.803959	0.871298	0.042465	0.63542
-0.742834	0.989744	0.040543	0.4321
-0.70094	0.938465	0.045348	0.262372
-0.669996	0.979126	0.031954	0.180336
-0.642923	1.061655	0.036458	0.133661
