Shear_Strain_(%)	Shear_Stress_(kPa)	Axial_Strain_(%)	Effective_Vertical_Stress_(kPa)
-0.099198	-8.836964	-0.00073	52.126874
-0.075394	-7.397841	-0.000669	51.490393
-0.057927	-6.101485	-0.001034	50.911902
-0.038164	-4.541205	-0.004867	50.317853
-0.010054	-3.047565	-0.001277	49.756336
0.010887	-0.988275	0.004562	49.063632
0.058902	1.416789	0.003407	48.548436
0.094649	3.658906	0.01168	48.228781
0.133991	6.070823	-0.021473	48.143917
0.161695	7.825602	-0.000547	48.020864
0.193461	9.592127	0.007726	48.128359
0.220353	10.873799	0.008456	48.104314
0.25218	11.900507	0.009916	47.832749
0.270541	12.580311	-0.003467	47.727022
0.270663	12.056603	0.006144	47.480916
0.235362	10.379383	0.000426	47.287143
0.226223	8.992141	0.003893	47.072154
0.227258	9.08107	-0.003467	47.163736
0.221145	9.056974	0.002859	47.11989
0.225958	8.976554	-0.009003	47.148178
0.215945	7.874697	-0.006631	47.07074
0.206846	7.041885	-0.001521	47.146764
0.208735	6.742871	-0.005901	47.291386
0.202479	6.781424	-0.005596	47.486574
0.201971	6.410348	-0.011497	47.547393
0.20518	6.768925	0.023298	47.529006
0.201078	6.765988	-0.002494	47.536078
0.200996	6.656126	-0.003589	47.721365
0.197056	6.57804	-0.014113	48.036423
0.196041	6.486175	-0.006022	48.510601
0.168499	4.559488	0.01314	48.657699
0.145771	1.516109	0.001947	48.437052
0.123104	-1.178934	-0.004927	48.195189
0.069138	-3.64853	0.016789	48.178216
0.019275	-5.985599	0.005353	48.234439
-0.031502	-8.498342	0	48.268738
-0.087316	-10.243633	0.000669	48.415836
-0.138256	-11.794953	-0.01314	48.553033
-0.159461	-12.253677	-0.007056	48.514137
-0.160842	-11.850222	0.000182	48.42503
-0.157267	-11.515516	0.015573	48.183874
-0.155663	-11.433289	0.007726	48.13826
-0.155419	-11.601584	0.011132	48.046323
-0.158973	-11.47365	-0.009307	48.002477
-0.156962	-11.308819	0.012227	47.882253
-0.153306	-11.146474	0.011132	47.583814
-0.146645	-10.836541	0.003407	47.19061
-0.142176	-10.733908	0.015999	47.149592
-0.138439	-11.011537	0.011193	47.005677
-0.128852	-10.552512	0.001156	46.949101
-0.101229	-9.505849	0.021838	46.304134
-0.072225	-7.892106	0.00073	45.537528
-0.052158	-6.660207	-0.00073	44.955855
-0.030365	-5.138254	0.004562	44.417321
-0.006093	-3.439725	0.014052	43.75821
0.016249	-1.405434	0.006022	43.166989
0.062557	0.974782	0.002372	42.62492
0.1006	2.8904	0.015269	42.308447
0.13852	4.863095	-0.002859	42.134476
0.166915	6.790159	0.010159	42.111492
0.19994	8.892746	-0.009551	42.246214
0.228619	10.281644	-0.002433	42.378814
0.255998	11.467159	0.003163	42.506464
0.287764	12.342666	-0.007604	42.475347
0.294934	12.497783	0.001886	42.40003
0.290689	11.865267	-0.01095	42.111845
0.254698	9.978639	0.006022	42.118917
0.253663	9.590019	0.017702	41.980306
0.247732	9.701462	-0.004867	41.97182
0.248707	9.418336	-0.001886	42.039357
0.248382	9.487913	-0.004441	41.98172
0.236581	7.956698	0.010402	41.976063
0.231727	7.430506	0.004137	42.05244
0.22805	7.619281	0.00219	42.133061
0.223257	7.332917	0.011497	42.147205
0.226527	7.472899	-0.004867	42.169482
0.224963	7.38623	0.00438	42.204842
0.225288	7.298807	0.002616	42.129879
0.223257	7.310855	0.001399	42.560211
0.224963	7.186761	0.003832	42.995493
0.211985	6.391599	0.00365	43.202349
0.190597	3.44355	0.0073	43.065152
0.164924	0.626371	0.007786	42.615373
0.137667	-1.969954	-0.005414	42.43539
0.0954	-4.278259	0.01241	42.127404
0.041353	-6.509834	0.000912	42.084265
-0.009241	-8.367095	-0.002129	42.231716
-0.066518	-9.976471	-0.000061	42.37351
-0.117783	-11.480276	0.004684	42.540409
-0.176197	-12.376867	-0.001521	42.725696
-0.176684	-12.320242	-0.011254	42.715442
-0.177253	-11.916938	0.023846	42.459788
-0.176786	-11.680648	0.00219	42.421246
-0.177801	-11.689232	0.019709	42.279806
-0.180828	-11.716942	0.005353	42.280159
-0.177395	-11.691642	-0.008273	42.173725
-0.178065	-11.435097	-0.003163	42.076485
-0.171424	-11.165223	-0.000791	41.697426
-0.162568	-11.070948	0.009429	41.46511
-0.163035	-10.852806	0.00511	41.490923
-0.162162	-10.865757	0.006752	41.404291
-0.157186	-10.798063	0.00584	41.189302
-0.109029	-9.267903	-0.005171	40.367534
-0.080025	-7.720951	0.009003	39.688621
-0.059105	-6.451101	0.011193	39.037996
-0.039891	-4.988183	-0.000487	38.4001
-0.001361	-3.149746	0.015147	37.653296
0.020961	-1.26869	-0.006813	37.094961
0.065807	0.779003	-0.00073	36.584362
0.116178	2.742361	0.010402	36.155798
0.141526	4.682376	0.000426	36.082956
0.177598	6.434444	-0.003163	36.011529
0.209202	8.244945	-0.000547	36.233236
0.235444	9.621343	0.00584	36.478281
0.265423	10.691876	0.005779	36.741007
0.293614	11.444193	0.000304	36.905077
0.321968	11.942073	0.009672	37.029898
0.369414	12.337847	-0.006874	37.049346
0.366266	12.089735	0.007239	36.823042
0.344574	11.088553	0.003832	36.776367
0.309964	9.621117	0.01314	36.513641
0.309964	9.559974	0.017945	36.574461
0.309477	9.481061	0.015269	36.534858
0.312544	9.471573	0.003407	36.544758
0.304541	8.744632	-0.00803	36.495254
0.295178	8.0326	-0.003224	36.531675
0.295726	7.920404	-0.000547	36.686199
0.290608	7.916338	0.025488	36.782024
0.291827	7.717397	0.015025	36.698575
0.292984	7.868071	0.021595	36.8828
0.29463	7.61273	0.000973	36.823396
0.291014	7.564539	0.010159	36.888104
0.285916	7.781627	0.016729	37.087182
0.28551	7.65422	-0.00657	37.449622
0.263798	6.800099	0.009003	37.717298
0.243243	4.160401	0.005049	37.197859
0.210827	1.410088	0.016546	36.482525
0.186413	-0.985565	0.003407	35.896609
0.154627	-3.150951	0.002616	35.54619
0.121297	-5.004523	0.0073	35.250227
0.075475	-6.737615	0.012592	35.184103
0.021611	-8.413781	0.005536	35.076609
-0.032416	-9.601103	0.006083	35.375048
-0.092374	-10.758004	0.011436	35.612667
-0.150199	-11.778462	0.000487	35.770727
-0.198884	-12.262412	0.021899	36.029916
-0.207963	-12.459169	0.012714	35.965914
-0.202845	-11.935461	0.00584	35.824474
-0.204327	-11.552488	0.016303	35.72688
-0.202296	-11.678389	0.024576	35.58155
-0.20518	-11.57937	0.006266	35.652271
-0.204652	-11.637125	0.017519	35.42243
-0.204409	-11.721837	0.018432	35.393081
-0.199595	-11.792016	0.025063	35.145207
-0.200956	-11.531179	0.003589	35.059282
-0.202621	-11.432009	0.023116	35.038066
-0.201565	-11.478695	0.007786	34.998463
-0.201646	-11.394209	0.031876	34.889908
-0.158669	-10.360347	0.009064	34.223371
-0.132021	-8.535766	0.017033	33.32664
-0.109658	-7.206354	0.015999	32.643483
-0.081325	-5.498111	0.017763	31.950426
-0.048909	-3.82955	0.01022	31.197964
-0.01176	-2.274164	0.005049	30.435955
0.013974	-0.656129	0.007239	29.735826
0.059836	1.089689	0.018432	29.261648
0.1006	2.435139	0.010645	28.830609
0.132366	3.751675	0.009733	28.586978
0.163624	5.176943	0.009733	28.547728
0.20319	6.568101	0.023603	28.763778
0.230427	7.7183	0.009186	28.967452
0.26331	8.658188	0.007726	29.297361
0.290527	9.633165	0.018006	29.717085
0.315875	10.454833	0.029138	30.068211
0.370714	11.147739	0.009003	30.489702
0.431505	11.490201	0.016485	30.756671
0.462032	11.969557	0.013383	31.035662
0.491117	12.239054	0.020379	31.224838
0.494367	12.335512	0.015999	31.20928
0.496479	11.880704	0.009733	31.026822
0.455065	10.089104	0.015816	30.745709
0.459838	10.077959	0.018189	30.780716
0.45994	9.836399	0.000182	30.694791
0.456507	9.918023	0.017945	30.674636
0.454882	9.529553	0.002433	30.70752
0.44688	8.684317	0.008273	30.666503
0.438106	8.244643	0.000426	30.659431
0.439243	8.12055	0.005779	30.875834
0.439934	8.100595	0.024272	30.857093
0.437029	8.010613	0.013565	30.781069
0.441315	7.952406	0.012653	30.810418
0.439934	8.046079	0.026948	30.807589
0.434734	8.079888	0.005292	31.108857
0.437253	7.904214	0.03729	31.433109
0.429555	7.872589	0.021595	31.577024
0.394681	5.664507	0.002677	31.213523
0.336917	3.439935	0.005596	30.301233
0.305415	1.231779	0.000426	29.298776
0.283215	-0.467881	0.005596	28.410531
0.249499	-2.119047	0.000669	27.678932
0.21824	-3.599962	0.013809	26.9933
0.184443	-5.001737	-0.001642	26.542106
0.157856	-6.205323	0.029868	26.32252
0.124242	-7.03821	0.011254	26.219622
0.060384	-8.098352	0.021595	26.425771
0.011049	-8.824238	0.015512	26.518061
-0.050777	-9.637171	0.017276	26.9491
-0.111385	-10.519982	0.020865	27.204046
-0.169718	-11.011838	0.015573	27.634024
-0.2156	-11.441723	0.013565	27.981614
-0.262802	-12.080036	0.032606	28.22772
-0.302957	-12.458793	0.01685	28.70897
-0.313194	-12.343208	0.017763	28.763778
-0.313356	-11.767318	0.017519	28.550203
-0.3123	-11.495336	0.022143	28.411592
-0.308055	-11.450382	0.025002	28.366331
-0.313092	-11.381709	0.017215	28.299854
-0.313194	-11.403471	0.02707	28.217819
-0.30903	-11.33171	0.024819	28.093352
-0.307974	-11.354978	0.023603	27.944839
-0.305313	-11.253775	0.029138	27.902761
-0.305069	-11.26635	0.018006	27.912662
-0.306207	-11.452867	0.022568	27.87023
-0.301718	-11.291651	0.024089	27.60114
-0.273527	-9.903731	0.023542	26.571808
-0.252911	-8.41732	0.035282	25.683564
-0.238287	-6.897852	0.033031	24.755362
-0.204713	-5.254517	0.008273	23.965065
-0.168804	-3.538894	0.021413	22.950939
-0.125034	-2.190356	0.033092	22.090629
-0.079822	-0.775931	0.040149	21.272043
-0.035889	0.503784	0.014782	20.63238
0.004631	1.495402	0.023542	19.955235
0.055428	2.637168	0.019892	19.59527
0.10911	3.364862	0.024758	19.300367
0.144877	4.041352	0.026036	19.226464
0.177761	4.813699	0.023785	19.219746
0.220251	5.444934	0.034978	19.371087
0.251692	6.413662	0.023298	19.583247
0.283459	7.165451	0.010706	20.014286
0.30182	7.685244	0.022143	20.355511
0.348616	8.238845	0.018919	20.829335
0.406949	8.543733	0.019162	21.363626
0.444016	9.097937	0.018736	21.775571
0.473609	9.607865	0.032788	22.324359
0.49396	10.235109	0.029138	22.822228
0.523553	10.545494	0.008699	23.312672
0.572035	10.89541	0.025002	23.849084
0.603152	11.055949	0.027922	24.303107
0.638107	11.291184	0.013565	24.71187
0.67424	11.842979	0.039358	25.128765
0.717136	12.213151	0.026522	25.623805
0.76243	12.361943	0.031815	25.972102
0.768117	12.433854	0.030172	26.1192
0.777663	11.971063	0.028895	25.733068
0.723494	10.312592	0.01387	25.369213
0.713237	10.079767	0.028226	25.312637
0.713968	9.893024	0.041122	25.345522
0.712668	9.931577	0.024637	25.23343
0.699507	9.280387	0.037229	25.205142
0.684476	8.199991	0.016972	25.054862
0.677571	7.962722	0.027922	25.003236
0.680678	8.239448	0.025306	25.130179
0.673915	7.983128	0.017276	25.165893
0.677408	8.100897	0.027435	25.198424
0.674341	7.988173	0.026218	25.101891
0.67361	8.179509	0.024333	25.218225
0.671234	7.785015	0.031085	25.445944
0.667029	7.735318	0.019405	25.606832
0.661241	7.491875	0.013322	25.758174
0.625412	5.655471	0.01241	24.87983
0.60957	3.959125	0.01539	23.695975
0.585116	2.315263	0.014843	22.366437
0.559544	0.995941	0.027739	21.128835
0.521908	-0.103958	0.016972	19.740246
0.495342	-1.010037	0.0146	18.642316
0.474625	-1.795184	0.028956	17.711639
0.450333	-2.546974	0.024393	16.91816
0.405669	-3.136192	0.00876	16.216616
0.335637	-3.917424	0.010159	15.660756
0.300459	-4.482471	0.025793	15.365146
0.266905	-5.072593	0.034978	15.102421
0.234977	-5.365358	0.028712	15.072365
0.197828	-5.92039	0.032301	15.04832
0.166732	-6.251105	0.022568	15.300437
0.13131	-6.968408	0.016972	15.592865
0.078359	-7.084218	0.017033	16.079419
0.020027	-7.553485	0.024819	16.484292
-0.040459	-8.18216	0.011497	16.980747
-0.104479	-8.54548	0.015512	17.523878
-0.160131	-8.895999	0.033579	18.064179
-0.214625	-9.465187	0.036438	18.4443
-0.264935	-9.767967	0.025793	19.062394
-0.312097	-10.121046	0.015755	19.611182
-0.341609	-10.419457	0.00584	20.102333
-0.367038	-10.800096	0.016303	20.746593
-0.416292	-11.310401	0.027496	21.361151
-0.440502	-11.33171	0.027922	21.91984
-0.470217	-11.723042	0.014113	22.513535
-0.506452	-12.297049	0.028895	23.055605
-0.542382	-12.362184	0.029625	23.570447
-0.547967	-12.2594	0.021838	23.55312
-0.548881	-11.76664	0.009733	23.322573
-0.548069	-11.716641	0.027009	23.103341
-0.550506	-11.58803	0.021899	23.061262
-0.550018	-11.525155	0.009246	22.993017
-0.550628	-11.557308	0.023298	22.894009
-0.540574	-11.33924	0.00584	22.814803
-0.540432	-11.456783	0.014539	22.734535
-0.541894	-11.573045	0.016485	22.795355
-0.539518	-11.566118	0.026766	22.686446
-0.538401	-11.511827	0.020439	22.700236
-0.503283	-11.049789	0.010889	22.011068
-0.472329	-9.43808	0.010402	20.656425
-0.459655	-8.306178	0.007786	19.383816
-0.441477	-6.695523	0.008942	18.034477
-0.422304	-5.428007	0.026036	16.675236
-0.399616	-4.126832	0.034552	15.488553
-0.385074	-2.998244	0.023785	14.406535
-0.35347	-1.806103	0.021838	13.456057
-0.327797	-1.063575	0.012835	12.44193
-0.306918	-0.299135	0.030355	11.376532
-0.272308	0.197239	0.023542	10.593307
-0.231219	0.751971	0.01241	9.902725
-0.179447	1.150832	0.019162	9.219922
-0.123084	1.576951	0.021595	8.847934
-0.062618	1.935678	0.029199	8.576369
-0.006012	2.098626	0.0132	8.372695
0.031766	2.442669	0.00219	8.21994
0.088962	2.713898	0.023298	8.258129
0.132772	2.863066	0.022873	8.23762
0.173475	3.087459	0.005049	8.340164
0.221571	3.504241	0.008273	8.49398
0.253195	3.795048	0.019162	8.713213
0.283377	4.054002	0.022629	8.946589
0.31102	4.407985	0.028469	9.464614
0.338298	4.463707	0.032788	9.707537
0.409711	4.830189	0.033275	10.156256
0.454171	5.470235	0.009003	10.652358
0.475965	5.620834	0.022873	11.200085
0.503892	6.163291	0.024576	11.61592
0.530703	6.388813	0.009003	12.188399
0.569618	6.724197	0.0146	12.639947
0.598054	7.180135	0.033518	13.192271
0.632095	7.528094	0.019892	13.676704
0.675865	7.817771	0.021595	14.30293
0.726967	8.244267	0.021656	14.888846
0.769315	8.611427	0.025549	15.582964
0.805123	8.88371	0.018006	16.184439
0.828623	9.539493	0.025732	16.829406
0.859394	9.659972	0.022143	17.481445
0.877288	10.00906	0.022629	18.039781
0.916508	10.07683	0.011862	18.564878
0.944171	10.37607	0.024819	19.130638
0.98656	10.729224	0.026522	19.713372
1.041806	11.394495	0.020439	20.236701
1.104018	11.643285	0.031146	20.763919
1.163813	11.778522	0.015512	21.310232
1.195193	12.215335	0.021899	21.941056
1.218815	12.228437	0.011619	22.2646
1.218429	12.085819	0.035769	22.103712
1.218977	11.626794	0.020379	22.040064
1.215586	11.23102	0.026705	21.844169
1.214204	11.33915	0.014843	21.848766
1.213047	11.097288	0.026705	21.783703
1.199966	10.516277	0.020439	21.683281
1.1656	9.153583	0.003163	21.292906
1.147564	8.383721	0.0146	21.13025
1.149392	8.390423	0.035769	21.126006
1.152439	8.331991	0.021169	20.977848
1.149291	8.487409	0.008699	21.116106
1.153109	8.404504	0.0146	20.950974
1.143604	8.347352	0.015755	21.038667
1.149474	8.11302	0.025306	20.99871
1.145472	8.325289	0.02269	21.318365
1.137978	8.294341	0.017945	21.524868
1.092888	6.489488	0.01393	20.454519
1.039206	4.628989	0.018432	18.619332
0.981117	3.123075	0.018675	17.056771
0.941775	1.763092	0.018006	15.221231
0.913827	1.018531	0.020865	13.737169
0.894735	0.205071	0.019649	12.403388
0.864187	-0.413364	0.025002	11.044147
0.826571	-0.837375	0.013809	9.786744
0.807235	-1.394968	0.031632	8.9526
0.777663	-1.990662	0.024515	8.102544
0.737061	-2.078009	0.031632	7.43919
0.697821	-2.338621	0.022143	6.914447
0.649806	-2.484325	0.021108	6.56615
0.612028	-2.626867	0.018432	6.245434
0.580993	-2.657213	0.031632	5.942399
0.553024	-2.784469	0.040149	5.800958
0.508584	-2.890716	0.016729	5.823943
0.486669	-3.264503	0.027739	5.713266
0.461544	-3.162397	0.024515	5.806616
0.431261	-3.334983	0.021413	5.852231
0.357878	-3.61216	0.019649	6.076767
0.314189	-3.893931	0.009429	6.097983
0.286586	-4.027738	0.004867	6.269126
0.256323	-4.170506	0.030416	6.414809
0.22082	-4.343619	0.020683	6.76452
0.184423	-4.751441	0.039905	6.959707
0.145771	-4.7662	0.021595	7.343718
0.103342	-5.163028	0.024576	7.673981
0.038875	-5.23524	0.027922	8.082389
-0.011922	-5.606241	0.007726	8.39179
-0.079944	-5.792682	0.031936	8.871979
-0.148676	-6.193125	0.018736	9.396369
-0.194091	-6.285442	0.010706	9.91015
-0.246899	-6.942957	0.032788	10.316084
-0.288658	-7.262979	0.025306	10.854971
-0.322537	-7.547762	0.024333	11.277524
-0.353897	-7.845722	0.020622	11.801206
-0.396285	-8.218228	0.027678	12.308977
-0.432703	-8.277414	0.033336	12.840792
-0.463819	-8.554742	0.01387	13.366596
-0.495382	-8.765279	0.027982	13.885681
-0.529525	-9.173929	0.026036	14.428812
-0.592956	-9.573317	0.038445	14.979368
-0.65202	-10.068788	0.020135	15.611252
-0.707286	-10.53203	0.039175	16.182317
-0.77488	-10.737146	0.018189	16.7502
-0.831832	-11.043765	0.043981	17.291916
-0.86766	-11.314843	0.023298	17.898694
-0.904626	-11.696235	0.026097	18.492743
-0.946466	-11.86099	0.038385	19.027033
-0.971672	-12.140728	0.00949	19.652199
-0.985809	-12.413312	0.026705	19.953467
-0.985138	-12.004586	0.029686	19.929776
-0.97874	-11.732078	0.024515	19.714787
-0.983432	-11.481105	0.026462	19.586076
-0.984184	-11.514613	0.011497	19.52066
-0.978537	-11.344511	0.023603	19.437564
-0.980609	-11.246547	0.034005	19.318754
-0.975978	-11.316651	0.039601	19.161755
-0.980264	-11.293609	0.025306	19.103411
-0.977847	-11.525682	0.005596	19.068405
-0.975714	-11.427868	0.042278	19.085378
-0.973297	-11.101369	0.012166	18.844929
-0.943724	-9.855088	0.022873	17.376426
-0.922601	-8.335997	0.015025	15.977582
-0.897822	-6.791454	0.016546	14.639911
-0.869793	-5.697579	0.023846	13.275013
-0.844851	-4.442487	0.020196	12.013013
-0.815278	-3.373536	0.030842	10.686304
-0.77555	-2.756909	0.015755	9.553368
-0.710535	-2.049395	0.037533	8.318594
-0.661383	-1.325692	0.019892	7.173282
-0.62135	-0.887976	0.036438	6.146426
-0.559666	-0.327146	0.018067	5.259242
-0.495017	-0.08295	0.030598	4.511377
-0.465342	-0.112693	0.033275	3.85368
-0.436095	0.147391	0.020135	3.266703
-0.406624	0.309812	0.012349	2.899666
-0.379143	0.415005	0.02123	2.498683
-0.352597	0.748733	0.024819	2.227118
-0.331291	0.81974	0.025002	2.04466
-0.284494	0.719516	0.006996	1.8424
-0.250941	0.858896	0.033092	1.702374
-0.19076	0.986001	0.019709	1.699546
-0.127146	1.030051	0.027192	1.592051
-0.07448	1.113709	0.028165	1.617157
-0.012511	1.224023	0.026279	1.683987
0.025856	1.120335	0.021169	1.757536
0.080451	1.165214	0.011132	1.866092
0.126984	1.27244	0.025793	1.955199
0.167626	1.656166	0.027009	2.051732
0.215133	1.592915	0.028895	2.240908
