Shear_Strain_(%)	Shear_Stress_(kPa)	Axial_Strain_(%)	Effective_Vertical_Stress_(kPa)
0.124844	3.948177	0.0195	29.199909
0.14226	5.696178	0.031261	29.308464
0.16462	7.367073	0.033393	29.572251
0.17579	8.775173	0.0234	29.810931
0.20222	9.549854	0.025898	29.795372
0.204946	9.573573	0.030103	29.791483
0.203868	8.965154	0.036562	29.475364
0.175383	6.20445	0.034429	29.14793
0.167957	5.608078	0.024862	29.133786
0.166431	5.59234	0.025654	29.184351
0.170358	5.450551	0.032662	29.138029
0.152982	3.306625	0.022912	29.105144
0.142423	2.142721	0.028518	29.06448
0.139981	1.862683	0.03059	29.206981
0.137275	1.714418	0.029006	29.265325
0.13874	1.706888	0.024192	29.206981
0.137275	1.788588	0.026386	29.220064
0.137275	1.697551	0.022425	29.368577
0.137214	1.518941	0.025837	29.601953
0.135342	1.410509	0.024619	29.780875
0.13109	1.230619	0.024192	29.904281
0.132596	1.075653	0.0312	30.235252
0.105372	-1.112926	0.028579	30.207317
0.077498	-3.186372	0.032175	30.266722
0.049868	-5.160423	0.032418	30.448826
0.01058	-6.907897	0.033637	30.871733
-0.036704	-8.496791	0.025837	31.378089
-0.068688	-9.780421	0.030956	31.740175
-0.08523	-10.312111	0.028275	31.880201
-0.087244	-9.851278	0.021998	31.922633
-0.083826	-9.379075	0.029737	31.621366
-0.081893	-9.267858	0.030286	31.47745
-0.081079	-9.208145	0.033637	31.515639
-0.072208	-8.93895	0.034856	31.24372
-0.036135	-7.428066	0.027056	30.297485
-0.021241	-6.076968	0.029006	29.583566
-0.002116	-4.964268	0.019987	28.92304
0.013489	-4.045388	0.022181	28.428706
0.021811	-3.332076	0.024436	28.024895
0.023174	-2.73947	0.025654	27.757572
0.024802	-2.747753	0.037781	27.685084
0.029115	-2.808067	0.025167	27.693924
0.039207	-2.393017	0.028092	27.504394
0.054039	-1.269925	0.028092	27.156452
0.068587	-0.277027	0.030529	26.841747
0.090886	1.23077	0.02145	26.55922
0.121405	2.960775	0.032723	26.374287
0.140531	4.769844	0.032418	26.427327
0.158354	6.283589	0.028823	26.661057
0.179676	7.845601	0.028579	26.992027
0.199229	8.862445	0.032662	27.157866
0.224926	9.560923	0.028275	27.242023
0.233879	9.582986	0.033637	27.210199
0.223217	8.705822	0.027787	26.843515
0.187245	6.125461	0.039243	26.547905
0.182789	5.670125	0.027787	26.442178
0.18458	5.641436	0.035343	26.461626
0.184905	5.549344	0.035404	26.464809
0.172128	3.29518	0.025411	26.306396
0.163664	2.236168	0.039061	26.246637
0.158598	1.850861	0.033698	26.292252
0.156177	1.753649	0.029554	26.375702
0.15697	1.836704	0.019256	26.360143
0.157174	1.772549	0.024619	26.331501
0.155912	1.705006	0.030712	26.468698
0.15404	1.639194	0.033698	26.713744
0.153633	1.57022	0.040218	26.888422
0.152331	1.436714	0.024923	27.06593
0.149829	0.926259	0.026812	27.306025
0.129483	-0.985143	0.025715	27.18474
0.100428	-2.950459	0.046129	27.104119
0.071781	-4.76864	0.027056	27.121091
0.040509	-6.474474	0.029128	27.50687
-0.000305	-7.86661	0.036075	27.928715
-0.049075	-9.072305	0.027117	28.498366
-0.094345	-10.063547	0.028518	29.036192
-0.109523	-10.363088	0.037354	29.238452
-0.107672	-10.057598	0.032175	29.094183
-0.104355	-9.673872	0.024192	28.849491
-0.104111	-9.518153	0.023217	28.710526
-0.1058	-9.468079	0.033454	28.688249
-0.100205	-9.350687	0.031261	28.5705
-0.059553	-7.909531	0.047592	27.535511
-0.040936	-6.627181	0.036075	26.740264
-0.02468	-5.321488	0.035161	26.053925
-0.00824	-4.305698	0.032175	25.42487
0.003886	-3.586062	0.034612	25.017875
0.013164	-2.997822	0.038329	24.685491
0.01178	-2.828172	0.034856	24.620428
0.011984	-2.789092	0.033211	24.529907
0.01882	-2.679531	0.029006	24.488535
0.039939	-1.653501	0.036806	24.089674
0.055972	-0.562562	0.019561	23.74456
0.076725	0.60217	0.038329	23.396617
0.101303	2.086774	0.033881	23.139549
0.12875	3.629509	0.024192	23.009424
0.151212	5.044838	0.041925	23.108079
0.167062	6.264313	0.024619	23.273564
0.183929	7.438457	0.032175	23.588976
0.208242	8.397471	0.025837	23.860894
0.244214	8.957323	0.029006	23.977936
0.2963	9.358292	0.022486	24.065983
0.326413	9.536225	0.037537	24.055728
0.327817	9.07095	0.031687	23.768958
0.277358	7.123404	0.017794	23.347113
0.267775	5.704085	0.0351	23.102421
0.261346	5.662294	0.028092	23.034884
0.262465	5.722533	0.035343	23.049028
0.244703	4.73099	0.036075	22.944008
0.206452	2.924932	0.029128	22.695073
0.198395	2.155146	0.037354	22.55823
0.194672	1.975557	0.041011	22.660067
0.192535	1.86208	0.039061	22.696488
0.194509	1.9111	0.043143	22.661128
0.193858	1.895739	0.027178	22.721947
0.186126	1.79785	0.034429	22.895919
0.186533	1.637613	0.038268	23.046199
0.182525	1.559	0.037111	23.221231
0.182301	1.466005	0.035404	23.440817
0.172433	0.293969	0.038817	23.520023
0.15341	-1.588442	0.035161	23.15334
0.136502	-3.275451	0.031261	22.85879
0.106288	-4.631143	0.044179	22.917135
0.065026	-5.942558	0.027056	23.18481
0.034588	-7.142832	0.031748	23.675608
-0.01408	-8.124134	0.043204	24.150493
-0.060977	-8.953633	0.036867	24.749139
-0.108506	-9.791565	0.026386	25.265396
-0.131131	-10.28056	0.033211	25.587526
-0.130113	-10.080414	0.043448	25.559238
-0.132351	-9.580426	0.026081	25.30217
-0.131029	-9.372147	0.042717	25.133856
-0.130541	-9.408818	0.031261	25.095314
-0.129157	-9.386906	0.041498	25.07728
-0.118272	-9.003707	0.042717	24.695392
-0.078943	-7.233643	0.033698	23.482895
-0.066084	-6.025388	0.037111	22.586164
-0.041364	-4.808322	0.036075	21.858101
-0.028505	-4.046217	0.024131	21.280671
-0.014873	-3.338778	0.035831	20.851047
-0.006531	-3.030653	0.023461	20.62156
-0.010722	-2.914993	0.032906	20.600697
-0.008301	-2.957085	0.029372	20.548364
0.007976	-2.211319	0.030956	20.200422
0.028403	-1.089357	0.032479	19.735083
0.056644	0.068974	0.026629	19.368399
0.081608	1.331596	0.037537	18.94125
0.111253	2.600843	0.033698	18.638921
0.139493	3.824008	0.047043	18.512686
0.158598	4.691081	0.031261	18.53567
0.175119	5.772532	0.031504	18.676757
0.192454	6.542243	0.036928	18.908719
0.222749	7.316773	0.036379	19.176394
0.270196	7.942888	0.039548	19.488977
0.326291	8.38083	0.036867	19.750642
0.351967	8.820353	0.035831	19.969874
0.38094	9.11515	0.035587	20.13253
0.409628	9.250463	0.041986	20.180266
0.439313	9.507912	0.040279	20.293772
0.445498	9.502265	0.044362	20.316049
0.444786	8.727584	0.038573	19.903397
0.399598	6.521912	0.030712	19.238628
0.399435	5.877273	0.049968	19.004898
0.399984	5.915902	0.039548	18.991108
0.399414	5.880361	0.044606	18.93736
0.393575	5.381577	0.042717	18.881845
0.375162	3.449016	0.042168	18.220258
0.364175	2.164106	0.04095	17.868072
0.353676	1.883993	0.040767	17.788512
0.354531	1.771721	0.047348	17.819983
0.354348	1.821645	0.037293	17.777197
0.353351	1.934067	0.048993	17.823872
0.349973	1.842503	0.041011	17.893532
0.347735	1.738288	0.047287	18.088719
0.342873	1.627447	0.042656	18.2047
0.341164	1.597855	0.052406	18.444795
0.338295	1.032732	0.037293	18.485812
0.30981	-0.453905	0.043936	17.733704
0.261468	-1.77398	0.041254	17.095101
0.203217	-2.74572	0.040462	16.732307
0.175607	-3.770169	0.053624	16.614558
0.156156	-4.56247	0.049725	16.665477
0.133633	-5.308311	0.049298	16.913351
0.105291	-5.917258	0.050029	17.246796
0.069197	-6.648641	0.039792	17.679603
0.027488	-7.338008	0.053929	18.119482
-0.023764	-7.940102	0.044118	18.753488
-0.07113	-8.398224	0.038268	19.212815
-0.111843	-8.930215	0.050943	19.702552
-0.153491	-9.305809	0.045825	20.200422
-0.212434	-9.737952	0.043875	20.633229
-0.270705	-10.121678	0.047531	21.201818
-0.289159	-10.419337	0.043448	21.388519
-0.284683	-9.941863	0.045459	21.358817
-0.282017	-9.588859	0.053929	21.027847
-0.280878	-9.517174	0.04814	20.982232
-0.281285	-9.465067	0.042961	20.938739
-0.279983	-9.382915	0.044118	20.846803
-0.252882	-8.657028	0.055818	20.169305
-0.218761	-7.120844	0.041498	18.899171
-0.196157	-6.016427	0.048262	17.93172
-0.161874	-4.871574	0.04875	16.969573
-0.140571	-4.003522	0.056793	16.252471
-0.130968	-3.452556	0.053624	15.7348
-0.125576	-3.34563	0.039975	15.613515
-0.126736	-3.304366	0.051735	15.57073
-0.126716	-3.309185	0.038268	15.530773
-0.108262	-2.779755	0.045398	15.14358
-0.088404	-1.877667	0.049968	14.404201
-0.060408	-0.764139	0.051674	13.733775
-0.023357	0.180493	0.053746	13.030817
0.012025	1.093047	0.040279	12.450912
0.054121	1.793934	0.051674	12.011033
0.086247	2.495424	0.051187	11.675819
0.121914	3.137277	0.045885	11.469317
0.145821	3.630714	0.048993	11.371016
0.160592	4.094785	0.044911	11.362883
0.179107	4.515935	0.047287	11.409912
0.201325	4.907492	0.037842	11.581055
0.237643	5.365614	0.047592	11.805944
0.289952	5.774565	0.042229	12.096958
0.334816	6.111605	0.043875	12.33882
0.35215	6.432758	0.047592	12.660243
0.38566	6.84826	0.042961	13.046022
0.414878	7.213387	0.059048	13.393965
0.446556	7.484992	0.039975	13.679674
0.482772	7.68687	0.048506	14.027617
0.538521	7.92331	0.058134	14.360001
0.58021	8.162763	0.034186	14.681424
0.598969	8.322699	0.048262	14.967133
0.629732	8.563657	0.040279	15.277948
0.648776	8.825774	0.048506	15.583459
0.687108	9.009731	0.045642	15.917258
0.770121	9.220042	0.040767	16.198724
0.814007	9.432914	0.049054	16.455084
0.837771	9.528093	0.059474	16.719224
0.847863	9.529674	0.044911	16.750341
0.843041	8.943543	0.043996	16.384364
0.812278	7.748616	0.046556	15.860682
0.798849	6.015448	0.051918	15.013809
0.799256	5.967633	0.052223	14.910204
0.799419	6.026743	0.049481	14.875197
0.798707	5.94542	0.04686	14.877672
0.77126	4.47708	0.047104	14.119553
0.732847	3.164987	0.049542	13.23838
0.681249	2.274345	0.054356	12.614983
0.665704	2.031354	0.0468	12.394336
0.664097	2.0681	0.052284	12.418381
0.666518	2.107783	0.043509	12.34766
0.665379	2.099725	0.039792	12.329273
0.662937	2.049727	0.056793	12.477432
0.659031	1.911176	0.059474	12.741925
0.65838	1.935799	0.049542	12.846591
0.647413	1.524663	0.046312	12.901753
0.625175	0.510304	0.051004	11.781192
0.594818	-0.42883	0.041011	10.674423
0.562916	-0.975203	0.039061	9.920546
0.517768	-1.434605	0.049054	9.368929
0.467696	-1.79785	0.048079	9.02523
0.42914	-2.155296	0.046373	8.732448
0.399923	-2.476373	0.039792	8.641927
0.378682	-2.849557	0.035831	8.560952
0.346352	-3.062504	0.051979	8.638744
0.32511	-3.494196	0.037293	8.607981
0.278172	-3.811659	0.056793	8.845247
0.215587	-4.082737	0.053929	9.051396
0.183908	-4.446584	0.040706	9.364333
0.162199	-4.78513	0.052162	9.640141
0.136319	-5.125785	0.044179	10.040771
0.107102	-5.474798	0.043204	10.3972
0.066715	-5.898357	0.046556	10.726756
0.034405	-6.205203	0.045825	11.146479
-0.021506	-6.532755	0.056549	11.587773
-0.069441	-6.792011	0.047592	12.031895
-0.117031	-7.170391	0.042412	12.539666
-0.155688	-7.473622	0.053868	13.019148
-0.217622	-7.791913	0.046129	13.484486
-0.266025	-8.088066	0.039487	13.986599
-0.301021	-8.426311	0.054904	14.49048
-0.367369	-8.742493	0.053198	14.955818
-0.440798	-9.073811	0.050943	15.500009
-0.497198	-9.299182	0.045825	16.0785
-0.551237	-9.741642	0.053137	16.63047
-0.603466	-9.952556	0.035831	17.176076
-0.63781	-10.325589	0.040523	17.568219
-0.640597	-10.157596	0.057524	17.644597
-0.640516	-9.737726	0.041742	17.326356
-0.640475	-9.533439	0.038756	17.177844
-0.641228	-9.547896	0.049968	17.15486
-0.641615	-9.560923	0.055879	17.097223
-0.63431	-9.215976	0.050517	16.845106
-0.587107	-8.123306	0.042412	15.850428
-0.563852	-6.768518	0.037537	14.687082
-0.538948	-5.512523	0.035161	13.470342
-0.507127	-4.587243	0.042961	12.52835
-0.492884	-3.763994	0.051187	11.666979
-0.492864	-3.525521	0.048506	11.458002
-0.492539	-3.655262	0.039975	11.324694
-0.489629	-3.563773	0.047775	11.325048
-0.460717	-2.844814	0.052223	10.618907
-0.427594	-2.012905	0.045337	9.624936
-0.367858	-1.222487	0.042168	8.637684
-0.309993	-0.611658	0.039243	7.699581
-0.262241	0.043147	0.040462	6.814165
-0.221793	0.465652	0.052954	6.016443
-0.159351	0.815041	0.042412	5.373243
-0.116624	1.161118	0.047348	4.807129
-0.074711	1.344924	0.051004	4.391648
-0.018902	1.572629	0.048323	4.187974
0.034263	1.77526	0.0507	3.983947
0.059411	1.916597	0.045459	3.890596
0.093897	2.127059	0.056367	3.814572
0.131334	2.16742	0.048323	3.808561
0.155261	2.389628	0.042473	3.85665
0.176441	2.51568	0.047043	3.887414
0.195872	2.723506	0.047104	4.04618
0.231701	2.820191	0.047896	4.135641
0.285883	2.97591	0.049298	4.294054
0.337908	3.195709	0.047835	4.478987
0.353046	3.394876	0.053624	4.695745
0.381205	3.530641	0.05399	4.941851
0.410076	3.775214	0.046129	5.194675
0.440188	3.86979	0.052893	5.476141
0.485845	4.102691	0.045642	5.839642
0.537768	4.36895	0.056793	6.142678
0.581736	4.582349	0.055209	6.500168
0.606538	4.910504	0.048018	6.887714
0.632927	5.104174	0.047104	7.187568
0.655369	5.361397	0.048079	7.65326
0.699906	5.636315	0.051187	8.011103
0.778442	5.876746	0.054599	8.442142
0.820681	6.178848	0.043692	8.829689
0.853377	6.3616	0.056062	9.282297
0.932727	6.765581	0.04686	9.679391
1.006787	6.910759	0.041986	10.091335
1.059849	7.183192	0.052467	10.501866
1.092891	7.432734	0.047043	10.918761
1.130755	7.588981	0.040706	11.325048
1.165913	7.948988	0.041681	11.794629
1.216718	8.142959	0.040462	12.212939
1.238814	8.466445	0.056367	12.639027
1.266403	8.797085	0.046068	13.074663
1.302375	8.945501	0.046129	13.508885
1.340239	9.229078	0.041498	13.969626
1.390779	9.50362	0.051187	14.415163
1.416394	9.569959	0.043936	14.578173
1.416516	9.260629	0.045398	14.209014
1.412813	8.937745	0.052893	14.073231
1.412997	8.801528	0.054843	14.022313
1.414929	8.781498	0.04881	13.95725
1.36203	7.43665	0.036379	13.218225
1.328743	5.879608	0.055148	12.12666
1.305508	4.362851	0.047104	10.876682
1.280157	3.205347	0.049968	9.767437
1.26152	2.458678	0.047348	8.813069
1.252181	2.182178	0.047775	8.535493
1.255925	2.246635	0.047348	8.558123
1.254846	2.322311	0.059474	8.524531
1.254928	2.270731	0.050212	8.48316
1.254195	2.261393	0.050029	8.490232
1.252832	2.180446	0.045398	8.615053
1.246626	2.079244	0.047835	8.722548
1.247847	2.056278	0.045154	8.763565
1.247929	2.100328	0.048993	8.797157
1.223432	1.454861	0.050273	8.167748
1.204897	0.746444	0.049237	7.036227
1.163655	0.27778	0.039975	5.90223
1.139321	-0.15956	0.048567	5.136684
1.091833	-0.506314	0.046129	4.401549
1.069961	-0.580935	0.04814	3.831191
1.011995	-0.835824	0.045825	3.330493
0.950387	-0.783943	0.047775	2.992804
0.858199	-1.04847	0.051735	2.682697
0.815228	-1.212547	0.050029	2.42669
0.76306	-1.254113	0.051248	2.267923
0.674758	-1.327304	0.050029	2.125776
0.632866	-1.504107	0.049237	2.059299
0.605663	-1.599361	0.046556	1.992822
0.569528	-1.648079	0.051918	2.079808
0.53142	-1.716752	0.047409	2.114461
0.473312	-1.935723	0.061668	2.155125
0.43386	-1.995059	0.051553	2.274288
0.404786	-2.103189	0.058743	2.383197
0.379313	-2.250776	0.049725	2.533124
0.354592	-2.34219	0.047409	2.672796
0.336342	-2.50446	0.052162	2.865508
0.301916	-2.688718	0.053685	3.079083
0.257724	-2.85656	0.044911	3.326603
0.19872	-2.986678	0.044423	3.591096
0.175526	-3.189911	0.045337	3.747742
0.149747	-3.395704	0.058012	4.131045
0.129788	-3.770319	0.048079	4.421351
0.096664	-3.822803	0.050943	4.777426
0.049339	-4.098399	0.049054	5.180177
0.017315	-4.279645	0.055087	5.5458
-0.042564	-4.545	0.048993	5.968707
-0.083175	-4.74748	0.049968	6.388784
-0.128913	-4.921497	0.050943	6.790121
-0.198334	-5.089942	0.053624	7.221513
-0.243177	-5.535037	0.055879	7.621789
-0.286249	-5.753782	0.046373	8.030905
-0.336199	-5.9531	0.062278	8.472198
-0.407248	-6.351058	0.058804	8.886618
-0.468957	-6.524171	0.042961	9.361504
-0.52495	-6.844646	0.051979	9.822953
-0.582814	-7.096221	0.041925	10.245859
-0.625378	-7.441921	0.049968	10.766359
-0.663283	-7.824518	0.045337	11.269886
-0.702673	-8.053127	0.052223	11.822917
-0.765767	-8.51539	0.041925	12.321848
-0.803285	-8.784059	0.049054	12.867807
-0.848107	-9.062441	0.056123	13.466453
-0.893682	-9.363262	0.047775	14.060148
-0.94292	-9.795782	0.045398	14.630506
-0.985891	-10.071077	0.054843	15.2143
-0.993297	-10.355709	0.047531	15.240113
-0.99405	-9.765738	0.0429	15.131204
-0.992809	-9.432236	0.049298	14.95405
-0.995332	-9.491572	0.051979	14.906314
-0.992259	-9.330733	0.055087	14.863882
-0.988333	-9.146851	0.040523	14.591963
-0.952279	-8.235276	0.040462	13.718216
-0.929247	-6.90368	0.050029	12.50572
-0.909146	-5.672082	0.053929	11.279433
-0.880987	-4.513148	0.053381	10.114319
-0.865951	-3.842908	0.039792	9.368929
-0.862349	-3.693815	0.051918	9.222892
-0.861556	-3.599917	0.050517	9.14404
-0.855289	-3.542915	0.044362	8.94567
-0.823936	-2.630888	0.056306	7.826877
-0.799622	-1.846569	0.043692	6.69677
-0.767211	-1.143874	0.048506	5.698202
-0.721249	-0.683418	0.049725	4.660385
-0.675084	-0.24254	0.053503	3.790174
-0.648125	0.144951	0.054843	2.945775
-0.607718	0.378606	0.049298	2.292322
-0.558725	0.597049	0.049725	1.659023
-0.497584	0.642455	0.051248	1.35033
-0.458276	0.782211	0.051431	1.019713
-0.389587	0.868052	0.043265	0.813211
-0.315446	0.925355	0.048871	0.708545
-0.264927	0.981604	0.051979	0.657626
-0.224702	0.994856	0.058743	0.633581
-0.165963	1.090336	0.046556	0.602111
-0.117173	1.096661	0.054904	0.630753
-0.062422	1.144477	0.055148	0.681318
-0.011068	1.216237	0.039792	0.715617
0.026043	1.3075	0.053624	0.762292
0.064884	1.325873	0.060267	0.828415
0.105169	1.425946	0.036867	0.872262
0.142158	1.580762	0.053381	0.947225
0.154854	1.556063	0.046556	0.975513
0.180267	1.591529	0.045337	1.046233
0.199148	1.702973	0.046678	1.131097
0.232332	1.789115	0.055635	1.196514
0.28393	1.880679	0.057037	1.190502
0.330421	1.965692	0.043387	1.3376
0.351642	2.056654	0.056793	1.457824
0.372659	2.006881	0.048993	1.542688
0.40324	2.157254	0.045398	1.688726
0.422202	2.293094	0.059048	1.841127
0.453942	2.356647	0.05466	1.952865
0.512376	2.43398	0.054417	2.12719
0.565276	2.582169	0.04619	2.313891
0.581146	2.731563	0.043509	2.51898
0.621513	2.90558	0.057281	2.74493
0.64725	3.019282	0.048567	2.933399
0.666193	3.169204	0.051674	3.160765
0.749449	3.324396	0.047043	3.408639
0.806031	3.529662	0.048079	3.649087
0.833784	3.679132	0.054843	3.971217
0.874801	3.819264	0.054112	4.251622
0.959502	4.111351	0.059474	4.542282
1.0217	4.199376	0.053685	4.876081
1.064915	4.461719	0.051187	5.182299
1.095516	4.592138	0.049725	5.505843
1.134336	4.809602	0.045398	5.825498
1.1628	5.074355	0.04881	6.221531
1.212079	5.2867	0.054356	6.57796
1.240685	5.550248	0.057037	6.979297
1.270737	5.810106	0.048993	7.361893
1.306973	6.131484	0.045825	7.815562
1.349334	6.408361	0.053929	8.19639
1.393871	6.607678	0.045154	8.589594
1.456537	6.937189	0.058073	9.066247
1.524473	7.274606	0.052528	9.537243
1.589458	7.534163	0.048079	9.971111
1.650314	7.781446	0.059353	10.456605
1.689521	8.046425	0.049542	10.913103
1.720141	8.382712	0.055087	11.344142
1.747303	8.544154	0.053929	11.826807
1.769766	8.859132	0.048384	12.252896
1.794669	9.072757	0.048993	12.689946
1.83235	9.298053	0.056854	13.150687
1.849848	9.47719	0.054843	13.354715
1.849522	8.981343	0.056123	12.938881
1.846877	8.825021	0.0507	12.720709
1.846837	8.787221	0.052406	12.608971
1.845738	8.701907	0.051918	12.559821
1.815911	7.911037	0.046373	11.929705
1.779633	6.264915	0.053198	10.163823
1.763377	4.872779	0.058012	8.653242
1.743987	3.535159	0.044179	7.302488
1.7224	2.779529	0.053624	6.432277
1.714506	2.418393	0.048262	6.039073
1.715075	2.51568	0.048018	6.015028
1.714994	2.477428	0.038573	6.009371
1.713854	2.536764	0.046556	6.050035
1.712898	2.513797	0.046617	6.016796
1.711271	2.475545	0.05661	6.055692
1.710518	2.415305	0.054599	6.052156
1.707751	2.420125	0.0468	6.070544
1.702969	2.40514	0.054478	6.100246
1.686265	1.702144	0.046129	5.285197
1.645492	1.080999	0.047348	4.200704
1.589926	0.677093	0.057524	3.190467
1.551615	0.347658	0.042473	2.445431
1.49609	0.068748	0.059292	1.855271
1.438144	-0.080721	0.047287	1.30224
1.38555	-0.177631	0.050456	0.917523
1.338509	-0.268593	0.054356	0.545535
1.298896	-0.318893	0.052649	0.264422
1.269984	-0.522503	0.050212	-0.024823
1.243391	-0.443589	0.053685	-0.170153
1.213584	-0.606838	0.052649	-0.325383
1.1722	-0.625814	0.053381	-0.473895
1.141498	-0.678298	0.053624	-0.553102
1.096167	-0.71527	0.050456	-0.622761
1.066767	-0.786352	0.059474	-0.608617
1.006217	-0.865341	0.048993	-0.620993
0.949919	-0.884016	0.056306	-0.581744
0.863082	-0.863233	0.050943	-0.572904
0.811403	-0.954797	0.049054	-0.59412
0.773396	-1.002763	0.052649	-0.51951
0.691992	-0.995986	0.057829	-0.396103
0.636487	-0.975354	0.045398	-0.416259
0.607677	-1.07377	0.052406	-0.326798
0.574167	-1.138829	0.047835	-0.170153
0.533231	-1.142067	0.047287	-0.070791
0.473067	-1.301099	0.054417	-0.053818
0.438031	-1.350571	0.057098	0.111667
0.397075	-1.466457	0.050943	0.208907
0.383321	-1.432497	0.050029	0.40162
0.354999	-1.596273	0.062217	0.516186
0.339841	-1.748378	0.057281	0.704302
0.288569	-1.840545	0.053259	0.789166
0.22218	-1.984818	0.048567	0.996729
0.189951	-2.18391	0.055818	1.172469
0.167082	-2.227358	0.0507	1.403016
0.142667	-2.350548	0.055574	1.689786
0.116929	-2.461916	0.056549	1.892046
0.066898	-2.634578	0.056793	2.152649
0.024008	-2.7409	0.052162	2.445431
-0.025819	-2.925233	0.046556	2.749174
-0.072575	-3.145409	0.052649	2.999876
-0.126166	-3.321233	0.057585	3.302558
-0.186553	-3.480642	0.055879	3.561394
-0.241	-3.606242	0.04875	3.862662
-0.282872	-3.845092	0.057342	4.05891
-0.327572	-4.071668	0.058012	4.368664
-0.404582	-4.234239	0.04686	4.586482
-0.482264	-4.447261	0.053929	4.900833
-0.530159	-4.715478	0.052406	5.207405
-0.590851	-4.908546	0.056367	5.60662
-0.639254	-5.051916	0.049481	5.978607
-0.674758	-5.282634	0.048323	6.333622
-0.717811	-5.56463	0.054599	6.733898
-0.786581	-5.79226	0.059292	7.144782
-0.819399	-6.062585	0.054112	7.587843
-0.856754	-6.421613	0.057342	7.947455
-0.904262	-6.749844	0.04881	8.476442
-0.948861	-7.000365	0.045398	8.955217
-1.003551	-7.378444	0.057037	9.561995
-1.040276	-7.804337	0.056062	10.063401
-1.071752	-8.172025	0.049968	10.675483
-1.095943	-8.476084	0.058987	11.23594
-1.10927	-8.90642	0.060206	11.846255
-1.135883	-9.272376	0.055392	12.357561
-1.158365	-9.71476	0.048993	12.932869
-1.188477	-9.975898	0.048262	13.59092
-1.218874	-10.313541	0.052893	14.158095
-1.22036	-10.055791	0.061668	14.210428
-1.218996	-9.633813	0.043875	13.888652
-1.217348	-9.506707	0.047348	13.764538
-1.219159	-9.436604	0.0507	13.698415
-1.218752	-9.425986	0.050273	13.623098
-1.20801	-9.169592	0.05466	13.200545
-1.171203	-8.005462	0.043387	12.149644
-1.153604	-6.399174	0.056306	10.71933
-1.142088	-5.255827	0.044179	9.557045
-1.133299	-4.316466	0.049725	8.607981
-1.127927	-3.786283	0.045337	8.035148
-1.129392	-3.700215	0.056123	7.894769
-1.118629	-3.338477	0.055818	7.542936
-1.104407	-2.608449	0.053624	6.534467
-1.092362	-1.903194	0.055087	5.492053
-1.078018	-1.314427	0.05399	4.370078
-1.060337	-0.819032	0.063192	3.435512
-1.039625	-0.462866	0.059962	2.537013
-1.005037	-0.139455	0.058378	1.765103
-0.967559	0.073191	0.051674	0.967027
-0.929675	0.261214	0.051918	0.506285
-0.881821	0.322658	0.056793	0.23472
-0.836306	0.407521	0.047531	0.091512
-0.796367	0.548782	0.058865	-0.011386
-0.754373	0.542231	0.058743	-0.024469
-0.688289	0.655105	0.06051	-0.158837
-0.647901	0.615648	0.054904	-0.206927
-0.600292	0.675286	0.056367	-0.209756
-0.556283	0.725284	0.044362	-0.230618
-0.495896	0.793958	0.059535	-0.236276
-0.447696	0.858489	0.059048	-0.233447
-0.382853	0.863911	0.040462	-0.21117
-0.299413	0.941469	0.054904	-0.213999
-0.253207	0.960595	0.046556	-0.205159
-0.205658	1.018952	0.048993	-0.193844
-0.152372	1.007206	0.05399	-0.168385
-0.100896	1.084312	0.054843	-0.186772
-0.048424	1.024148	0.053624	-0.177225
-0.002686	1.092746	0.050212	-0.156362
0.034039	1.097941	0.052893	-0.133378
0.080571	1.162021	0.05466	-0.042503
0.118903	1.161118	0.046312	-0.02553
0.150561	1.288298	0.045825	-0.008557
0.172047	1.296431	0.052893	0.039179
0.185129	1.311792	0.051004	0.084793
0.214672	1.44462	0.063131	0.142784
0.263014	1.410886	0.053624	0.18663
0.314205	1.37286	0.052223	0.21315
0.34212	1.481667	0.057098	0.268312
0.358641	1.571876	0.049968	0.374746
0.385599	1.580762	0.045703	0.459256
0.414511	1.637311	0.048018	0.559679
0.447777	1.789793	0.05271	0.621913
0.512132	1.790621	0.049481	0.79447
0.559355	1.908465	0.049298	0.897721
0.592621	2.032408	0.050029	1.01936
0.621614	2.022318	0.061729	1.105638
0.647983	2.1184	0.052954	1.241774
0.666783	2.214105	0.056062	1.411149
0.711564	2.317416	0.053198	1.543042
0.776957	2.434657	0.046129	1.673167
0.810487	2.557546	0.059231	1.864111
0.8336	2.65152	0.059048	2.040558
0.88943	2.714997	0.058256	2.186595
0.959848	2.885099	0.051492	2.393098
1.031873	3.021692	0.061424	2.590761
1.074356	3.105651	0.049785	2.83722
1.114804	3.243374	0.049237	3.018264
1.14335	3.373717	0.051248	3.323421
1.188945	3.676797	0.056062	3.611959
1.231692	3.732444	0.065568	3.864076
1.251042	4.011052	0.056854	4.124326
1.286871	4.193201	0.054356	4.394477
1.329333	4.369251	0.049785	4.702817
1.377676	4.612318	0.054173	4.995598
1.424207	4.807118	0.051735	5.366171
1.482641	5.095439	0.052893	5.698202
1.557942	5.246866	0.054843	6.039073
1.602521	5.568847	0.045642	6.334683
1.658269	5.686691	0.058256	6.710914
1.699449	5.92155	0.062217	7.030923
1.725737	6.161905	0.053442	7.432259
1.760081	6.343603	0.046068	7.78586
1.778555	6.640584	0.05466	8.24448
1.814303	6.893892	0.04875	8.635916
1.848709	7.145994	0.053624	9.097011
1.89111	7.521211	0.051674	9.481728
1.933715	7.631149	0.048079	9.858313
