Shear_Strain_(%)	Shear_Stress_(kPa)	Axial_Strain_(%)	Effective_Vertical_Stress_(kPa)
0.11352	2.0786	-0.011092	63.185
0.10561	1.8253	-0.014226	63.274
0.10834	1.538	-0.0047621	63.448
0.096991	1.1201	-0.028935	63.601
0.09522	0.74095	-0.026825	63.722
0.082419	0.2539	-0.031165	63.905
0.077428	-0.29732	-0.017602	64.167
0.063782	-1.1079	-0.0084995	64.474
0.029204	-3.0586	-0.020978	64.771
-0.020831	-5.5594	-0.01712	64.993
-0.054182	-7.8795	-0.026825	65.111
-0.090833	-9.9547	0.0023509	65.06
-0.12867	-11.91	-0.0031949	64.899
-0.18646	-13.648	-0.015251	64.437
-0.20207	-14.094	-0.017421	64.137
-0.20217	-13.715	-0.01718	63.879
-0.17374	-12.363	-0.018144	63.059
-0.17102	-12.094	-0.018325	62.931
-0.16522	-12.061	-0.0038579	62.885
-0.16377	-12.037	-0.0063294	62.904
-0.14469	-11.681	-0.026825	62.716
-0.11571	-9.6628	-0.012357	61.896
-0.099044	-8.4954	-0.0036168	61.344
-0.093389	-7.2748	-0.014226	60.824
-0.08574	-6.1464	-0.021219	60.307
-0.076341	-5.2163	-0.019832	59.945
-0.071652	-4.3363	-0.015432	59.53
-0.05869	-3.6941	-0.017602	59.141
-0.056275	-3.3477	-0.011755	58.888
-0.054423	-3.0636	-0.012056	58.54
-0.053719	-2.9985	-0.006028	58.462
-0.046634	-2.4797	-0.0086804	58.227
-0.032223	-1.6057	-0.0048224	57.939
-0.0025964	0.43301	-0.014708	57.386
0.033551	2.6201	-0.0089215	56.834
0.073262	4.9118	-0.022424	56.336
0.11358	7.1236	-0.022243	55.898
0.14789	9.1432	-0.040086	55.543
0.17516	10.99	-0.021279	55.313
0.21125	12.548	-0.021761	54.9
0.23482	13.712	-0.013804	54.383
0.24356	14.009	-0.014708	54.12
0.24345	13.6	-0.01935	53.826
0.24215	13.448	-0.018566	53.693
0.24474	13.349	-0.021942	53.674
0.24007	13.314	-0.012357	53.614
0.22701	12.424	-0.032732	53.562
0.19322	9.55	-0.00096448	53.327
0.17661	7.1019	-0.0074748	53.164
0.15488	4.8559	-0.011333	53.213
0.13614	3.2133	-0.019109	53.253
0.12654	2.2554	-0.014226	53.405
0.12356	1.9825	-0.010368	53.449
0.12227	1.9699	-0.012538	53.421
0.11704	1.674	0.0036168	53.573
0.11094	1.4112	-0.01284	53.724
0.10126	1.023	-0.011875	53.901
0.096287	0.61347	-0.029236	54.016
0.089927	0.26624	-0.017361	54.213
0.086384	-0.11717	-0.023931	54.394
0.075174	-0.43761	-0.015492	54.699
0.047338	-2.0287	-0.023389	55.036
0.010325	-4.0158	-0.014708	55.278
-0.028278	-6.1997	-0.010428	55.509
-0.070605	-8.3374	-0.020254	55.718
-0.10508	-10.277	-0.023389	55.848
-0.14314	-12.101	-0.019109	55.881
-0.20048	-13.567	-0.0063294	55.722
-0.22351	-14.103	-0.024414	55.46
-0.22301	-13.806	-0.013985	55.313
-0.1875	-12.216	-0.0045813	54.431
-0.16713	-11.158	-0.0081981	54.011
-0.16882	-11.125	-0.015492	53.913
-0.16818	-11.088	0.0053047	53.934
-0.17293	-11.067	-0.0099462	53.902
-0.14831	-9.6685	-0.014467	53.277
-0.12793	-8.3014	-0.0021701	52.702
-0.10379	-7.0982	-0.01067	52.121
-0.093972	-6.0378	-0.0084995	51.579
-0.087854	-5.1975	-0.031165	51.196
-0.080105	-4.3105	-0.025559	50.777
-0.074248	-3.5472	-0.0053649	50.314
-0.071833	-2.9928	-0.021279	49.984
-0.06499	-2.7375	-0.012056	49.706
-0.06185	-2.6365	-0.018807	49.546
-0.060783	-2.307	-0.01296	49.306
-0.049613	-1.537	-0.0081981	49.034
-0.026245	-0.062895	-0.0072336	48.618
0.010144	1.962	-0.016577	48.04
0.042186	4.01	-0.00072336	47.518
0.081292	6.1425	-0.019109	47.163
0.13217	8.1102	-0.0051238	46.907
0.16365	9.8933	-0.011634	46.691
0.19489	11.458	-0.021942	46.645
0.22502	12.684	-0.0076556	46.446
0.25044	13.557	-0.014467	46.161
0.26582	13.875	-0.0043402	46.008
0.27123	13.526	-0.018144	45.74
0.26626	13.295	-0.007535	45.586
0.26785	13.215	-0.010368	45.502
0.26994	13.152	-0.0044005	45.527
0.25801	12.685	0.0018687	45.485
0.21703	9.867	-0.0091626	45.182
0.19851	7.4502	-0.028513	44.869
0.18066	5.3184	-0.015492	44.789
0.16263	3.6351	-0.0086804	44.818
0.15053	2.4733	-0.034902	44.842
0.13741	1.9033	-0.014407	44.939
0.14119	1.8694	-0.011333	44.959
0.1333	1.6411	-0.012779	45.041
0.1325	1.3441	-0.032792	45.206
0.12736	0.98739	-0.015251	45.309
0.12195	0.63618	-0.0024112	45.44
0.1118	0.419	-0.016457	45.58
0.1081	0.2765	-0.012297	45.756
0.10681	0.025483	-0.011092	46.058
0.084996	-1.0743	-0.0062691	46.383
0.043716	-2.7853	-0.019471	46.511
0.0094999	-4.8172	-0.0092229	46.658
-0.033672	-6.8255	-0.007957	46.76
-0.076341	-8.671	-0.031587	46.93
-0.10903	-10.343	-0.033817	47.14
-0.15771	-11.846	-0.01718	47.317
-0.21811	-13.071	-0.013744	47.349
-0.27745	-13.951	-0.015432	47.316
-0.28258	-14	-0.01284	47.206
-0.27962	-13.454	-0.009464	46.933
-0.20433	-11.002	-0.014045	45.747
-0.19934	-10.639	-0.02363	45.491
-0.19869	-10.609	-0.0088612	45.486
-0.20127	-10.59	-0.024414	45.464
-0.19807	-10.301	-0.014045	45.339
-0.17593	-8.391	-6.03E-05	44.439
-0.16375	-7.2581	0.0066911	43.855
-0.14097	-6.2717	-0.0044005	43.314
-0.12567	-5.4256	-0.0063294	42.906
-0.11466	-4.6729	-0.014467	42.434
-0.099044	-3.9643	-0.016396	41.99
-0.091617	-3.2755	-0.018807	41.568
-0.086405	-2.6998	-0.023389	41.161
-0.081333	-2.3944	-0.014467	40.875
-0.08099	-2.3943	-0.01929	40.852
-0.076824	-1.9626	-0.017662	40.582
-0.066197	-1.0423	-0.0077762	40.17
-0.048566	0.4323	-0.016155	39.616
-0.016283	2.2626	0.0011453	38.953
0.029546	4.0417	-0.0072336	38.522
0.063742	5.8257	-0.014286	38.114
0.10818	7.5249	-0.013985	37.939
0.15457	8.9395	-0.011092	37.843
0.18293	10.296	-0.017903	37.86
0.21743	11.449	-0.016396	37.913
0.24345	12.366	-0.015974	37.962
0.28264	12.981	-0.022665	37.955
0.31589	13.472	-0.013503	37.954
0.34552	13.818	-0.016336	37.847
0.34956	13.674	-0.017602	37.691
0.34407	13.213	-0.009464	37.485
0.34433	13.106	-0.019832	37.451
0.34254	13.077	-0.012116	37.339
0.34399	13.014	0.00024112	37.355
0.29118	10.391	-0.018566	36.899
0.26938	7.7632	-0.011333	36.341
0.25279	5.6877	-0.014769	35.928
0.22476	3.9199	-0.0031346	35.694
0.21147	2.8743	-0.0053047	35.649
0.21196	2.0933	-0.015191	35.802
0.2031	1.7953	-0.013563	35.778
0.20071	1.7621	-0.0082584	35.871
0.19271	1.4669	0.010127	35.953
0.19135	1.1963	-0.010368	35.998
0.18869	0.9261	-0.0017481	36.044
0.18523	0.7456	-0.0097051	36.18
0.17754	0.63922	-0.0086804	36.348
0.17677	0.55306	-0.016336	36.489
0.17365	0.25947	-0.0040991	36.733
0.15482	-1.0565	-0.015492	36.771
0.11877	-2.6463	0.0094037	36.692
0.075214	-4.2451	-0.015191	36.537
0.030512	-5.7809	-0.0099462	36.406
-0.016605	-7.1893	-0.0037977	36.435
-0.060481	-8.5382	-0.0041593	36.494
-0.099125	-9.6538	-0.007535	36.657
-0.14163	-10.751	-0.018024	36.848
-0.20982	-11.666	-0.0056061	37.02
-0.26511	-12.379	-0.0082584	37.126
-0.31344	-12.97	-0.025378	37.305
-0.35353	-13.443	0.014407	37.379
-0.38074	-13.879	-0.0082584	37.516
-0.38863	-13.907	-0.010127	37.462
-0.39086	-13.385	-0.0041593	37.226
-0.34417	-10.27	-0.007957	35.604
-0.3371	-9.0318	-0.016878	34.937
-0.33888	-8.9958	-0.011092	34.85
-0.33763	-8.9697	-0.031828	34.838
-0.33256	-8.871	-0.0056061	34.756
-0.32064	-7.5251	0.0021098	34.023
-0.31229	-6.4907	0.0028332	33.361
-0.2954	-5.7164	-0.0092229	32.813
-0.28097	-4.9331	-0.0096448	32.258
-0.26755	-4.2015	0.0072336	31.76
-0.25819	-3.4612	-0.0082584	31.206
-0.24869	-2.8162	-0.0060883	30.742
-0.24525	-2.3989	-0.018566	30.487
-0.23977	-2.2063	-0.029236	30.401
-0.23736	-2.2158	-0.0086804	30.343
-0.21763	-1.6059	-0.012779	29.653
-0.19716	-1.0453	-0.0072336	29.02
-0.17824	-0.0065845	-0.0082584	28.286
-0.1236	1.4057	-0.0058472	27.373
-0.091456	2.8334	-0.020254	26.603
-0.067163	4.0371	-0.020314	26.055
-0.029808	5.144	0.0019892	25.609
0.026406	6.1388	-0.0028332	25.283
0.073423	7.0762	-0.0040991	25.13
0.12358	7.8681	-0.0092229	25.08
0.16158	8.5828	-0.00096448	25.198
0.20455	9.2815	-0.0089818	25.416
0.22741	9.8706	0.00096448	25.658
0.25956	10.392	0.018084	25.939
0.29778	10.827	-0.012478	26.236
0.33884	11.263	0.001929	26.559
0.37579	11.61	-0.014045	26.895
0.4097	11.933	-0.024655	27.205
0.43818	12.243	-0.0053649	27.55
0.46888	12.565	-0.013081	27.857
0.5038	12.826	-0.016878	28.155
0.5306	13.045	-0.0031346	28.448
0.58094	13.392	-0.014226	28.811
0.60169	13.635	0.01079	29.184
0.62649	13.861	-0.015492	29.425
0.63005	13.715	0.010127	29.268
0.61924	12.742	-0.0072336	28.844
0.59324	10.43	-0.020013	28.053
0.58921	10.321	-0.0030743	27.964
0.58972	10.291	-0.016215	27.916
0.58901	10.316	-0.0057869	27.908
0.57192	8.398	-0.028211	27.23
0.53455	6.3431	-0.010368	26.324
0.51637	4.6244	-0.011333	25.564
0.49665	3.388	-0.0051238	24.983
0.47674	2.586	-0.015733	24.678
0.46596	2.0094	-0.0078967	24.656
0.4596	1.8172	0	24.717
0.45968	1.828	-0.013021	24.681
0.45646	1.6886	-0.0088612	24.779
0.451	1.3206	-0.016878	24.602
0.44639	1.1373	0.004521	24.364
0.44019	1.0171	-0.010368	24.217
0.43887	0.9491	-0.014045	24.105
0.43804	0.8626	-0.011333	24.2
0.43138	0.58339	-0.019832	24.247
0.40465	-0.38441	0	23.525
0.3745	-1.3025	-0.0092229	22.663
0.33739	-2.1336	0.00024112	21.895
0.30945	-2.8301	-0.014045	21.279
0.27212	-3.453	-0.015432	20.755
0.24643	-4.0282	-0.017662	20.369
0.21061	-4.5503	0.0016878	20.093
0.18169	-5.0925	-0.0072939	19.894
0.15256	-5.5862	-0.0089215	19.79
0.09991	-6.056	-0.0043402	19.755
0.047962	-6.495	-0.007535	19.873
-0.016343	-6.9375	0.0031346	20.056
-0.065533	-7.3691	-0.011092	20.235
-0.10057	-7.7697	-0.0021701	20.444
-0.14773	-8.1716	-0.0087406	20.759
-0.20851	-8.5725	-0.011333	21.089
-0.2726	-8.9359	-0.0053047	21.461
-0.32549	-9.3076	-0.019772	21.873
-0.35882	-9.6873	-0.0072336	22.342
-0.38211	-10.011	-0.01284	22.772
-0.40924	-10.327	-0.0026523	23.156
-0.44096	-10.658	-0.015613	23.629
-0.46976	-10.978	-0.015432	24.021
-0.50212	-11.286	-0.0092229	24.482
-0.5457	-11.575	-0.01935	24.956
-0.58891	-11.873	-0.011875	25.368
-0.63538	-12.18	-0.0082584	25.787
-0.67755	-12.466	-0.0010248	26.285
-0.70438	-12.712	-0.0077762	26.67
-0.74165	-12.982	-0.0074748	27.132
-0.76758	-13.282	-0.020013	27.583
-0.79574	-13.603	0.0024715	28.111
-0.82095	-13.863	-0.028211	28.554
-0.82657	-13.867	0.0033757	28.683
-0.82657	-13.369	-0.0058472	28.406
-0.77563	-10.365	-0.010368	26.606
-0.76834	-8.7748	-0.016396	25.609
-0.76844	-8.7056	-0.023208	25.45
-0.77134	-8.6849	-0.014226	25.484
-0.76065	-7.4207	-0.019591	24.717
-0.7485	-6.3147	0.01513	23.714
-0.74013	-5.5294	0.0010248	22.926
-0.72708	-4.816	-0.016095	22.229
-0.71718	-4.1915	-0.001929	21.489
-0.71215	-3.6636	-0.016878	20.93
-0.70315	-3.2429	-0.00645	20.409
-0.69808	-2.8222	-0.003436	20.108
-0.69214	-2.5828	-0.017361	19.85
-0.68498	-2.3739	-0.013503	19.701
-0.6786	-2.0621	-0.028754	19.545
-0.66871	-1.3445	-0.008379	18.393
-0.66091	-0.90319	-0.014407	17.542
-0.64674	-0.4967	-0.019109	16.674
-0.61902	0.036618	-0.012056	15.651
-0.57587	0.72771	-0.009464	14.319
-0.53757	1.2753	0.0081378	13.145
-0.49214	1.745	0.0046416	12.214
-0.46694	2.144	-0.0055458	11.355
-0.43828	2.4667	0.0003014	10.614
-0.40825	2.6905	-0.015914	10.097
-0.39044	2.9363	-0.0070528	9.6733
-0.37041	3.1548	-0.0072336	9.2727
-0.32825	3.3521	-0.01718	9.0388
-0.29747	3.5227	-0.0084392	8.8072
-0.25921	3.7302	0.0095846	8.8155
-0.19461	3.9202	-0.0022304	8.6714
-0.13888	4.109	0.0021098	8.7088
-0.095562	4.2784	0.01513	8.7452
-0.056375	4.4492	-0.013985	8.8446
-0.0077488	4.6441	-0.011393	8.9801
0.047338	4.8354	-0.028935	9.0677
0.10013	5.0353	-0.010609	9.2986
0.15488	5.2367	-0.001507	9.5432
0.19135	5.47	-0.011634	9.8217
0.22214	5.6692	-0.0010248	10.038
0.24835	5.8732	-0.018144	10.342
0.28723	6.0925	-0.0068117	10.696
0.3234	6.3253	0	11.062
0.36476	6.5658	-0.0031346	11.418
0.40085	6.7963	0.00096448	11.758
0.4315	7.0478	-0.016215	12.179
0.46549	7.317	-0.013985	12.607
0.49568	7.5759	-0.017421	13.029
0.53008	7.8079	0.0047621	13.39
0.57009	8.0857	0.0065103	13.913
0.60161	8.3455	-0.024112	14.33
0.62295	8.6123	-0.016155	14.808
0.65227	8.8428	-0.017843	15.222
0.69269	9.1174	-0.0051238	15.688
0.76063	9.3964	-0.0027126	16.113
0.78831	9.6601	-0.014769	16.64
0.80443	9.9238	-0.030924	17.111
0.83468	10.187	-0.01067	17.624
0.85763	10.478	0.00054252	18.058
0.90072	10.734	-0.017662	18.611
0.94763	11.009	-0.018627	19.108
1.0017	11.292	0.004521	19.633
1.0447	11.584	-0.0031949	20.099
1.0939	11.861	-0.019591	20.667
1.1478	12.166	-0.028452	21.225
1.2083	12.445	-0.014045	21.754
1.2761	12.75	-0.0045813	22.253
1.3375	13.061	-0.022002	22.794
1.3678	13.309	0.00066308	23.308
1.4096	13.594	-0.013503	23.834
1.4321	13.832	-0.022906	24.315
1.4342	13.702	-0.0069925	24.162
1.4134	12.551	-0.014467	23.532
1.3763	10.173	-0.01929	22.195
1.3667	9.8172	-0.012779	21.922
1.3704	9.7947	-0.015251	21.897
1.3701	9.8	-0.0058472	21.843
1.3701	9.3451	-0.012357	21.611
1.3421	7.8281	-0.009464	20.661
1.3107	5.901	-0.015191	19.201
1.278	4.7162	-0.013744	18.088
1.2241	3.8245	-0.018325	17.072
1.1861	3.1304	-0.0091626	16.382
1.1502	2.5737	-0.0084995	15.676
1.1145	2.2186	-0.0068117	15.448
1.0756	1.9714	-0.003436	15.299
1.0688	1.827	-0.012779	15.271
1.0645	1.8278	-0.0057869	15.2
1.0487	1.5159	-0.011634	14.757
1.0313	1.2831	-0.0096448	14.092
1.022	1.0645	-0.024353	13.532
1.0023	0.87273	-0.016878	12.963
0.99314	0.70448	0.0040991	12.504
0.98871	0.60935	-0.0072939	12.022
0.96164	0.3633	-0.023449	11.58
0.91454	0.0089124	-0.0066911	10.587
0.85827	-0.31804	-0.0044005	9.6646
0.83194	-0.57405	-0.029899	9.0089
0.80586	-0.79463	-0.0028935	8.4793
0.78638	-1.0201	-0.0036771	8.0455
0.75516	-1.1775	-0.017602	7.5963
0.68439	-1.3092	-0.012538	7.1942
0.64237	-1.4408	-0.0027126	6.991
0.6149	-1.5823	-0.019109	6.6974
0.59348	-1.6906	-0.0096448	6.523
0.55059	-1.7964	-0.0074748	6.3443
0.51531	-1.8871	-0.013081	6.1973
0.49136	-2.0031	-0.011393	6.1047
0.45358	-2.1162	-0.0086804	6.0312
0.42611	-2.2162	-0.0068117	5.9837
0.38867	-2.3059	-0.014769	5.9837
0.35882	-2.4148	0.0016276	6.0057
0.32485	-2.5363	-0.0078967	6.0028
0.28127	-2.6097	-0.001507	5.9768
0.2533	-2.7269	-0.014528	6.0745
0.22041	-2.855	-0.014467	6.1714
0.18555	-2.9813	-0.011634	6.193
0.16635	-3.0735	-0.012599	6.3757
0.12308	-3.1829	-0.0017481	6.4819
0.06978	-3.3405	-0.01929	6.67
0.017873	-3.4734	-0.0030743	6.8444
-0.03327	-3.6096	-0.007535	7.0025
-0.083889	-3.769	0.0055458	7.2637
-0.12873	-3.9558	-0.0035565	7.4295
-0.18865	-4.1234	-0.0058472	7.7072
-0.24498	-4.3011	-0.01501	7.985
-0.30973	-4.4853	-0.0039182	8.3086
-0.34918	-4.6917	-0.016457	8.5759
-0.3739	-4.9191	-0.0048224	8.9282
-0.41099	-5.1095	-0.0072336	9.3051
-0.4371	-5.3469	-0.025137	9.5753
-0.46527	-5.556	0.004521	9.9813
-0.4948	-5.8083	-0.012538	10.334
-0.54616	-6.0194	-0.0017481	10.777
-0.58738	-6.2611	-0.0077159	11.221
-0.63488	-6.4988	-0.013985	11.6
-0.67041	-6.725	-0.011333	11.998
-0.70796	-6.9533	-0.0258	12.394
-0.74341	-7.1959	0.0026523	12.838
-0.76951	-7.4607	-0.010308	13.262
-0.79596	-7.7176	-0.0069925	13.72
-0.819	-7.9561	-0.016698	14.112
-0.84962	-8.1964	-0.019049	14.486
-0.88802	-8.468	-0.0050033	14.933
-0.93536	-8.7269	-0.012297	15.442
-0.97303	-8.997	-0.014045	15.845
-1.0066	-9.2435	-0.0084995	16.317
-1.0448	-9.5316	-0.0024715	16.818
-1.0639	-9.792	-0.010911	17.273
-1.1029	-10.084	0.0013864	17.784
-1.1325	-10.305	0.0024112	18.261
-1.1801	-10.585	-0.0096448	18.689
-1.2282	-10.855	-0.016939	19.183
-1.281	-11.091	-0.007957	19.654
-1.3347	-11.367	-0.029477	20.138
-1.3856	-11.633	-0.0027126	20.616
-1.4318	-11.902	-0.0044005	21.101
-1.4754	-12.169	-0.0086804	21.542
-1.5188	-12.438	0.0045813	22.077
-1.5533	-12.73	-0.00024112	22.64
-1.5944	-12.962	-0.010911	23.068
-1.6257	-13.266	-0.010911	23.623
-1.6645	-13.541	-0.010308	24.113
-1.6874	-13.808	-0.0080173	24.651
-1.7006	-13.855	-0.0012056	24.788
-1.6971	-13.441	-0.0099462	24.521
-1.6574	-11.031	-0.0036771	23.006
-1.6411	-9.4308	0.00078364	21.833
-1.643	-9.3789	-0.018868	21.715
-1.6422	-9.3678	0.0040991	21.613
-1.6289	-8.4884	-0.013985	21.045
-1.6075	-6.767	0	19.461
-1.5911	-5.9436	-0.015492	18.536
-1.5879	-5.2944	-0.021279	17.759
-1.5792	-4.7797	-0.012116	17.116
-1.5707	-4.2953	-0.0036771	16.524
-1.5632	-3.8754	-0.0092229	15.971
-1.5517	-3.5004	-0.010911	15.498
-1.5421	-3.1465	-0.0065103	15.115
-1.5389	-2.8952	-0.006028	14.695
-1.5362	-2.6228	0.0028935	14.331
-1.518	-2.031	-0.017662	13.347
-1.4832	-1.3489	-0.0077762	11.748
-1.4309	-0.78516	-0.016457	10.293
-1.4021	-0.34283	-0.009464	9.0133
-1.3723	-0.058511	-0.012538	8.1183
-1.3388	0.17418	-0.007957	7.2306
-1.2896	0.41812	-0.0072336	6.2272
-1.2321	0.6593	-0.0019892	5.3312
-1.1807	0.82177	-0.019591	4.5238
-1.1381	0.9249	-0.0091626	3.8915
-1.0973	1.0214	-0.0014467	3.3972
-1.0574	1.1097	-0.0074145	2.9318
-1.0239	1.1677	-0.0036771	2.5614
-0.98815	1.2092	-0.0048827	2.3135
-0.96023	1.2593	-0.011815	2.0772
-0.92183	1.3034	0.00024112	1.8754
-0.8728	1.3292	0.00066308	1.754
-0.83657	1.3646	-0.007535	1.6117
-0.80453	1.4056	-0.0058472	1.4964
-0.78157	1.4598	-0.0089215	1.4517
-0.7616	1.465	-0.01284	1.3883
-0.73046	1.4998	-0.0082584	1.3029
-0.69689	1.5306	-0.020073	1.313
-0.67821	1.5839	-0.0058472	1.2774
-0.64279	1.6045	-0.015191	1.3004
-0.59785	1.6422	-0.0036168	1.3491
-0.54037	1.698	-0.0036168	1.3476
-0.49649	1.7537	-0.013744	1.3739
-0.46664	1.8071	-0.015492	1.3649
-0.44144	1.8717	0.00024112	1.4741
-0.41139	1.8996	-0.027789	1.4442
-0.38805	1.9672	-0.0077762	1.5483
-0.35158	2.0303	-0.013503	1.6142
-0.31599	2.0786	-0.0072336	1.7065
-0.27823	2.1397	-0.01284	1.7713
-0.24396	2.2132	-0.018868	1.8423
-0.17768	2.2722	-0.015673	1.914
-0.12084	2.3375	-0.012538	2.0512
-0.078334	2.415	-0.014889	2.1791
-0.035846	2.4986	-0.016698	2.2498
0.0085137	2.5588	0.0009042	2.3852
0.056416	2.6412	0.0013864	2.4922
0.10907	2.7242	-0.01513	2.6335
0.15206	2.8119	-0.028693	2.7617
0.19193	2.8806	-0.0051238	2.9155
0.21518	3.0068	-0.0056061	3.145
0.25521	3.1036	-0.015191	3.2618
0.2916	3.2422	0.0014467	3.4794
0.32813	3.3247	-0.014045	3.612
0.37048	3.4332	-0.0048224	3.795
0.40125	3.5456	-0.0077159	4.0223
0.43029	3.6999	-0.01929	4.2313
0.45994	3.7954	-0.0057869	4.4017
0.49341	3.9305	-0.0053047	4.5876
0.53006	4.0269	0.0033757	4.7256
0.57619	4.1879	-0.0089215	5.0095
0.60534	4.3436	-0.0065103	5.3427
0.62586	4.4765	-0.0062691	5.5686
0.6625	4.6512	-0.013262	5.8439
0.70613	4.8204	-0.00072336	6.1278
0.76063	4.9872	-0.007535	6.4189
0.78833	5.1363	-0.016637	6.6542
0.81117	5.3065	-0.0087406	6.9597
0.83162	5.4703	-0.014226	7.2248
0.86294	5.6551	-0.022002	7.5732
0.90909	5.8159	-0.0067514	7.7998
0.96641	5.9903	-0.014467	8.1266
1.0113	6.1933	0.0062691	8.4235
1.0555	6.3633	-0.0069925	8.7755
1.1135	6.5623	-0.0050635	9.13
1.1776	6.7578	0.012297	9.4564
1.2342	6.9821	-0.0077762	9.8563
1.3051	7.1735	-0.014528	10.202
1.3451	7.3952	0.00096448	10.5
1.3814	7.5996	-0.018325	10.932
1.4213	7.8214	0.0089215	11.308
1.4482	8.026	-0.021279	11.665
1.4685	8.2397	0.00096448	12.068
1.4975	8.4856	-0.009464	12.424
1.5185	8.7249	-0.0086804	12.845
1.5589	8.9886	0.0025921	13.381
1.5819	9.2072	0.0057869	13.779
1.613	9.4636	-0.0096448	14.276
1.673	9.7617	-0.010428	14.673
1.7363	10.008	-0.024172	15.193
1.7938	10.254	-0.024112	15.651
1.8293	10.516	-0.0072336	16.116
1.8683	10.805	-0.031346	16.604
1.8956	11.056	-0.0010248	17.023
1.9478	11.321	-0.0092229	17.521
1.9906	11.583	0.0069925	17.996
2.0335	11.898	-0.0044005	18.522
2.0651	12.178	-0.0078967	19.097
2.1015	12.435	-0.016396	19.547
2.1261	12.724	-0.0072336	20.088
2.1482	13.027	-0.0031949	20.629
2.1798	13.306	-0.0016276	21.141
2.2052	13.594	-0.0074748	21.644
2.2235	13.798	-0.00048224	22.109
2.223	13.607	-0.01718	21.856
2.2186	12.872	0.0074748	21.484
2.1802	10.8	-0.017542	20.234
2.1788	10.685	-0.013985	20.17
2.1794	10.659	-0.016878	20.078
2.1669	10.134	-0.014769	19.772
2.1501	8.0941	-0.007535	18.141
2.1234	6.6194	-0.013442	16.667
2.1024	5.5277	-0.016939	15.348
2.0741	4.6553	-0.0068117	14.074
2.0524	4.0528	-0.014708	13.086
2.033	3.5436	-0.0072939	12.362
2.0091	3.0923	-0.010368	11.698
1.9858	2.7325	-0.0080173	11.141
1.9619	2.4912	-0.010609	10.826
1.9504	2.2957	0.0037977	10.594
1.9341	2.1367	-0.018988	10.494
1.9207	2.0302	-0.017843	10.485
1.9095	1.9003	-0.015191	10.247
1.8851	1.6025	-0.017361	9.3159
1.8692	1.3822	-0.0029537	8.5867
1.86	1.1985	-0.027729	7.9699
1.8446	1.0717	-0.017361	7.3369
