Shear_Strain_(%)	Shear_Stress_(kPa)	Axial_Strain_(%)	Effective_Vertical_Stress_(kPa)
-0.01192	-7.08897	-0.007641	73.702837
-0.037517	-9.543055	-0.00321	72.936231
-0.050594	-10.686778	0.009246	72.387089
-0.04948	-10.196127	0.001348	72.333342
-0.051709	-9.87377	0.015153	72.125778
-0.049115	-9.834689	-0.005393	72.087236
-0.04963	-9.701259	0.010273	72.035257
-0.048708	-9.710822	-0.001477	71.983985
-0.048258	-9.463237	0.003082	71.881087
-0.029906	-8.89819	0.004366	71.560017
0.001801	-7.49762	0.010145	71.372963
0.008532	-6.405853	-0.001284	71.227633
0.015371	-5.128473	0.003596	71.041993
0.023882	-4.314938	-0.016437	70.922829
0.032436	-3.806817	-0.003082	70.875447
0.032779	-3.680841	0.000385	70.790583
0.03533	-3.104725	0.003596	70.73825
0.055054	-1.720645	0.016566	70.753101
0.078914	0.381716	-0.000706	70.754869
0.107642	3.074349	0.008026	70.936266
0.149725	5.143578	-0.001798	71.103166
0.177938	7.59563	0.01541	71.254153
0.207566	9.605824	0.000514	70.861303
0.212411	10.222753	-0.006613	70.619086
0.216891	9.907926	-0.002504	69.958914
0.213954	9.585719	-0.001798	69.713869
0.214212	9.521188	-0.002247	69.670376
0.213461	9.521263	-0.006613	69.62653
0.192259	8.378518	0.002311	69.258785
0.148224	5.472185	0.018364	68.538501
0.135361	3.147013	-0.007705	67.947281
0.1255	2.367212	0.002697	67.883633
0.123763	2.113302	-0.000193	67.841554
0.120933	2.180996	-0.007448	67.848272
0.120655	1.968727	0.017786	67.851101
0.118875	1.838534	-0.002504	68.011282
0.119733	1.605407	-0.011493	68.086246
0.110729	1.236816	0.012392	68.24572
0.098187	0.665971	-0.005137	68.36559
0.079236	-0.091767	0.001798	68.538501
0.040476	-2.797729	-0.000257	68.112412
0.010055	-5.776576	-0.003275	67.683141
-0.0161	-8.128027	0.003082	67.203305
-0.046543	-10.314723	0.005715	66.659114
-0.043949	-10.19816	0.002311	66.692352
-0.043713	-9.706003	0.000514	66.502115
-0.039446	-9.62242	0.002825	66.361382
-0.039532	-9.566247	0.017208	66.284297
-0.040304	-9.495013	-0.003339	66.30622
-0.042169	-9.541624	0.002568	66.224539
-0.035931	-9.176497	0.012842	66.015207
0.003087	-7.803185	0.000835	65.643219
0.01222	-6.467825	0.00488	65.48516
0.025554	-5.297972	-0.013548	65.330637
0.032672	-4.437299	-0.017914	65.20334
0.043477	-3.803579	0.007191	65.064729
0.03979	-3.548389	0.002568	65.10999
0.046328	-3.531221	-0.004623	65.052353
0.057133	-2.096917	0.001284	65.050939
0.077457	-0.51111	-0.003018	65.019468
0.106355	1.980775	-0.009631	65.239054
0.15144	4.201055	0.007962	65.452275
0.175108	6.708226	0.000835	65.744703
0.205057	8.858929	0.001541	65.839821
0.219464	9.920651	0.003403	65.597959
0.224588	9.617345	-0.002311	65.198036
0.221672	9.569153	-0.011301	64.91657
0.221929	9.352517	-0.006613	64.912327
0.220836	9.267955	-0.01053	64.798821
0.223859	9.113366	0.009503	64.776191
0.16724	6.783073	0.007256	64.240132
0.140228	3.85415	0.012842	63.520555
0.13534	2.458776	-0.006421	63.202315
0.123828	1.941619	0.008026	63.176148
0.125564	1.864738	0.009246	63.173673
0.128994	1.876259	0.009567	63.1125
0.123056	1.83492	-0.002247	63.125584
0.118768	1.546372	-0.005393	63.325368
0.11373	1.380939	0.008219	63.379822
0.106698	0.925001	-0.004816	63.541418
0.097694	0.274113	0.005715	63.732716
0.0632	-1.128189	0.001027	63.649266
0.030099	-4.188962	-0.013869	63.192414
0.002165	-6.527236	0.001541	62.925092
-0.03145	-9.147582	0.003852	62.547447
-0.045085	-10.300642	-0.006934	62.352259
-0.03994	-9.987397	0.003339	62.31407
-0.03711	-9.682509	0.001348	62.165558
-0.042255	-9.462032	0.012071	62.070439
-0.039275	-9.402395	0.004944	62.012449
-0.037195	-9.351192	0.009824	62.015278
-0.037281	-9.308421	-0.008475	61.897882
-0.0325	-8.863251	-0.003596	61.641876
0.013292	-7.392803	-0.007962	61.319392
0.017579	-6.108797	0.01785	61.139409
0.031321	-5.151891	-0.004623	61.019892
0.040754	-4.118481	-0.018235	60.925127
0.044763	-3.624291	-0.00077	60.789345
0.05128	-3.496884	0.012328	60.784748
0.054303	-3.440862	-0.004366	60.769543
0.064486	-2.004374	-0.005907	60.677253
0.092957	-0.082204	-0.007448	60.821522
0.132146	2.277304	0.002568	60.899668
0.169127	4.843811	0.001798	61.332122
0.18647	7.166498	-0.008475	61.53332
0.216377	9.246872	0.00565	61.745481
0.238994	10.362132	0.006164	61.438555
0.245104	10.074789	0.005907	60.913812
0.24176	9.739556	-0.013355	60.789345
0.239616	9.586548	-0.008475	60.747973
0.242703	9.63504	-0.006934	60.638004
0.245619	9.459819	0	60.596632
0.174101	6.626074	0.002889	59.842402
0.1565	4.234262	0.005907	59.227491
0.142007	2.475794	-0.024399	58.841006
0.137977	1.994028	-0.005393	58.857271
0.137077	1.956679	-0.000449	58.848785
0.140056	2.051105	0.016566	58.825447
0.137741	1.831607	-0.022858	58.892631
0.131567	1.661129	-0.021253	59.103377
0.129852	1.510906	0.03037	59.145809
0.119647	0.872292	0.010016	59.250122
0.115252	0.412362	0.001862	59.435762
0.096387	-0.598985	0.008989	59.415607
0.049072	-3.21165	-0.0061	59.104792
0.016572	-5.970547	-0.005843	58.862929
-0.011062	-8.382615	-0.012777	58.500842
-0.043734	-10.397327	-0.003018	58.166689
-0.041162	-10.216232	0.006934	58.321213
-0.038568	-9.889809	0.000321	58.127086
-0.03831	-9.638534	0.019776	57.965844
-0.034644	-9.460602	-0.003018	57.818746
-0.034366	-9.389142	0.003339	57.803542
-0.034173	-9.477845	-0.011301	57.797177
-0.0319	-9.232595	0.013869	57.621791
0.011084	-7.818998	0.003917	57.268544
0.023754	-6.339288	-0.000257	57.00688
0.031922	-5.332083	-0.001477	56.880998
0.043477	-4.331202	0.001862	56.688639
0.048193	-3.706443	-0.006164	56.617919
0.049072	-3.451629	0.003596	56.531994
0.053789	-3.317596	0.009374	56.518911
0.0632	-2.752624	0.022088	56.49628
0.0796	-1.269752	-0.004045	56.405759
0.104383	0.654902	0.007256	56.506535
0.160959	3.22683	0.003596	56.666009
0.179825	5.99514	-0.007962	57.080782
0.209174	8.081838	0.011044	57.397255
0.243904	9.911314	-0.007641	57.522076
0.246562	10.100466	0.005393	57.425543
0.246884	9.783305	0.012071	56.961972
0.246455	9.489185	-0.002825	56.821239
0.24444	9.465391	0.006421	56.772442
0.244311	9.313662	0.029664	56.640903
0.209174	7.921601	-0.007641	56.263258
0.166447	5.011428	0.005137	55.469424
0.153327	2.865092	0.00931	54.911089
0.145952	2.095757	0.001862	54.987467
0.141171	1.74825	0.014383	54.975798
0.144773	1.909993	-0.003082	54.911089
0.144344	1.974751	-0.017657	55.056419
0.138148	1.65277	0.008283	55.102033
0.133818	1.588841	-0.004751	55.308183
0.136283	1.181923	-0.000706	55.408959
0.12237	0.65814	-0.004109	55.570201
0.113494	0.034886	0.005715	55.646578
0.085517	-1.403861	0.001605	55.523172
0.042212	-3.926016	0.012842	55.311011
0.013313	-6.431154	-0.009503	55.015755
-0.019873	-8.830571	0.003596	54.848855
-0.036274	-10.231066	-0.018749	54.741007
-0.035738	-9.852686	-0.003852	54.843905
-0.03488	-9.680175	0	54.643414
-0.031536	-9.411808	-0.013227	54.432668
-0.028556	-9.211737	-0.025426	54.316687
-0.032222	-9.223559	0.009374	54.317747
-0.03085	-9.1585	0.011108	54.314211
-0.020409	-8.795557	0.006999	54.073409
0.015607	-7.168712	0.006742	53.720162
0.036209	-5.978679	0.03037	53.483957
0.039618	-5.046848	0.006421	53.314229
0.049244	-4.166974	0.011814	53.210978
0.059942	-3.708325	-0.016437	53.076609
0.062814	-3.437774	0.001348	53.066355
0.062686	-3.310142	0.00565	53.004121
0.068002	-2.533955	0.012135	52.99316
0.090727	-0.890017	0.001027	52.902638
0.129166	0.980798	-0.029985	53.072013
0.162674	3.340984	-0.010787	53.268968
0.184198	5.616459	-0.003531	53.684449
0.212175	7.979732	-0.0061	54.050779
0.246819	9.629995	0.002825	54.318455
0.26009	10.251366	0.005458	54.168528
0.259661	9.697991	-0.008668	53.630702
0.201349	7.177944	0.006485	52.795143
0.191616	6.59874	0.012649	52.585812
0.193802	6.621029	0.006934	52.598542
0.190286	6.591813	-0.011557	52.637438
0.178795	5.585435	0.009246	52.387796
0.159694	3.27457	-0.005843	51.768287
0.150518	2.332574	-0.007384	51.676351
0.15069	1.99847	-0.004302	51.635334
0.147153	1.848549	0.001926	51.684838
0.146574	1.968652	0.004944	51.642052
0.145352	1.821065	-0.008347	51.781017
0.142779	1.511132	-0.005008	51.923164
0.133775	1.387867	-0.005072	52.113402
0.135147	0.936522	0.005458	52.247416
0.128887	0.447075	0.012906	52.45993
0.111243	-0.601695	-0.010209	52.570254
0.067917	-3.180551	-0.000963	52.189779
0.026841	-5.721758	0.003917	51.956049
-0.004781	-8.005741	0.004109	51.738231
-0.033165	-9.995153	-0.003275	51.732574
-0.04382	-10.430157	0.00443	51.628262
-0.042448	-10.018345	0.006164	51.625433
-0.041676	-9.77076	0.00443	51.381802
-0.030507	-9.496143	0.000514	51.273247
-0.029328	-9.475285	-0.004045	51.220914
-0.034108	-9.5042	0.008797	51.171056
-0.031021	-9.410226	-0.008411	51.117662
0.002165	-8.211534	0.004109	50.835843
0.022296	-6.893492	-0.001798	50.560388
0.033229	-5.75263	0.000128	50.250634
0.045385	-4.787141	-0.003275	50.070651
0.046993	-3.905233	0.02395	49.89279
0.058334	-3.430018	0.013933	49.865563
0.059706	-3.277989	0.002568	49.868745
0.059277	-3.2493	-0.002761	49.848944
0.069932	-2.394124	0.010081	49.766555
0.09077	-0.848376	-0.032232	49.726598
0.131481	1.039532	0.00443	49.803329
0.1723	3.571627	0.007448	50.029987
0.196889	5.898681	-0.005522	50.324183
0.223301	7.924011	0.00565	50.759819
0.262791	9.757327	0.018813	50.992841
0.271345	10.332389	0.013098	50.855998
0.26978	9.827129	-0.010915	50.372272
0.227268	7.567091	-0.000257	49.592937
0.213461	6.367119	0.00077	49.298741
0.217492	6.311021	0.00366	49.311471
0.210889	6.282784	0.01541	49.268685
0.203835	5.851393	0.006742	49.188064
0.168269	3.359056	0.001798	48.525063
0.159458	2.343568	0	48.416154
0.155835	1.877991	0.002889	48.353567
0.157979	1.784921	0.002568	48.359225
0.158836	1.944029	-0.007448	48.323864
0.157443	1.707513	-0.002504	48.352153
0.151783	1.652168	-0.017914	48.476974
0.146316	1.382822	-0.008411	48.637862
0.142522	1.203007	0.004623	48.856033
0.137741	0.862051	0.000321	49.058293
0.132081	0.118393	-0.004623	49.208219
0.088948	-2.542012	-0.001734	48.787788
0.038525	-5.142855	-0.007127	48.487935
0.000858	-7.522017	-0.015089	48.292748
-0.030678	-9.556684	-0.016951	48.342252
-0.040111	-10.362689	0.013612	48.32245
-0.044227	-10.272857	-0.000706	48.406253
-0.042534	-9.874749	0.013355	48.198336
-0.03145	-9.508793	-0.004302	47.98759
-0.035309	-9.491851	0.016758	47.95223
-0.034108	-9.446069	0.014447	47.900958
-0.034023	-9.370468	-0.004559	47.895301
-0.011019	-8.616871	0.014639	47.59863
0.015457	-7.214494	-0.009952	47.2422
0.03235	-6.000441	0.012135	47.004227
0.039382	-5.122374	0.005971	46.766608
0.051559	-4.063362	0.023115	46.59299
0.064315	-3.483632	0.016437	46.379415
0.064315	-3.266468	0.002311	46.405935
0.063029	-3.321888	-0.007127	46.367746
0.07274	-2.699614	0.011044	46.24929
0.09152	-1.344449	-0.014318	46.202261
0.122306	0.356942	0.003403	46.154172
0.16724	2.551545	0.008026	46.257776
0.192966	5.101712	0.001284	46.690584
0.207952	6.965223	0.002311	47.07813
0.249135	8.964348	0.006999	47.526142
0.286008	10.138718	0.001605	47.644951
0.28618	10.275161	0.00565	47.586961
0.271173	9.108019	-0.002247	46.799493
0.232241	6.767712	0.001284	46.002477
0.227203	6.345433	-0.015667	45.846185
0.228189	6.282181	0.006228	45.885435
0.228468	6.284591	0.007191	45.797742
0.20375	5.121515	0.01618	45.529359
0.16962	2.994004	-0.002311	45.007445
0.165933	2.259082	-0.000642	44.915155
0.160873	1.822872	-0.003018	44.942029
0.168012	1.952462	0.005201	44.908083
0.166125	1.998696	0.006485	44.842667
0.15978	1.727091	-0.00199	45.016992
0.158558	1.688236	0.015924	45.134741
0.155385	1.527472	-0.019712	45.200864
0.152469	1.168444	0.00854	45.43707
0.150325	0.847066	-0.00488	45.660899
0.133196	-0.350346	-0.023115	45.640744
0.089119	-3.223397	-0.002247	45.233749
0.042448	-5.566415	-0.003531	45.046695
-0.001801	-7.916586	-0.007962	45.047048
-0.020152	-9.749977	-0.000963	44.994715
-0.037453	-10.263595	0.012135	45.042451
-0.034709	-10.028585	0.002055	45.072507
-0.036188	-9.734993	0.006485	44.966427
-0.031471	-9.412711	0.008989	44.803771
-0.024247	-9.377471	0.00366	44.769825
-0.028642	-9.437033	0.012649	44.798113
-0.024954	-9.306614	0.013355	44.691326
0.001458	-8.233296	0.014383	44.370257
0.024633	-7.071726	0.019327	44.041055
0.044099	-5.726652	0.00976	43.669067
0.051988	-4.905285	0.009053	43.454078
0.062278	-3.859752	0.006164	43.280106
0.066201	-3.326331	0.002889	43.072189
0.069589	-3.373469	0.006228	43.032939
0.069139	-3.212252	0.001348	43.021271
0.085582	-2.211071	0.012906	42.922616
0.113452	-0.578202	0.012842	42.83457
0.141664	1.032905	-0.013612	42.841995
0.178045	3.295503	0.011044	43.114621
0.200255	5.306225	0.012649	43.40917
0.231962	7.449549	-0.002247	43.904211
0.265771	9.088743	-0.00077	44.373793
0.296728	10.244138	0.003852	44.434258
0.299557	10.001297	-0.003275	44.095156
0.268365	8.183191	-0.009503	43.380529
0.238758	6.213132	-0.007384	42.691361
0.239166	6.024883	0.003082	42.64504
0.241931	6.062232	0.000835	42.695958
0.240474	5.901091	0.012585	42.616752
0.211124	4.207229	0.024913	42.13338
0.182419	2.610881	0.008797	41.742651
0.171699	2.045156	0.013163	41.711888
0.169406	1.832134	-0.004366	41.726739
0.171957	1.82498	0.01496	41.636571
0.16902	1.856606	0.006742	41.720374
0.165332	1.778295	-0.01098	41.761038
0.159844	1.495771	0.00366	41.960823
0.165439	1.449763	0.003917	42.103324
0.156693	1.193067	0.000257	42.341297
0.153348	0.829521	0.005137	42.557347
0.129144	-1.249045	0.001027	42.393276
0.086439	-3.786034	0.006999	42.01457
0.039039	-6.130257	-0.00687	41.937839
0.000193	-8.141656	0.013933	41.911319
-0.027613	-9.803064	0.003852	41.998658
-0.035673	-10.354482	-0.008347	41.990525
-0.036531	-9.807807	0.004366	42.083522
-0.03205	-9.547949	0.008475	41.863229
-0.026155	-9.346975	0.007769	41.703401
-0.02444	-9.17868	-0.004623	41.66203
-0.024182	-9.262413	0.024913	41.688904
-0.025554	-9.169419	0.013612	41.609697
0.010655	-8.012442	0.004944	41.182548
0.030635	-6.69169	0.006678	40.872794
0.048365	-5.568523	0.000578	40.526619
0.057626	-4.6324	0.005971	40.321177
0.062879	-3.690253	0.016758	40.130586
0.073233	-3.328741	-0.000706	39.974648
0.073426	-3.209768	0.008989	40.010362
0.072483	-3.13748	0.008797	39.895442
0.094693	-1.986001	-0.009246	39.816589
0.123678	-0.41563	0.005458	39.737382
0.159008	1.28674	0.013997	39.697779
0.184412	3.49836	0.008861	39.924791
0.205293	5.461944	-0.002568	40.258943
0.244997	7.409565	0.013098	40.776614
0.276983	8.907271	-0.003018	41.182548
0.315572	10.158296	-0.001926	41.471086
0.313793	10.095346	0.00077	41.417692
0.300222	8.830541	0.007191	40.645429
0.251964	6.219833	-0.028508	39.612561
0.252543	5.968936	0.00366	39.52204
0.250828	5.893862	0.000835	39.468292
0.251964	5.885203	0.012135	39.496934
0.235821	5.001187	0.012071	39.258961
0.200234	2.749582	-0.004495	38.651121
0.183769	2.305466	-0.010209	38.584291
0.179739	1.921439	0.002376	38.642281
0.183619	1.885145	-0.007127	38.674813
0.183083	1.934089	0.002889	38.673752
0.177852	1.784695	0.014126	38.740229
0.171099	1.72438	0.002889	38.928344
0.166233	1.424462	0.006678	39.0468
0.167733	1.439221	0.011814	39.22254
0.16276	1.06182	0.007191	39.506835
0.155299	0.035338	0.000385	39.457331
0.121534	-2.639675	0.005458	39.086757
0.075827	-4.75943	0.017272	38.861867
0.030271	-7.025643	-0.002761	38.908543
-0.010462	-8.861143	0.015731	39.014623
-0.021503	-10.020528	0.001541	39.10373
-0.02519	-9.866014	0.00077	39.234916
-0.02176	-9.391853	0.013419	39.07226
-0.020752	-9.085535	0.004687	38.816606
-0.014642	-8.971682	0.007448	38.713355
-0.016529	-8.954966	0.008475	38.745886
-0.015757	-9.062343	0.012071	38.74129
0.010719	-8.152725	0.011814	38.451337
0.041869	-7.010583	0.007256	38.050001
0.055054	-5.919795	0.010016	37.739893
0.061764	-4.774867	0.024399	37.410337
0.072826	-3.929103	0.009567	37.195702
0.083781	-3.292145	0.008797	37.051433
0.087747	-3.217373	-0.003788	37.038349
0.083181	-3.152013	0.00244	37.008647
0.098466	-2.311671	0.009824	36.871803
0.12863	-1.063733	0.00366	36.817703
0.152748	0.244595	-0.009503	36.731778
0.183876	2.330089	-0.000963	36.821946
0.204693	4.367467	-0.006164	37.099169
0.235586	6.414708	0.013612	37.553192
0.274175	8.067983	0.013676	38.104809
0.306932	9.307714	-0.003981	38.580401
0.330922	10.070045	0.017208	38.747301
0.329893	9.571262	0.01618	38.195684
0.289439	7.6195	0.008475	37.349518
0.266521	5.843938	0.002633	36.66813
0.265085	5.63694	0.00077	36.650803
0.265749	5.792659	-0.002504	36.634891
0.264892	5.753278	0.00854	36.629941
0.242424	4.15836	0.001862	36.141972
0.225617	2.537087	0.00931	35.734624
0.207094	1.955098	0.010016	35.720126
0.205057	1.898548	0.027802	35.756901
0.203771	1.82114	0.01984	35.811002
0.200512	1.82114	0.012071	35.758669
0.198433	1.770162	0.005137	35.908596
0.192709	1.664818	0.003146	36.037306
0.191251	1.4088	0.016758	36.208449
0.188679	1.318064	0.010851	36.436168
0.175365	1.031399	0.001092	36.6112
0.155921	-0.534528	0.00931	36.525275
0.130709	-2.764296	0.013612	36.19289
0.079579	-5.166424	0.010273	35.964818
0.034044	-7.129857	0.014639	36.093529
-0.00283	-8.828011	0.008026	36.236383
-0.030249	-10.19432	0.008732	36.380652
-0.027677	-9.984912	0.013419	36.503705
-0.026133	-9.511805	0.004109	36.335038
-0.023475	-9.215954	0.00565	36.117573
-0.021181	-9.160834	0.011301	36.049682
-0.022939	-9.159027	-0.011429	36.039781
-0.019723	-9.121453	-0.000257	36.027052
-0.004116	-8.421469	0.017721	35.741696
0.033208	-7.279026	0.022409	35.27459
0.047036	-6.218132	0.009824	34.977919
0.055011	-5.072751	0.012071	34.627147
0.072912	-4.137457	0.003596	34.393064
0.080608	-3.320608	0.005971	34.238187
0.087554	-3.104951	0.01496	34.08331
0.087726	-3.055931	0.010337	34.131753
0.096987	-2.78666	0.013869	34.099222
0.121963	-1.658373	0.010594	33.917117
0.14518	-0.257727	-0.002247	33.745975
0.174186	1.219648	0.01907	33.71309
0.196225	3.220957	0.014447	33.886
0.221929	5.169858	-0.002311	34.280619
0.258139	6.753255	0.00077	34.642352
0.295699	8.320387	0.007705	35.300403
0.335231	9.516896	0.010337	35.769277
0.360935	9.926976	0.008026	35.885612
0.361879	9.778636	0.008283	35.552166
0.305046	7.85978	0.004687	34.694685
0.291497	5.729182	0.006421	33.762947
0.288324	5.720146	0.006228	33.748803
0.284808	5.550271	-0.007384	33.63848
0.288045	5.568644	0.001541	33.759765
0.265278	4.340961	0.017465	33.152986
0.243411	2.624133	0.014704	32.791253
0.233763	2.067445	0.006164	32.634254
0.230783	1.709094	-0.000514	32.743163
0.233013	1.752467	-0.008989	32.656885
0.227075	1.788008	0.010402	32.708864
0.230205	1.858112	0.008283	32.759783
0.224759	1.684246	0.023179	32.867277
0.223473	1.351196	0.011557	33.127527
0.218949	1.25549	0.014126	33.235375
0.211553	1.151803	0.012906	33.479713
0.168934	-0.228511	0.003403	33.493857
0.148139	-2.405042	0.012906	33.02569
0.11388	-4.502584	0.012842	32.885664
0.06305	-6.428066	0.011365	32.865509
0.012091	-8.227799	0.001541	33.015789
-0.020838	-9.569259	0.001092	33.238204
-0.036531	-10.14914	-0.01053	33.38212
-0.036788	-9.946735	-0.007705	33.420662
-0.031536	-9.555479	0.011365	33.199662
-0.028427	-9.254808	0.002633	33.039834
-0.02579	-9.32574	0.006999	32.996341
-0.028299	-9.22258	0.024913	32.962042
-0.02742	-9.162039	0.008797	32.953556
-0.001801	-8.362058	0.01907	32.550451
0.029842	-7.04763	0.001092	32.117998
0.047443	-5.933801	0.007769	31.833703
0.058741	-5.078399	0.013419	31.52501
0.068024	-3.898381	0.001798	31.200051
0.079343	-3.236047	0.003852	31.108114
0.083952	-3.022498	0.004687	31.028554
0.081144	-3.040268	0.012842	31.011935
0.094264	-2.409184	-0.006613	30.822052
0.12625	-0.985196	-0.002825	30.619439
0.150926	0.036995	0.006228	30.473048
0.174958	1.658192	0.011365	30.385001
0.207115	3.41922	0.006292	30.517602
0.234664	5.328589	0.014383	30.835135
0.265149	6.691208	0.004623	31.37084
0.29885	7.773638	0.010081	31.752728
0.343034	9.049512	0.013612	32.430581
0.387862	9.683458	0.023115	32.739981
0.39425	9.855818	0.007705	32.749882
0.388762	9.034828	0.01907	32.113401
0.318509	6.281127	0.017208	30.740016
0.311284	5.562017	0.023179	30.348581
0.31525	5.353513	0.011557	30.355299
0.312485	5.511642	0.014383	30.30438
0.302988	5.267973	0.01984	30.256291
0.281528	3.358153	0.006485	29.55899
0.268429	2.368642	0.019776	29.222363
0.258053	1.962251	0.00366	29.231203
0.258482	1.787406	0.014383	29.391737
0.26397	1.772497	-0.002568	29.358145
0.260111	1.867223	0.019583	29.423208
0.257088	1.726489	0.011814	29.561819
0.25488	1.498858	0.007063	29.78777
0.25563	1.406918	0.015025	29.841871
0.248706	1.196456	0.036534	30.071004
0.238651	0.753394	0.018235	30.234014
0.193995	-1.072769	0.002954	29.947951
0.159008	-2.90104	0.021574	29.502768
0.12342	-4.830212	0.009503	29.392091
0.071947	-6.580021	0.012649	29.377593
0.028642	-8.170571	0.022601	29.59329
-0.013549	-9.286133	0.017208	29.899861
-0.032136	-9.95818	0.012071	29.944061
-0.024911	-9.548551	0.010594	30.184156
-0.024933	-9.129886	-0.004623	29.976593
-0.020495	-8.935915	-0.011172	29.763018
-0.023582	-9.035009	0.000257	29.705735
-0.021846	-8.874169	0.012842	29.731901
-0.023132	-8.950147	0.009503	29.643855
0.00343	-8.039249	0.025234	29.205036
0.037388	-6.932874	0.027481	28.849314
0.047121	-5.747359	0.00366	28.44621
0.062879	-4.738422	0.000257	28.147417
0.074863	-3.731141	0.006164	27.826348
0.08526	-3.202614	0.009053	27.649901
0.093643	-3.088159	-0.004109	27.680664
0.087811	-3.018206	-0.016694	27.591911
0.116474	-1.948727	0.022986	27.376921
0.138341	-0.923149	0.008347	27.263416
0.170134	0.32622	-0.004816	27.062571
0.189622	1.927086	0.007962	27.007409
0.210996	3.663868	0.016758	27.095102
0.254173	5.16549	-0.004559	27.474162
0.287445	6.437524	0.011172	27.938439
0.324747	7.612271	-0.002055	28.56608
0.362586	8.672111	0.002311	29.194428
0.419269	9.28422	0.001092	29.621578
0.459058	9.761016	0.006678	29.901629
0.482898	9.931494	0.007705	29.979068
0.486221	9.648895	0.016758	29.560758
0.410715	7.734482	0.014383	28.669332
0.385461	5.81924	0.009567	27.47593
0.385225	5.851995	-0.002247	27.420414
0.38917	5.765853	0.013676	27.37975
0.383574	5.606218	0.020097	27.376568
0.360421	4.273719	0.018299	26.740087
0.336067	2.812081	0.018492	25.960751
0.325626	2.042445	0.019006	25.79562
0.320288	1.777466	0.032618	25.784305
0.315829	1.703974	0.005458	25.741873
0.315336	1.750057	0.012328	25.798095
0.313257	1.630407	0.00366	25.821079
0.305217	1.487036	0.027995	26.014852
0.30273	1.381692	0.008283	26.189531
0.299815	1.297282	-0.008732	26.392498
0.302537	1.014231	0.011108	26.580613
0.290275	0.760622	0.005715	26.681036
0.255738	-1.054772	0.012071	26.106788
0.219786	-2.709252	0.012842	25.675396
0.16962	-4.197471	0.002633	25.328867
0.135319	-5.633281	0.013869	25.325685
0.091241	-6.964801	0.002954	25.410902
0.038696	-8.175616	0.030049	25.661252
-0.006925	-8.978384	0.019391	26.052687
-0.035995	-9.852159	0.010016	26.363856
-0.050487	-10.092138	-0.000963	26.440587
-0.044935	-9.639137	0.010273	26.515551
-0.042962	-9.409323	0.011365	26.378354
-0.049115	-9.18734	0.010851	26.235145
-0.045878	-9.321072	0.008732	26.239389
-0.044227	-9.131995	-0.001541	26.198371
