Shear_Strain_(%)	Shear_Stress_(kPa)	Axial_Strain_(%)	Effective_Vertical_Stress_(kPa)
0.030806	4.1968	0.024059	70.976
0.013022	2.4746	0.0097971	71.115
0.013126	1.8307	0.021826	71.159
0.0051551	1.539	0.036708	71.31
-0.00099376	1.2724	0.011967	71.547
-0.0033953	0.94149	0.028027	71.915
-0.0099997	0.64726	0.018416	72.162
-0.018467	0.28393	0.022322	72.489
-0.020206	-0.14115	0.024803	72.791
-0.027246	-0.81572	0.020586	73.064
-0.038094	-1.6062	0.0099831	73.445
-0.053394	-2.5855	0.027841	73.883
-0.066168	-4.1432	0.027593	74.383
-0.092171	-6.4994	0.0066967	74.778
-0.1213	-8.5682	0.023128	74.915
-0.15561	-10.644	0.009487	74.845
-0.19807	-12.35	0.020152	74.355
-0.20867	-13.029	0.015378	73.871
-0.21382	-12.731	0.028089	73.698
-0.17389	-10.804	0.024927	72.553
-0.1624	-9.7072	0.017672	72.021
-0.15693	-9.6489	0.0084949	71.989
-0.15511	-9.621	0.019842	71.93
-0.14989	-9.0333	0.04142	71.651
-0.13598	-7.7477	0.036708	70.896
-0.1295	-6.6594	0.025051	70.336
-0.12231	-5.7283	0.027531	69.728
-0.11219	-4.9018	0.013703	69.306
-0.1041	-4.2465	0.024803	68.882
-0.10016	-3.7149	0.035716	68.464
-0.097885	-3.4207	0.023811	68.098
-0.091074	-3.0807	0.038506	67.829
-0.086208	-2.8966	0.038196	67.515
-0.080163	-2.2168	0.029019	67.262
-0.071778	-0.89035	0.031809	67
-0.048508	1.4221	0.014634	66.343
-0.02385	3.9503	0.027841	65.805
0.0026707	6.4593	0.010665	65.361
0.033726	8.8351	0.022384	64.998
0.067017	11.066	0.015192	64.713
0.10906	12.969	0.015874	64.315
0.12082	13.347	0.019904	64.204
0.11797	12.961	0.01668	63.906
0.11391	12.776	0.031809	63.841
0.11615	12.729	0.032119	63.796
0.08507	11.242	0.033236	63.749
0.058797	8.1734	0.019842	63.853
0.028778	5.5856	0.029887	63.915
0.0068942	3.1601	0.027407	64.136
-0.00057969	2.1471	0.012215	64.191
-0.014327	1.5548	0.026911	64.385
-0.016149	1.286	0.023625	64.541
-0.020289	0.99392	0.031747	64.784
-0.02002	0.73851	0.021144	65.103
-0.02385	0.51285	0.022632	65.41
-0.02532	0.24165	0.034786	65.802
-0.032111	-0.056543	0.0081849	66.15
-0.035692	-0.28854	0.012463	66.5
-0.047266	-0.951	0.017176	66.943
-0.061116	-2.1952	0.019098	67.428
-0.081385	-4.2832	0.027531	67.971
-0.11219	-6.8422	0.011657	68.308
-0.15368	-9.2372	0.023128	68.521
-0.18964	-11.407	0.0052086	68.558
-0.22086	-12.929	0.012649	68.231
-0.23312	-13.484	0.02288	67.921
-0.23525	-13.14	0.019346	67.755
-0.19426	-10.809	0.043653	66.538
-0.17645	-8.6811	0.038196	65.684
-0.17157	-8.3155	0.018912	65.462
-0.17339	-8.2928	0.026291	65.387
-0.17184	-8.2553	0.03305	65.409
-0.16064	-7.4082	0.033794	64.928
-0.14741	-6.262	0.020896	64.338
-0.13896	-5.3852	0.028275	63.821
-0.13333	-4.6895	0.028585	63.315
-0.12165	-4.1045	0.024307	62.809
-0.11958	-3.6826	0.012711	62.425
-0.11246	-3.2984	0.044149	62.076
-0.11097	-3.0116	0.02288	61.694
-0.10714	-2.7843	0.016928	61.353
-0.099686	-2.2779	0.044893	61.137
-0.096229	-1.5728	0.025361	60.873
-0.068797	0.79603	0.025547	60.245
-0.041655	3.342	0.030507	59.699
-0.011511	5.9345	0.039188	59.189
0.017329	8.3449	0.018974	58.948
0.049191	10.538	0.033236	58.716
0.084904	12.484	0.02133	58.588
0.10567	13.341	0.030011	58.382
0.11039	13.089	0.022632	58.138
0.066913	10.493	0.021578	58.058
0.044719	8.0633	0.021144	58.157
0.041821	7.9366	0.0408	58.081
0.044057	7.8672	0.035282	57.995
0.029088	6.5746	0.015626	58.114
0.0068114	4.0315	0.031313	58.322
-0.014409	2.3872	0.042909	58.513
-0.019523	1.738	0.0074408	58.569
-0.022194	1.2839	0.022942	58.751
-0.024513	1.0279	0.060767	59.015
-0.03327	0.82086	0.033112	59.245
-0.034782	0.63078	0.030073	59.578
-0.037846	0.4343	0.03894	59.875
-0.040082	0.17841	0.0099211	60.249
-0.049522	-0.025242	0.025795	60.562
-0.051986	-0.32218	0.009673	60.988
-0.061323	-0.7995	0.024059	61.44
-0.070205	-2.1631	0.029081	62.073
-0.09921	-4.466	0.022632	62.324
-0.13167	-6.8687	0.016618	62.638
-0.17225	-9.2784	0.031127	62.95
-0.20546	-11.285	0.030755	63.165
-0.23625	-12.836	0.021888	63.061
-0.2432	-13.257	0.027531	62.9
-0.24177	-12.827	0.01916	62.618
-0.19964	-9.7348	0.01637	61.38
-0.17933	-8.0864	0.025299	60.666
-0.18318	-7.9667	0.019346	60.552
-0.17952	-7.9507	0.023873	60.571
-0.17805	-7.7598	0.044397	60.377
-0.16886	-6.6388	0.032802	59.747
-0.15527	-5.6559	0.032491	59.149
-0.14838	-4.9411	0.027283	58.636
-0.13863	-4.3987	0.029825	58.252
-0.13569	-3.8742	0.029329	57.834
-0.12687	-3.4498	0.03398	57.465
-0.12047	-3.086	0.026787	57.092
-0.11857	-2.8097	0.025795	56.772
-0.11583	-2.6042	0.032491	56.409
-0.10996	-2.0465	0.02133	56.124
-0.10161	-1.3998	0.012711	55.893
-0.079169	0.85085	0.031809	55.229
-0.047576	3.1999	0.030011	54.703
-0.022774	5.5975	0.024369	54.276
0.0020703	7.9446	0.050349	54.063
0.039833	10.11	0.033794	53.976
0.074615	12.054	0.022322	53.94
0.096974	12.978	0.043157	53.888
0.095007	12.731	0.030755	53.655
0.052027	9.8897	0.027841	53.618
0.031966	7.8419	0.067959	53.58
0.031883	7.7055	0.037452	53.599
0.036293	7.6425	0.025051	53.547
0.015569	6.3063	0.025795	53.603
-0.011904	3.8452	0.052644	53.795
-0.026645	2.3055	0.039498	53.93
-0.029378	1.6435	0.03398	54.115
-0.032359	1.2449	0.032119	54.213
-0.041075	1.0306	0.028585	54.462
-0.03826	0.82862	0.024059	54.726
-0.04387	0.65408	0.029019	55.047
-0.051675	0.47338	0.030569	55.324
-0.054967	0.2429	0.024059	55.716
-0.057369	0.048165	0.024059	55.994
-0.061365	-0.29029	0.031809	56.406
-0.069646	-0.84886	0.0060146	56.918
-0.083476	-2.1269	0.015626	57.589
-0.1147	-4.4975	0.02288	57.941
-0.15153	-6.8525	0.025051	58.32
-0.18509	-9.1432	0.042413	58.714
-0.21678	-11.077	0.030011	58.984
-0.24318	-12.677	0.035964	59.05
-0.24858	-12.996	0.02009	58.98
-0.24604	-12.508	0.022942	58.716
-0.20289	-9.4656	0.024059	57.402
-0.195	-8.0361	0.029825	56.799
-0.19345	-7.9475	0.020834	56.664
-0.19295	-7.9274	0.031747	56.702
-0.18747	-7.7414	0.012463	56.561
-0.1766	-6.4859	0.029577	55.808
-0.16463	-5.5563	0.029577	55.21
-0.15517	-4.8725	0.026291	54.687
-0.14807	-4.2762	0.021888	54.256
-0.13811	-3.6357	0.031499	53.74
-0.13449	-3.1878	0.033236	53.325
-0.12925	-2.8589	0.014386	53.021
-0.12486	-2.5918	0.018974	52.694
-0.12207	-2.4169	0.023625	52.414
-0.11718	-1.9811	0.04049	52.14
-0.11064	-1.365	0.045389	51.896
-0.087761	0.25955	0.032553	51.43
-0.068486	2.6266	0.032119	50.894
-0.036769	5.1349	0.021826	50.544
-0.011511	7.2994	0.031809	50.297
0.024761	9.5489	0.038692	50.244
0.052379	11.397	0.027283	50.262
0.10012	12.958	0.039932	50.262
0.10561	13.259	0.01916	50.291
0.09068	12.279	0.019842	50.012
0.047535	9.0123	0.028399	49.927
0.03679	7.5309	0.020896	49.813
0.035982	7.4411	0.045141	49.849
0.029916	7.3763	0.034538	49.84
0.012608	5.6485	0.031127	49.912
-0.01648	3.2555	0.035282	50.067
-0.025237	2.0913	0.035716	50.204
-0.030372	1.4196	0.030321	50.296
-0.032442	1.0973	0.025113	50.489
-0.042483	0.85618	0.045637	50.741
-0.043601	0.67012	0.02195	51.018
-0.050909	0.50461	0.022632	51.315
-0.056706	0.35179	0.024431	51.59
-0.05975	0.1561	0.046257	51.869
-0.058777	-0.043654	0.018602	52.278
-0.06004	-0.42777	0.031561	52.717
-0.070619	-1.0502	0.026539	53.334
-0.096539	-3.0972	0.03646	53.863
-0.13463	-5.501	0.028771	54.169
-0.16935	-7.8135	0.025857	54.467
-0.20809	-9.9143	0.026539	54.853
-0.23244	-11.588	0.038196	55.055
-0.26649	-12.918	0.032305	55.034
-0.26504	-13.14	0.025795	55.037
-0.26788	-12.659	0.045637	54.717
-0.2274	-9.8182	0.034724	53.475
-0.2085	-7.9797	0.025051	52.728
-0.2085	-7.928	0.030259	52.678
-0.21024	-7.8975	0.045947	52.632
-0.20852	-7.66	0.019346	52.427
-0.19177	-6.3585	0.020896	51.728
-0.18045	-5.3514	0.038506	51.074
-0.17068	-4.7362	0.034228	50.599
-0.16171	-4.0744	0.027035	50.086
-0.1561	-3.4913	0.030321	49.601
-0.14929	-2.9878	0.032553	49.218
-0.14058	-2.6376	0.019842	48.872
-0.13552	-2.4243	0.024865	48.562
-0.13482	-2.2571	0.041234	48.35
-0.13223	-1.7164	0.024307	48.015
-0.11492	-0.61103	0.024059	47.605
-0.090763	1.4349	0.03801	46.981
-0.064656	3.6947	0.029825	46.553
-0.032794	5.9369	0.026539	46.242
-0.007536	8.0927	0.035716	46.022
0.028674	10.014	0.017424	46.042
0.059398	11.778	0.020152	46.159
0.10078	12.96	0.041482	46.202
0.12085	13.421	0.030755	46.188
0.11909	13.074	0.035716	45.963
0.067203	10.166	0.024617	45.838
0.046562	7.783	0.021144	45.775
0.045402	7.6165	0.029639	45.704
0.047286	7.5896	0.030011	45.765
0.032007	6.3082	0.050597	45.756
0.00043477	3.8494	0.018912	45.856
-0.01679	2.1891	0.03522	46
-0.02209	1.4954	0.028585	46.155
-0.025755	1.0913	0.027283	46.333
-0.031593	0.88741	0.034786	46.54
-0.039336	0.74316	0.037018	46.82
-0.04238	0.56491	0.026787	47.095
-0.042152	0.39017	0.026601	47.326
-0.046293	0.21455	0.025547	47.672
-0.054056	0.07026	0.024121	47.938
-0.060764	-0.27468	0.030259	48.388
-0.062669	-0.71463	0.03429	48.93
-0.086912	-2.4646	0.048179	49.336
-0.11644	-4.6149	0.010417	49.568
-0.16028	-6.7814	0.035344	49.874
-0.19188	-8.941	0.03646	50.22
-0.22716	-10.537	0.03956	50.401
-0.24709	-11.905	0.03398	50.614
-0.27999	-13.022	0.030321	50.588
-0.28734	-13.184	0.050101	50.483
-0.28363	-12.566	0.021826	50.159
-0.23751	-9.4625	0.038196	48.914
-0.23063	-7.9624	0.03553	48.298
-0.23177	-7.9083	0.02133	48.18
-0.22192	-7.8955	0.032119	48.157
-0.22633	-7.3814	0.015998	47.826
-0.20859	-6.0031	0.034538	46.999
-0.19883	-5.1059	0.035716	46.321
-0.19898	-4.5851	0.029577	45.894
-0.18076	-4.013	0.012649	45.45
-0.17391	-3.4349	0.032553	45.037
-0.16985	-2.946	0.035468	44.67
-0.16113	-2.5427	0.027531	44.386
-0.15782	-2.2941	0.02288	44.135
-0.15734	-2.1421	0.026105	43.886
-0.15111	-1.7839	0.023873	43.591
-0.14118	-1.1503	0.02288	43.126
-0.11503	0.73117	0.028337	42.51
-0.085111	2.8199	0.014634	41.989
-0.053973	5.0435	0.050349	41.539
-0.032442	6.9117	0.037018	41.435
8.28E-05	8.8129	0.0034724	41.36
0.03679	10.436	0.014138	41.433
0.068838	11.856	0.039994	41.59
0.10859	12.851	0.015378	41.783
0.11024	12.756	0.028585	41.668
0.066106	10.716	0.017114	41.561
0.040765	8.0522	0.024059	41.403
0.037369	7.3673	0.029577	41.325
0.038177	7.3203	0.040986	41.316
0.032815	7.0705	0.03677	41.352
0.0069149	4.8991	0.031871	41.384
-0.01679	2.7783	0.034228	41.474
-0.028074	1.8087	0.028275	41.697
-0.036251	1.2857	0.023315	41.857
-0.039171	1.0229	0.027779	42.012
-0.04621	0.8674	0.033732	42.342
-0.047286	0.67304	0.04049	42.566
-0.050992	0.52864	0.020896	42.766
-0.054864	0.33704	0.044149	43.044
-0.060433	0.15022	0.045203	43.298
-0.061116	-0.020858	0.03274	43.629
-0.070391	-0.35795	0.027903	44.136
-0.076437	-0.99355	0.024617	44.677
-0.10946	-3.2039	0.016928	44.944
-0.15345	-5.336	0.044893	45.183
-0.18409	-7.4258	0.030321	45.461
-0.2202	-9.3165	0.044459	45.844
-0.24355	-10.902	0.048241	46.056
-0.28231	-12.214	0.029081	46.203
-0.30359	-13.018	0.023066	46.275
-0.30366	-12.891	0.030321	46.336
-0.2833	-11.335	0.031065	45.507
-0.2509	-8.4984	0.018168	44.302
-0.25026	-7.7499	0.03429	43.967
-0.24662	-7.7307	0.04173	43.973
-0.24637	-7.7247	0.015874	43.919
-0.23989	-6.8029	0.023315	43.429
-0.23111	-5.7023	0.034538	42.662
-0.22051	-4.9307	0.0377	42.098
-0.21422	-4.3526	0.036708	41.617
-0.21076	-3.7471	0.038506	41.133
-0.2003	-3.1819	0.014634	40.759
-0.19519	-2.7623	0.023315	40.414
-0.18258	-2.3474	0.015874	40.09
-0.18575	-2.079	0.009673	39.842
-0.18018	-1.9896	0.0204	39.652
-0.17449	-1.4944	0.038506	39.267
-0.15892	-0.64545	0.018168	38.686
-0.12776	1.2585	0.03646	37.97
-0.10145	3.154	0.038444	37.523
-0.067824	5.0854	0.039188	37.176
-0.036521	6.9713	0.030755	36.983
-0.0051344	8.6879	0.020586	36.993
0.02973	10.261	0.033732	37.179
0.066354	11.546	0.019408	37.443
0.11321	12.496	0.027779	37.681
0.12904	12.908	0.023625	37.824
0.12853	12.591	0.024369	37.559
0.081923	9.984	0.030755	37.396
0.05739	7.5467	0.043219	37.232
0.049191	7.318	0.022322	37.198
0.057224	7.2828	0.040738	37.106
0.04416	6.4038	0.043653	37.061
0.014989	4.0404	0.013145	37.02
-0.015134	2.2244	0.035716	37.254
-0.023188	1.4879	0.03646	37.445
-0.02327	1.1817	0.038568	37.535
-0.03151	0.97831	0.027345	37.727
-0.033042	0.85532	0.019594	38.088
-0.035755	0.73897	0.045637	38.283
-0.045361	0.58247	0.035282	38.483
-0.04563	0.46823	0.026849	38.769
-0.048943	0.33783	0.021826	38.989
-0.054802	0.16583	0.023315	39.326
-0.057948	-0.086002	0.03646	39.747
-0.070122	-1.1482	0.0377	40.11
-0.10509	-3.1271	0.030817	40.207
-0.13681	-5.017	0.030507	40.323
-0.17852	-6.8775	0.04049	40.415
-0.21498	-8.6225	0.017424	40.651
-0.2414	-10.078	0.025609	40.95
-0.27552	-11.213	0.03522	41.27
-0.30382	-12.232	0.036708	41.453
-0.34399	-12.892	0.026601	41.53
-0.35061	-12.952	0.043157	41.463
-0.34525	-12.294	0.032802	41.066
-0.29722	-9.2749	0.040304	39.735
-0.28943	-7.9221	0.03708	39.175
-0.28885	-7.9043	0.042227	39.06
-0.28943	-7.9009	0.029081	39.101
-0.27318	-6.9154	0.03274	38.571
-0.26885	-5.8239	0.045637	37.826
-0.25531	-4.9542	0.030755	37.163
-0.25032	-4.3441	0.03894	36.706
-0.24239	-3.7533	0.028027	36.221
-0.23693	-3.2763	0.016618	35.845
-0.23237	-2.8498	0.022074	35.484
-0.226	-2.3252	0.032491	35.13
-0.22457	-1.9968	0.03646	34.843
-0.2215	-1.8886	0.043467	34.752
-0.21589	-1.3965	0.033484	34.217
-0.2019	-0.70051	0.043467	33.707
-0.17291	0.98147	0.039188	32.922
-0.14076	2.6604	0.03925	32.335
-0.11064	4.34	0.028833	31.853
-0.076581	6.0301	0.031561	31.597
-0.046127	7.4026	0.029577	31.489
-0.012588	8.7019	0.039746	31.631
0.028074	9.8801	0.043405	31.821
0.060226	10.853	0.043963	32.165
0.10395	11.704	0.030011	32.541
0.15039	12.338	0.034786	32.903
0.18103	12.789	0.028337	33.2
0.20517	12.956	0.029515	33.305
0.20716	12.629	0.033608	33.103
0.15115	9.9261	0.031809	32.723
0.12126	7.6665	0.0060146	32.358
0.11938	7.5296	0.053822	32.296
0.12306	7.4965	0.035716	32.276
0.10054	6.3245	0.03305	32.164
0.071488	4.2174	0.025547	31.987
0.054346	2.4553	0.033236	31.88
0.041407	1.7143	0.036956	32.005
0.031717	1.1957	0.03894	32.034
0.025279	1.0053	0.036088	32.259
0.021801	0.87483	0.057294	32.486
0.016252	0.80313	0.035468	32.667
0.013933	0.68396	0.032057	32.838
0.0019047	0.51397	0.048613	33.051
0.0042235	0.40457	0.045637	33.248
-0.0029813	0.30837	0.039746	33.574
-0.0063352	0.21352	0.026911	33.802
-0.027308	-0.84316	0.047187	34.098
-0.055857	-2.5746	0.038196	33.844
-0.094076	-4.1871	0.039746	33.639
-0.12859	-5.6124	0.040428	33.547
-0.17231	-6.9503	0.049915	33.52
-0.21496	-8.1612	0.0377	33.629
-0.2384	-9.2071	0.051838	33.775
-0.279	-10.137	0.035282	34.004
-0.30666	-10.916	0.050349	34.274
-0.35104	-11.539	0.045885	34.528
-0.41978	-12.06	0.030817	34.623
-0.48802	-12.51	0.051838	34.797
-0.55739	-12.835	0.027779	35.003
-0.55327	-12.697	0.045699	35.017
-0.50384	-11.018	0.049109	34.112
-0.4563	-8.2073	0.034972	32.705
-0.44148	-7.4279	0.043157	32.264
-0.44419	-7.4224	0.044149	32.28
-0.4422	-7.3938	0.03429	32.207
-0.41456	-6.1616	0.036522	31.546
-0.398	-5.3541	0.042723	30.933
-0.37844	-4.6497	0.03305	30.443
-0.36966	-4.0094	0.035282	29.894
-0.35668	-3.3904	0.033794	29.365
-0.34111	-2.8494	0.027593	28.934
-0.32543	-2.3626	0.034538	28.543
-0.32013	-2.0565	0.040428	28.293
-0.31651	-1.8187	0.019098	28.26
-0.31293	-1.4802	0.031065	27.903
-0.30442	-0.90876	0.043157	27.335
-0.27858	0.35124	0.046381	26.321
-0.25579	1.6381	0.044707	25.401
-0.22542	2.7958	0.043467	24.709
-0.19119	3.9923	0.034972	24.117
-0.15776	5.0159	0.036274	23.779
-0.12149	5.9421	0.035964	23.55
-0.080474	6.7655	0.047373	23.447
-0.048011	7.5891	0.049605	23.517
-0.011677	8.3448	0.030321	23.731
0.029564	9.011	0.04142	24.026
0.066023	9.6492	0.060767	24.397
0.11511	10.172	0.042537	24.829
0.15908	10.666	0.036274	25.212
0.20101	11.078	0.047621	25.647
0.25219	11.457	0.032057	26.131
0.3051	11.835	0.030011	26.604
0.34425	12.13	0.033732	26.958
0.38566	12.494	0.041979	27.498
0.4209	12.852	0.03894	27.936
0.43121	12.879	0.029019	28.03
0.4269	12.233	0.036212	27.779
0.37831	9.7529	0.033236	27.228
0.36078	7.5374	0.043963	26.519
0.35477	7.2788	0.046257	26.458
0.35463	7.2428	0.03677	26.386
0.34378	6.5958	0.028585	26.284
0.31809	4.6056	0.031561	25.524
0.28167	3.1298	0.031561	24.958
0.24144	2.0969	0.034228	24.634
0.22444	1.6125	0.040986	24.783
0.20828	1.2468	0.036026	24.846
0.20101	1.1048	0.019346	24.984
0.19759	0.98655	0.039932	25.061
0.18445	0.82069	0.040428	25.046
0.17126	0.67442	0.028275	25.091
0.16198	0.58096	0.04142	25.215
0.15544	0.5294	0.038692	25.333
0.15652	0.48629	0.029019	25.543
0.15445	0.32836	0.017672	25.761
0.11097	-0.8502	0.047125	25.144
0.076271	-1.9427	0.032243	24.432
0.044905	-2.9051	0.041172	23.743
0.0076188	-3.6698	0.039498	23.245
-0.023333	-4.3307	0.040428	22.851
-0.067244	-5.0155	0.032491	22.599
-0.10331	-5.6975	0.043157	22.475
-0.15105	-6.3162	0.045637	22.429
-0.19616	-6.9168	0.029267	22.444
-0.23078	-7.4769	0.044645	22.596
-0.27411	-7.961	0.04018	22.883
-0.30407	-8.4413	0.057046	23.201
-0.35287	-8.9065	0.053078	23.576
-0.42193	-9.2988	0.032305	23.87
-0.49154	-9.6645	0.029763	24.219
-0.55781	-10.055	0.04142	24.6
-0.61048	-10.381	0.051217	24.966
-0.65337	-10.705	0.043777	25.375
-0.69223	-11.018	0.048489	25.757
-0.73422	-11.326	0.045947	26.161
-0.78397	-11.589	0.054814	26.508
-0.81968	-11.857	0.040924	26.891
-0.8678	-12.184	0.044459	27.349
-0.90788	-12.44	0.041296	27.687
-0.94995	-12.701	0.053822	28.131
-0.98082	-12.85	0.041916	28.529
-0.98266	-12.718	0.029825	28.548
-0.95111	-11.21	0.033236	27.749
-0.8967	-8.8504	0.037762	26.457
-0.89778	-8.1867	0.046691	25.976
-0.89411	-8.1738	0.037948	25.904
-0.89836	-8.1701	0.033236	25.892
-0.87184	-6.3741	0.031003	24.74
-0.85734	-5.369	0.051652	23.85
-0.84343	-4.6324	0.040986	23.147
-0.83608	-3.9279	0.027531	22.374
-0.81463	-3.2715	0.055806	21.589
-0.80217	-2.7952	0.042723	21.165
-0.79366	-2.414	0.041668	20.874
-0.78927	-2.1266	0.035778	20.656
-0.78147	-1.8193	0.038754	20.41
-0.77488	-1.256	0.022322	19.933
-0.75805	-0.69288	0.044955	19.067
-0.73207	0.10417	0.044893	18.009
-0.69811	0.92851	0.039994	16.796
-0.66605	1.5579	0.028585	15.796
-0.63145	2.1276	0.043157	14.88
-0.59493	2.5447	0.046195	14.207
-0.54624	2.9647	0.039498	13.559
-0.48967	3.3488	0.049109	13.069
-0.42624	3.6765	0.042227	12.73
-0.35966	3.9633	0.034042	12.408
-0.30879	4.2696	0.034042	12.227
-0.26995	4.5156	0.042165	12.068
-0.23821	4.8096	0.036956	12.082
-0.19904	5.06	0.043405	12.124
-0.16113	5.2984	0.037948	12.239
-0.12049	5.538	0.038692	12.412
-0.082296	5.8106	0.044955	12.626
-0.043725	6.0913	0.036522	12.924
-0.0092751	6.3737	0.044955	13.197
0.03739	6.6863	0.04142	13.551
0.080018	6.982	0.034538	13.932
0.12182	7.2568	0.034538	14.33
0.16289	7.5507	0.020152	14.677
0.21128	7.8581	0.03553	15.121
0.27568	8.1669	0.061759	15.63
0.32672	8.4767	0.03274	16.1
0.36421	8.7536	0.05159	16.502
0.40322	9.0912	0.044955	17.063
0.44208	9.3825	0.03429	17.515
0.47514	9.6986	0.03398	18.051
0.50725	10.021	0.0519	18.614
0.55561	10.279	0.023873	19.064
0.61514	10.571	0.034042	19.56
0.65629	10.885	0.032491	20.092
0.68702	11.18	0.021888	20.627
0.72147	11.483	0.037266	21.229
0.75468	11.827	0.039746	21.788
0.78548	12.167	0.02164	22.367
0.82391	12.493	0.020152	22.908
0.85399	12.817	0.035964	23.491
0.86293	12.872	0.02288	23.684
0.85902	12.418	0.036708	23.358
0.82459	10.216	0.040242	22.659
0.81132	8.8841	0.038196	22.015
0.80884	8.8282	0.037948	21.971
0.81356	8.8153	0.050163	21.9
0.80693	8.2206	0.046877	21.733
0.77637	5.9266	0.045203	20.427
0.73381	4.2353	0.031499	19.157
0.70499	3.0738	0.033732	18.045
0.68412	2.2712	0.042785	17.257
0.67054	1.8436	0.037762	17.007
0.64133	1.4205	0.034848	16.773
0.62176	1.2029	0.039684	16.582
0.60015	0.98429	0.035034	16.169
0.58766	0.83524	0.040552	15.992
0.58698	0.75344	0.048117	15.814
0.5734	0.65548	0.039498	15.744
0.56878	0.61447	0.040924	15.693
0.56298	0.58624	0.028275	15.745
0.55559	0.59174	0.043157	15.753
0.52164	0.15908	0.038816	15.304
0.47669	-0.44013	0.051217	13.97
0.44746	-0.89905	0.050907	12.951
0.42021	-1.2649	0.038506	12.067
0.38413	-1.5634	0.040924	11.279
0.34574	-1.8181	0.034538	10.648
0.30693	-2.0243	0.044893	10.122
0.25908	-2.2049	0.037018	9.746
0.19697	-2.3799	0.049667	9.3583
0.15273	-2.5104	0.050225	9.0481
0.10594	-2.6681	0.030755	8.8568
0.065029	-2.8051	0.044149	8.7718
0.032546	-2.9474	0.052458	8.6662
-0.012836	-3.0961	0.03925	8.5625
-0.047369	-3.2624	0.042909	8.5509
-0.083641	-3.4148	0.031499	8.6594
-0.13457	-3.569	0.040738	8.7113
-0.17598	-3.7497	0.040924	8.8626
-0.21811	-3.9112	0.042723	9.0434
-0.2548	-4.1101	0.0204	9.2236
-0.29291	-4.2869	0.039498	9.5151
-0.31974	-4.5085	0.038754	9.7186
-0.40959	-4.7309	0.039994	10.028
-0.47659	-4.96	0.057294	10.305
-0.53903	-5.1851	0.050411	10.725
-0.60644	-5.4363	0.057046	11.119
-0.64586	-5.6854	0.045203	11.481
-0.68932	-5.9233	0.037762	11.828
-0.73031	-6.1715	0.020648	12.216
-0.77561	-6.4173	0.039498	12.692
-0.80882	-6.6592	0.044893	13.08
-0.85933	-6.9123	0.053574	13.491
-0.90399	-7.1632	0.047683	13.962
-0.94529	-7.4039	0.039746	14.445
-0.98506	-7.6691	0.054132	14.84
-1.0295	-7.9457	0.05159	15.244
-1.0742	-8.2314	0.053326	15.849
-1.116	-8.4898	0.046629	16.327
-1.163	-8.7826	0.034538	16.829
-1.1965	-9.0791	0.046629	17.381
-1.2236	-9.3359	0.036212	17.793
-1.2524	-9.5968	0.05221	18.329
