Shear_Strain_(%)	Shear_Stress_(kPa)	Axial_Strain_(%)	Effective_Vertical_Stress_(kPa)
-0.092312	-8.1245	-0.015985	57.906
-0.093708	-8.622	0.0028896	57.977
-0.089439	-8.2703	-0.0046725	57.792
-0.05799	-6.5176	0.0014755	57.084
-0.049759	-6.2399	-0.010575	56.937
-0.054521	-6.1968	0.0034429	56.902
-0.046639	-5.841	-0.0037503	56.762
-0.039906	-5.0324	-0.014571	56.392
-0.041733	-4.3339	0.00018444	56.023
-0.031961	-3.7384	-0.003197	55.639
-0.027917	-3.1407	0.00024592	55.252
-0.028246	-2.6578	-0.0033814	54.9
-0.021862	-2.2879	-0.0081769	54.573
-0.020035	-1.9525	0.0046725	54.292
-0.017346	-1.8505	-0.0052258	54.123
-0.021677	-1.8429	-0.0036888	54.128
-0.015704	-1.273	-0.007685	53.868
0.0026891	0.64977	0.0056562	53.398
0.020938	3.3364	0.004611	52.924
0.042779	5.6624	0.00092221	52.795
0.067474	8.1303	-0.009345	52.744
0.083157	9.038	0.0086073	52.81
0.080201	8.8193	-0.0068858	52.551
0.022355	6.5945	-0.0022748	52.548
0.017818	5.7844	0.00079924	52.553
0.014759	5.7333	-0.0017215	52.536
0.0085395	5.2889	0.0075621	52.584
-0.0063225	2.8018	-0.014509	52.803
-0.018824	1.4074	-0.00073776	53.117
-0.010756	1.1795	0.0014755	53.098
-0.01283	1.1762	-0.0085458	53.104
-0.016443	0.96661	0.015923	53.25
-0.015375	0.74369	-0.0027051	53.509
-0.018577	0.50487	-0.00098369	53.767
-0.021862	0.21483	-0.0012296	53.953
-0.028266	-0.057107	0.017399	54.164
-0.030134	-0.25395	-0.006148	54.545
-0.037422	-1.2131	-0.0030125	55.054
-0.053864	-3.1496	0.0065784	55.556
-0.056841	-5.3185	-0.004734	56.129
-0.086975	-7.7456	0.004734	56.619
-0.098368	-8.6778	-0.0059636	56.65
-0.095002	-8.4757	0.013034	56.631
-0.06809	-7.0011	-0.006394	55.89
-0.0537	-6.2584	-0.0052258	55.6
-0.05138	-6.2177	-0.0036888	55.539
-0.05329	-6.1771	-0.006148	55.486
-0.043847	-5.2327	-0.006394	55.061
-0.042533	-4.5348	0.0028896	54.754
-0.036929	-3.8897	-0.0071932	54.315
-0.028513	-3.2781	-0.0041807	53.943
-0.029827	-2.7162	-0.0058406	53.61
-0.02102	-2.2733	0.0086073	53.257
-0.017572	-1.9561	-0.0067014	52.936
-0.016833	-1.8122	-0.0062095	52.78
-0.019296	-1.8089	0.0033814	52.729
-0.014472	-1.2837	-0.0025207	52.499
-0.003695	0.58198	-0.0017215	51.973
0.018126	3.1703	0.00018444	51.581
0.043744	5.7062	-0.0036888	51.417
0.064703	8.094	0.0065784	51.42
0.074228	8.6207	0.0019674	51.45
0.075931	8.356	0.011989	51.253
0.017243	5.7249	-0.0088532	51.306
0.013938	5.5225	0.015923	51.266
0.011085	5.4638	0.011374	51.246
-0.00043108	4.7316	0.00024592	51.295
-0.0061788	2.3996	-0.015555	51.492
-0.014472	1.3358	0.0014755	51.846
-0.0098532	1.1734	-0.00073776	51.892
-0.014616	1.178	0.00098369	51.896
-0.014041	0.97277	-0.0086073	52.1
-0.020692	0.74684	-0.00098369	52.218
-0.022827	0.46761	0.0036888	52.515
-0.025372	0.17058	0.0014755	52.727
-0.030524	-0.079464	-0.0051644	53.022
-0.032044	-0.32172	-0.021211	53.325
-0.041733	-1.3859	0.00024592	53.787
-0.052735	-3.5633	-0.01205	54.443
-0.070307	-6.1423	-0.010636	55.022
-0.091471	-8.2883	-0.006394	55.436
-0.093216	-8.2162	0.00055332	55.524
-0.082213	-7.6269	-0.00098369	55.061
-0.05487	-6.2753	-0.0027051	54.539
-0.056328	-6.1748	-0.017768	54.47
-0.057395	-6.1469	-0.0052258	54.451
-0.044257	-5.2504	0	53.985
-0.041301	-4.4802	-0.010636	53.669
-0.032741	-3.8365	0.014694	53.273
-0.028266	-3.2049	0.0043651	52.893
-0.025967	-2.6738	0.010821	52.554
-0.022498	-2.1965	0.0087917	52.186
-0.026296	-1.8818	0.010329	51.861
-0.016915	-1.7812	-0.0044266	51.714
-0.018577	-1.7736	-0.0034429	51.626
-0.012091	-1.19	0.0021518	51.47
-0.0012522	0.86389	-0.003197	50.905
0.019029	3.5727	0.016661	50.536
0.045058	5.9747	0.0076236	50.412
0.067967	8.1191	0.011066	50.43
0.086483	9.0753	0.0095909	50.466
0.086544	8.8661	0.0041192	50.248
0.030627	6.5303	0.0014755	50.215
0.015252	5.5762	0.0044266	50.217
0.020589	5.5167	-0.004734	50.241
0.015047	5.4528	0.0026437	50.177
-0.0008211	3.0075	-0.0032585	50.368
-0.012255	1.4922	-0.0086073	50.672
-0.010654	1.156	-0.001537	50.734
-0.012912	1.1554	0.010083	50.816
-0.014718	1.0365	-0.0030125	50.901
-0.014862	0.8179	-0.0081154	51.127
-0.019234	0.617	-0.014571	51.313
-0.019378	0.34949	0.00043036	51.574
-0.02529	0.091233	-0.0067014	51.781
-0.025557	-0.12174	-0.0074391	52.113
-0.033747	-1.0643	0.034245	52.546
-0.051668	-3.0095	-0.0036888	53.115
-0.058463	-4.9094	-0.006148	53.684
-0.086647	-7.5098	-0.0027051	54.257
-0.096829	-8.3588	0.0066399	54.326
-0.095987	-8.173	-0.00098369	54.319
-0.068644	-6.9851	-0.010636	53.584
-0.054213	-6.2427	0.0075621	53.285
-0.055096	-6.1888	-0.0017829	53.293
-0.052468	-6.1358	0.0021518	53.182
-0.039413	-4.9094	0.0070702	52.657
-0.034753	-4.1857	-0.0027051	52.292
-0.031633	-3.556	-0.0017215	51.923
-0.028184	-3.0044	-0.0027051	51.557
-0.02258	-2.5274	-0.0081769	51.222
-0.021451	-2.0837	-0.010083	50.887
-0.021616	-1.8173	0.00043036	50.611
-0.016607	-1.7661	0.0046725	50.51
-0.01636	-1.7606	0.022871	50.451
-0.015457	-0.8723	0.0056562	50.149
0.0063225	1.3877	-0.004734	49.568
0.027178	3.8682	-6.15E-05	49.257
0.050313	6.3747	0.004734	49.19
0.073653	8.4682	-0.0095909	49.241
0.079319	8.4171	0.0043651	49.137
0.04787	7.2013	0.0022133	49.058
0.011988	5.4471	0.00092221	49.086
0.010756	5.3726	-0.001537	49.115
0.014431	5.3266	0.00043036	49.097
-0.0011701	3.2698	-0.0052258	49.228
-0.0098532	1.5818	-0.0012296	49.571
-0.01439	1.1435	0.014694	49.704
-0.014616	1.1479	-0.0054103	49.736
-0.020692	1.0622	-0.0081769	49.765
-0.016443	0.83327	0.00067628	49.972
-0.020096	0.59456	-0.026252	50.17
-0.022765	0.33818	-0.017215	50.396
-0.024797	0.064143	-0.0014755	50.69
-0.023504	-0.14051	0.0019059	51.006
-0.037873	-0.70562	-0.0044266	51.421
-0.048609	-2.2367	0.0014755	51.993
-0.059509	-4.4959	-0.0068858	52.636
-0.080222	-7.2148	-0.011866	53.107
-0.091245	-8.2479	0.012542	53.303
-0.093873	-8.1252	-0.015555	53.352
-0.063964	-6.8586	-0.00055332	52.68
-0.056471	-6.2109	0.0010452	52.359
-0.054685	-6.1464	-0.0012296	52.318
-0.056923	-6.1374	0.0017215	52.299
-0.041158	-4.9333	0.0059021	51.819
-0.036477	-4.2277	0.00049184	51.483
-0.033008	-3.6347	-0.0036888	51.173
-0.027425	-3.0779	-0.0026437	50.802
-0.023258	-2.5608	0	50.422
-0.024469	-2.1082	-0.011866	50.076
-0.022847	-1.795	0.0071317	49.741
-0.01751	-1.715	0.0051644	49.61
-0.015765	-1.7126	-0.0049184	49.614
-0.017182	-1.1904	0.015493	49.297
-0.00010264	0.55458	0.0041807	48.867
0.01788	3.0809	-0.00024592	48.445
0.038366	5.4117	0.00055332	48.327
0.064929	7.7139	-0.011128	48.34
0.07043	8.2198	-0.004734	48.382
0.068542	7.9023	-0.012788	48.21
0.012152	5.6653	0.0095295	48.163
0.015991	5.5149	-0.0036888	48.227
0.014595	5.4824	-0.0039962	48.205
-0.0011701	3.8288	0.00018444	48.251
-0.012727	1.7571	0.0080539	48.643
-0.017079	1.2027	0.0036273	48.862
-0.01751	1.1611	-0.0039962	48.754
-0.017962	1.0871	0.0021518	48.949
-0.017079	0.85933	0.0085458	49.143
-0.024161	0.62496	0.003197	49.401
-0.02531	0.37474	-0.013833	49.65
-0.027938	0.1048	-0.0049184	49.841
-0.030873	-0.14419	0.0085458	50.11
-0.039084	-1.232	-0.013526	50.548
-0.046659	-2.4843	-0.0084228	51.137
-0.060125	-4.6472	0.0068243	51.789
-0.087119	-7.4369	-0.0017215	52.456
-0.096336	-8.2853	-0.0089147	52.522
-0.096172	-8.0869	-0.021457	52.522
-0.068316	-6.927	-0.00024592	51.881
-0.05799	-6.188	-0.011866	51.578
-0.060023	-6.1431	-0.011128	51.523
-0.059222	-6.1256	-0.0044881	51.435
-0.043457	-4.9646	-0.0044266	51.019
-0.038838	-4.0909	0.00073776	50.51
-0.034507	-3.5322	-0.001537	50.165
-0.029478	-2.9889	0.00073776	49.95
-0.025044	-2.4654	-0.0022748	49.57
-0.023997	-2.102	-0.0056562	49.286
-0.019399	-1.8226	0.012726	48.946
-0.021595	-1.7152	-0.010329	48.801
-0.020938	-1.7136	0.0075621	48.759
-0.014287	-1.1702	-0.0081769	48.495
-0.00024633	0.851	0.00049184	47.969
0.020589	3.3031	0.0034429	47.529
0.045407	5.7199	0.0035044	47.444
0.067084	8.0052	-0.015555	47.49
0.075952	8.501	0.0029511	47.529
0.075192	8.2297	-0.0042421	47.344
0.019132	5.909	-0.012112	47.356
0.017325	5.7388	0.0039347	47.365
0.017079	5.6986	-0.011066	47.375
0.00088269	4.6522	0.00024592	47.424
-0.0087653	2.3458	0.015001	47.676
-0.013795	1.1989	0.012481	47.959
-0.015868	1.1408	-0.012726	48.002
-0.014862	1.1496	0.0022133	47.921
-0.018906	0.97685	-0.0078695	48.125
-0.016196	0.76523	0.010021	48.287
-0.020528	0.54535	0.0090376	48.509
-0.02685	0.28017	0.006148	48.712
-0.028841	0.032647	-0.011312	49.022
-0.031941	-0.53474	-0.0068858	49.425
-0.043272	-1.6534	0.0063325	49.895
-0.051894	-3.451	-0.00073776	50.547
-0.070594	-5.9114	0.0055947	51.182
-0.095351	-8.1506	0.0060866	51.624
-0.10116	-8.5954	-0.0052258	51.756
-0.097875	-8.2525	0.0076236	51.548
-0.06887	-6.7602	-0.0094065	50.787
-0.062404	-6.3766	0.0082999	50.598
-0.063061	-6.3295	0.0023977	50.613
-0.054378	-6.0874	0.0041192	50.492
-0.045407	-4.8353	-0.0051644	49.985
-0.040727	-4.0097	0.0068858	49.483
-0.037052	-3.406	0.0051029	49.179
-0.031695	-2.8026	0.0090376	48.812
-0.030627	-2.275	-0.0033814	48.394
-0.023484	-1.9034	0.003197	48.058
-0.020671	-1.6562	-0.0022133	47.869
-0.023073	-1.6405	0.0029511	47.767
-0.018208	-1.6399	-0.0017829	47.709
-0.017182	-0.82603	0.0078695	47.369
0	1.4072	0.012788	46.817
0.022231	3.7872	0.0054103	46.48
0.045161	6.2403	0.001414	46.411
0.071682	8.2584	0.00092221	46.48
0.071354	8.1969	0.014202	46.32
0.044093	7.0424	-0.0052258	46.331
0.0099148	5.325	0.009345	46.276
0.012973	5.2452	0.016231	46.253
0.011906	5.2125	0.0090376	46.326
-0.0064251	3.2032	-0.0062095	46.525
-0.013076	1.5303	0.0027051	46.862
-0.018988	1.1752	-0.014263	46.983
-0.017654	1.1705	-0.0027051	46.979
-0.017305	1.1462	0.015432	47.032
-0.022437	0.87167	0.00073776	47.189
-0.027096	0.60181	-0.0071317	47.46
-0.028349	0.31361	0.0049184	47.654
-0.032454	0.090686	0.00049184	47.951
-0.03309	-0.24183	0.00073776	48.277
-0.043128	-1.434	-0.0022748	48.793
-0.051011	-2.8002	0.017645	49.323
-0.069239	-5.1205	-0.0022748	49.898
-0.091902	-7.5008	-0.0022748	50.543
-0.10116	-8.4423	-0.0059021	50.743
-0.099353	-8.2893	-0.0074391	50.799
-0.081618	-7.3325	0.0088532	50.055
-0.06382	-6.4152	-0.0158	49.728
-0.061254	-6.3549	-0.0046725	49.657
-0.063943	-6.3316	-0.014018	49.594
-0.049348	-5.1955	-0.0020289	49.138
-0.044175	-4.0076	-0.003197	48.68
-0.034671	-3.404	0.0088532	48.352
-0.033111	-2.86	-0.0030125	48.018
-0.032947	-2.3311	-0.00079924	47.659
-0.028595	-1.9072	0.0036888	47.342
-0.024469	-1.6542	-0.0057177	46.976
-0.018701	-1.5931	0.006394	46.826
-0.022601	-1.5905	-0.0062095	46.817
-0.01907	-0.76701	0.01328	46.437
-0.0036334	1.3999	0.00067628	45.945
0.025352	3.755	-0.00024592	45.56
0.042615	6.0235	-0.0071932	45.527
0.069281	8.1818	0.0082999	45.578
0.079544	8.6182	0.0036273	45.641
0.08053	8.3339	0.00073776	45.44
0.015457	5.8594	-0.0012911	45.432
0.014759	5.6308	0.004611	45.428
0.01636	5.5916	0.0087917	45.445
0.011721	5.0948	0.0051029	45.46
-0.0072873	2.7688	-0.0067014	45.609
-0.012501	1.3508	0.00067628	45.958
-0.01675	1.122	0.00024592	46
-0.015108	1.1293	-0.0078695	45.996
-0.01788	1.0612	-0.0024592	46.041
-0.022806	0.76699	-0.0037503	46.264
-0.02646	0.48302	0.0073162	46.418
-0.026173	0.22528	-0.0059636	46.722
-0.033829	0.014871	-0.0022748	46.987
-0.036806	-0.63004	-0.0053488	47.372
-0.045325	-1.8761	0.0033814	47.924
-0.055096	-3.4674	0.0026437	48.499
-0.068911	-5.6701	0.0019059	49.148
-0.096582	-7.998	0.010329	49.653
-0.10346	-8.5546	0.011312	49.726
-0.10256	-8.2594	0.0051029	49.61
-0.07628	-7.1434	-0.0090991	48.921
-0.065935	-6.4436	-0.0029511	48.63
-0.062753	-6.4033	-0.0024592	48.565
-0.062999	-6.3788	-0.0032585	48.538
-0.046331	-4.9243	-0.0049184	47.961
-0.043026	-3.8702	-0.0012296	47.497
-0.036477	-3.3007	0.0036273	47.124
-0.03073	-2.7307	0.0028896	46.791
-0.031038	-2.216	-0.0030125	46.414
-0.024489	-1.7851	0.0095909	46.046
-0.02373	-1.5654	-0.007931	45.797
-0.025372	-1.5604	-0.0014755	45.72
-0.022334	-1.5381	0.0036888	45.66
-0.014267	-0.34748	-0.0081769	45.279
0.00014369	1.7728	-0.0012911	44.728
0.023237	4.0604	0.00073776	44.527
0.048938	6.3438	-0.00092221	44.411
0.069855	8.3164	-0.014263	44.54
0.069363	8.2398	0.0026437	44.361
0.070697	8.021	0.0082999	44.372
0.07158	7.9728	0.012788	44.338
0.073468	7.9482	0.001414	44.358
0.013056	5.8226	-0.015186	44.304
-0.0046187	3.4212	0.00073776	44.484
-0.013897	1.6413	0.0078695	44.817
-0.01907	1.1632	0.00092221	44.955
-0.016586	1.1361	-0.011497	44.945
-0.019399	1.1227	0.006148	45.012
-0.020938	0.85308	-0.0022748	45.152
-0.024654	0.53775	0.0022133	45.314
-0.027363	0.26445	0.0044266	45.566
-0.034055	0.038543	0.0090991	45.784
-0.035964	-0.59576	0.0026437	46.134
-0.045982	-1.7754	-0.0046725	46.704
-0.054193	-3.4226	0.0086073	47.31
-0.075788	-5.6303	-0.012788	47.996
-0.09806	-7.9563	-0.0064554	48.698
-0.10756	-8.2975	-0.003197	48.696
-0.10122	-8.0698	0.00092221	48.58
-0.073304	-6.8743	0.00018444	47.803
-0.062671	-6.4371	0.0041192	47.611
-0.062568	-6.4101	0.012481	47.552
-0.062424	-6.1723	0.0026437	47.435
-0.047624	-4.7362	-0.0010452	46.83
-0.041548	-3.7158	0.01494	46.377
-0.035738	-3.1923	0.026498	46.039
-0.035143	-2.6695	-0.0027666	45.708
-0.030237	-2.1689	0.0090991	45.42
-0.023258	-1.7154	0.024592	45.079
-0.024715	-1.5717	-0.015001	44.869
-0.025454	-1.5389	-0.0066399	44.834
-0.022108	-1.3013	0.0055947	44.691
-0.013405	0.16821	-0.012296	44.249
0.01051	2.2329	-0.0086687	43.755
0.027404	4.3181	-0.0044266	43.527
0.044914	6.484	-0.001537	43.53
0.073981	8.3012	0.0046725	43.627
0.073879	8.2349	0.0054103	43.446
0.07119	8.0367	-0.013095	43.418
0.070759	7.9823	0.0046725	43.419
0.070533	7.9567	0.010083	43.39
0.016237	5.974	-0.017768	43.343
0.00051319	3.6235	0.0027051	43.479
-0.015211	1.7606	-0.0027051	43.807
-0.01866	1.1159	-0.011128	44.004
-0.019214	1.1148	0.0073776	44.048
-0.019234	1.0865	-0.0011681	44.122
-0.020363	0.81012	-0.0086073	44.248
-0.028513	0.46314	-0.00073776	44.442
-0.02761	0.1626	0.0019674	44.626
-0.033337	-0.06342	-0.0081154	44.885
-0.039331	-0.74104	0.0075621	45.244
-0.046331	-1.9932	0.026314	45.791
-0.057416	-3.5824	0.0060866	46.448
-0.076116	-5.6735	0.0060866	47.118
-0.10184	-7.9782	0.0068243	47.672
-0.10691	-8.3454	0.0014755	47.793
-0.1051	-8.0949	-0.0022748	47.662
-0.083013	-7.1511	-0.0057177	46.94
-0.070286	-6.5193	-0.0078695	46.654
-0.066776	-6.4978	0.010267	46.609
-0.066099	-6.4194	-0.034982	46.5
-0.051586	-4.9545	-0.0086687	45.937
-0.042123	-3.7825	0.0046725	45.422
-0.038777	-3.2035	0.0033814	45.108
-0.032187	-2.5556	-0.0021518	44.704
-0.029827	-2.0582	0.0081769	44.406
-0.022827	-1.6211	-0.001537	44.186
-0.024058	-1.5067	0.027051	43.954
-0.023504	-1.5008	0.0039347	43.906
-0.02334	-1.0825	0.0014755	43.698
-0.0095248	0.73255	-0.012788	43.119
0.012009	2.8563	-0.015001	42.723
0.034384	5.1279	-0.015247	42.547
0.054419	6.9997	-0.015923	42.619
0.081392	8.5442	0.010021	42.766
0.080694	8.4513	-0.00098369	42.601
0.080694	8.2298	-0.0022748	42.599
0.079975	8.1669	0.0019059	42.544
0.078908	8.1195	0.011497	42.471
0.021821	6.1458	-0.010144	42.451
-0.00049266	3.887	0.024285	42.494
-0.01012	1.86	-0.00018444	42.766
-0.016525	1.0659	0.017645	43.073
-0.01866	1.0412	0.0085458	43.054
-0.016032	1.0278	-0.011128	43.122
-0.023812	0.78934	0.010267	43.255
-0.020384	0.52431	-0.010329	43.442
-0.028985	0.24492	0.006394	43.598
-0.030381	0.015003	0.0044266	43.788
-0.037791	-0.66417	-0.0027051	44.128
-0.046721	-1.7039	-0.022317	44.578
-0.050416	-3.1835	0.0043651	45.299
-0.069301	-5.1691	-0.015063	45.951
-0.094016	-7.24	0.017215	46.523
-0.10165	-8.1246	0.0075621	46.777
-0.10488	-7.9807	-0.0069473	46.684
-0.082788	-7.0161	0.0071317	45.942
-0.069157	-6.3923	-0.011374	45.625
-0.070471	-6.3404	0.0036273	45.582
-0.065052	-6.2175	-0.011374	45.503
-0.044175	-4.8124	0.00024592	44.91
-0.042451	-3.6448	-0.015739	44.324
-0.035164	-3.0723	0.015923	44.013
-0.03463	-2.5138	0.003197	43.752
-0.026357	-2.0451	0.0088532	43.467
-0.026788	-1.6494	-0.0055947	43.197
-0.021431	-1.5363	0.00049184	43
-0.024736	-1.5256	-0.0020289	42.935
-0.026624	-1.3776	-0.00018444	42.828
-0.0079647	0.34241	0.0068858	42.288
0.01166	2.4655	-0.014325	41.864
0.026747	4.3725	0.0036273	41.619
0.047131	6.4546	-0.014755	41.657
0.074063	8.2487	-0.0025207	41.779
0.076835	8.1866	-0.0012296	41.665
0.074638	7.9962	0.0043651	41.642
0.075562	7.9472	-0.0088532	41.569
0.076506	7.9187	-0.012849	41.583
0.012789	5.7666	-0.011804	41.54
-0.00043108	3.4867	0.0073162	41.618
-0.013322	1.6474	-0.0059021	41.979
-0.018167	1.0707	0.021149	42.225
-0.015683	1.0535	-0.0039347	42.225
-0.016997	1.0235	-0.0022748	42.302
-0.022252	0.76225	-0.0054718	42.408
-0.026686	0.43342	-0.029572	42.533
-0.028513	0.16365	0.0035044	42.769
-0.029744	-0.085009	-0.0057177	43.055
-0.041548	-1.0061	0.012972	43.507
-0.049451	-2.2546	-0.003197	43.965
-0.057806	-3.7209	0.014817	44.577
-0.076198	-5.867	0.0019059	45.345
-0.10102	-8.0555	-0.0024592	45.846
-0.10648	-8.2779	0.011251	45.829
-0.10479	-7.9859	0.0036888	45.725
-0.076958	-6.7437	0.001414	44.924
-0.066284	-6.3544	0.011005	44.66
-0.066201	-6.3167	-0.0054718	44.661
-0.058976	-5.8429	-0.0024592	44.422
-0.048938	-4.3654	-0.0030125	43.866
-0.036888	-3.3274	-0.001537	43.407
-0.035903	-2.761	-0.006394	43.06
-0.033829	-2.2635	-0.0064554	42.854
-0.03112	-1.755	-0.0034429	42.533
-0.029149	-1.4933	-0.0027051	42.183
-0.028759	-1.4594	0.016169	42.101
-0.025967	-1.4503	-0.0049799	42.115
-0.021451	-0.87465	-0.0064554	41.793
-0.0077184	1.1901	0.012542	41.251
0.013528	3.2029	0.00018444	40.898
0.032762	5.1485	0.0059021	40.766
0.056163	7.2549	0.010575	40.844
0.081946	8.4084	-0.0044881	40.943
0.078662	8.2662	-0.015985	40.772
0.081269	8.1188	-0.0017829	40.766
0.079544	8.0857	-0.01703	40.761
0.078559	8.0321	-0.0025207	40.778
0.020035	5.6264	-0.0022748	40.661
0.0031202	3.4593	0.0058406	40.74
-0.013651	1.6187	0.00092221	41.095
-0.016504	1.0332	-0.0022748	41.266
-0.017079	1.0298	0.0036273	41.247
-0.019296	1.0218	0.0073162	41.327
-0.022827	0.82222	-0.012296	41.534
-0.020117	0.60453	0.0068858	41.743
-0.024571	0.31328	0.00098369	42.017
-0.029211	0.053096	-0.014325	42.243
-0.037299	-0.81108	0.0087917	42.581
-0.050272	-2.1886	0.0049184	43.089
-0.057641	-3.9682	0.001414	43.779
-0.081802	-5.9388	-0.00098369	44.452
-0.10641	-8.1229	0.0044266	44.9
-0.10775	-8.3263	-0.0068858	44.938
-0.11175	-8.0061	0.0071317	44.804
-0.078928	-6.7112	-0.0030125	43.978
-0.062896	-6.1956	-0.0012911	43.667
-0.06577	-6.1452	-0.0095909	43.667
-0.057908	-5.7753	0.0051029	43.49
-0.050334	-4.203	0.0044266	42.815
-0.040911	-3.2378	-0.024346	42.385
-0.038777	-2.6603	0.00166	42.17
-0.038448	-2.1289	-0.0051644	41.88
-0.031859	-1.726	0.011066	41.612
-0.02761	-1.4896	0.016169	41.288
-0.024982	-1.4563	-0.009345	41.154
-0.026132	-1.444	0.0056562	41.131
-0.017079	-0.67747	-0.009345	40.831
-0.0093811	1.3663	0.0036273	40.307
0.014472	3.3494	0.0019059	39.922
0.032762	5.1581	0.0012296	39.776
0.060269	7.2706	0.011251	39.946
0.079647	8.3203	0.00092221	40.03
0.078744	8.172	-0.014509	39.848
0.051729	7.1778	0.00166	39.896
0.039988	6.789	-0.00055332	39.816
0.038571	6.7232	0.00018444	39.865
0.012563	5.3968	-0.00024592	39.769
-0.0028739	3.1875	0.010329	39.9
-0.017715	1.4555	0.012481	40.183
-0.017161	1.0661	-0.0059636	40.278
-0.019624	1.0633	0.0036273	40.323
-0.028739	1.0381	0.0075621	40.394
-0.022765	0.82321	0.022071	40.593
-0.025947	0.57466	-0.0036273	40.812
-0.033008	0.29077	-0.0025207	41.019
-0.029231	0.035518	-0.0019674	41.249
-0.041281	-0.96988	-0.0027666	41.596
-0.048999	-2.3241	-0.0051644	42.068
-0.062322	-4.0757	0.0098369	42.677
-0.0887	-6.3087	-0.0062095	43.376
-0.1089	-8.0862	0.0051644	43.963
-0.11151	-8.2705	-0.013095	43.949
-0.10857	-7.9496	-0.0017215	43.863
-0.074556	-6.6152	0.010021	42.982
-0.069568	-6.1871	0.0039347	42.733
-0.067023	-6.1586	-0.0070702	42.658
-0.060618	-5.9815	-0.00049184	42.538
-0.051565	-4.429	0.0060866	41.936
-0.043929	-3.2901	0.0029511	41.519
-0.038448	-2.6996	0.0033814	41.301
-0.035554	-2.1195	0.0044266	40.995
-0.030709	-1.7579	-0.001537	40.668
-0.027835	-1.5152	-0.015493	40.368
-0.026542	-1.4594	-0.0071317	40.235
-0.023011	-1.4389	0.012542	40.204
-0.024962	-1.2724	0.0022133	40.093
-0.01207	0.64909	0.010759	39.508
0.0062404	2.7798	-0.003197	39.089
0.027733	4.7902	0.012481	38.923
0.053207	6.8247	0.015923	38.959
0.083896	8.5222	-0.035228	39.181
0.086216	8.4455	0.0036273	39.082
0.058524	7.516	-0.0019674	39.011
0.020179	5.7178	0.026314	38.891
0.015334	5.632	-0.0030125	38.917
0.016976	5.6088	0.012603	38.933
0.002217	4.0447	0.0023977	38.952
-0.013302	1.9487	-0.018752	39.146
-0.014534	1.0778	0.010575	39.437
-0.017099	1.0558	-0.003197	39.411
-0.015683	1.0696	0.011251	39.426
-0.018967	0.91079	0.0085458	39.567
-0.024469	0.65137	0.00018444	39.745
-0.02373	0.40747	0.0085458	39.895
-0.025352	0.17485	-0.01328	40.091
-0.027938	-0.67416	0.0068858	40.472
-0.046413	-1.8723	-0.001537	40.927
-0.054131	-3.3194	-0.00098369	41.494
-0.068172	-5.0502	-0.0012911	42.163
-0.098204	-7.3812	0.0048569	42.843
-0.1152	-8.2359	-0.0032585	43.042
-0.11799	-8.111	-0.0067014	43.121
-0.1036	-7.4699	-0.0054103	42.394
-0.066099	-6.1025	0.0073162	41.772
-0.066284	-5.9979	0.006394	41.733
-0.066776	-5.9955	0.0039962	41.7
-0.056492	-5.1851	0.019612	41.315
-0.048876	-3.6766	0.0044881	40.737
-0.041158	-2.9374	0.010329	40.413
-0.039413	-2.3898	0.01912	40.125
-0.03112	-1.96	0.0019674	39.845
-0.030134	-1.5844	-0.0023977	39.52
-0.027178	-1.4129	-0.011804	39.368
-0.030894	-1.4129	-0.0046725	39.331
-0.028595	-1.4112	0.018444	39.305
-0.023484	-0.63199	0.010882	38.995
-0.0052756	1.4309	0.0031355	38.407
0.017982	3.5272	-0.0017215	38.069
0.037093	5.613	0.0064554	38.068
0.067823	7.6249	0.0046725	38.204
0.069691	8.0665	-0.011066	38.252
0.069527	7.8416	-0.004734	38.165
0.014534	5.5613	-0.004734	38.039
0.014185	5.355	0.0023977	38.06
0.014616	5.3125	0.009345	38.073
0.010592	4.8112	-0.0059636	38.11
-0.010531	2.6966	-0.0032585	38.217
-0.021677	1.2173	-0.0058406	38.461
-0.018085	1.0955	0.017706	38.535
-0.017838	1.0972	-0.0043651	38.527
-0.017099	1.086	0.0014755	38.572
-0.025044	0.79541	0.007808	38.599
-0.028082	0.50627	0.0083613	38.766
-0.026994	0.22879	-0.0036888	39.027
-0.037299	-0.24736	-0.0057177	39.319
-0.042677	-1.179	0.0019059	39.712
-0.048425	-2.4275	-0.0010452	40.246
-0.065134	-3.8101	0.0043651	40.867
-0.087222	-5.8977	0.0051029	41.655
-0.10791	-7.8202	-0.003197	42.178
-0.11487	-8.1896	0.0028896	42.271
-0.11413	-7.8832	0.0071317	42.184
-0.088043	-6.7331	0.0085458	41.382
-0.07704	-6.3774	0.0019059	41.148
-0.076137	-6.3252	0.0076236	41.081
-0.069691	-6.0591	-0.0049184	40.951
-0.057724	-4.6529	0.0073162	40.327
-0.04707	-3.3452	0.0036273	39.739
-0.040727	-2.7299	-0.0030125	39.403
-0.037955	-2.2883	0.0081154	39.111
-0.03539	-1.8103	-0.00098369	38.825
-0.030463	-1.431	0.0085458	38.583
-0.030894	-1.3851	0.0068243	38.486
-0.026357	-1.3722	-0.0039347	38.447
-0.030237	-1.374	0.0056562	38.407
-0.017572	0.12709	0.0081154	37.92
-0.00034897	2.2736	0.013464	37.479
0.026665	4.3299	-0.0059636	37.242
0.04902	6.4138	0.0078695	37.364
0.078559	8.1656	0.01912	37.469
