eval_id	interface	Dr	G0	hpo	nCycles.CovMultiplier	nCycles_1	nCycles_2	nCycles_3	nCycles_4	nCycles_5	nCycles_6	
43	1	0.5560887984128811	365.78262979323233	0.2517827301687381	0.4059829619747257	30.5	30.5	13.25	7.25	4.5	2.5	
44	1	0.6578558656902976	207.18092800074993	0.3333025508245697	1.3356181898463462	151.5	151.5	59.5	31.25	17.5	9.5	
45	1	0.5206452013155284	372.5605452759398	0.07114864391197287	0.592727304011222	6.5	6.5	3.25	2.25	1.5	1.25	
46	1	0.589578705235181	287.0080347375408	0.01724471884918971	2.2681053077565334	4.5	4.5	2.25	1.5	1.25	1.25	
47	1	0.6817191006186191	104.74637285396689	0.03730863605049671	0.8499502402660845	27.25	27.25	11.25	5.5	3.5	1.5	
48	1	0.5587228296747359	378.8311701231284	0.19967459326544243	1.6624856814195161	25.25	25.25	11.25	6.25	3.5	2.5	
49	1	0.5575550677172697	307.26907525507715	0.24646849004479884	1.4781797641539904	29.5	29.5	12.25	7.25	4.25	2.5	
50	1	0.5260057144236555	399.19685513544414	0.23185206046372775	1.8604069102266263	20.25	20.25	8.5	5.25	3.25	2.25	
51	1	0.5038733915740594	151.70215250359857	0.1337713396356427	0.7041271525660038	9.25	9.25	3.5	2.25	1.25	0.5	
52	1	0.6357671065879782	141.14072488866333	0.3955603002208551	0.8031701703686802	138.5	138.5	54.5	28.5	16.25	8.5	
53	1	0.5423256232000118	379.7786389111491	0.2361006355058608	1.2982453059063461	24.25	24.25	10.25	5.5	3.5	2.5	
54	1	0.5531093318744452	309.04544844697006	0.15825505732318468	0.5407872247910183	18.5	18.5	8.25	4.5	3.25	1.5	
55	1	0.5983146318560676	119.80005181661875	0.2248698054559798	0.7369778417728351	49.25	49.25	19.5	10.25	5.5	3.25	
56	1	0.5106725090234161	326.6389157807399	0.30068042805353584	0.8739630696526121	20.5	20.5	8.5	5.25	3.25	2.25	
57	1	0.6148235210984025	326.16285653837394	0.271000828446742	0.2549800678177419	67.5	67.5	27.5	15.25	8.5	5.25	
58	1	0.529345714981162	376.907360663945	0.11331862748849567	0.8659320523980973	11.25	11.25	5.25	3.25	2.25	1.5	
59	1	0.6178611073806568	313.4574275885415	0.03587058542709221	0.67715061081711	11.25	11.25	5.25	3.25	2.25	1.5	
60	1	0.6399516720041862	137.2812885916494	0.15433283718650148	1.3280960219154991	58.25	58.25	23.25	12.25	7.25	3.5	
