eval_id	interface	Dr	G0	hpo	nCycles.CovMultiplier	nCycles_1	nCycles_2	nCycles_3	nCycles_4	nCycles_5	nCycles_6	
149	1	0.5474414349264216	108.60437197827133	0.22742679719710843	0.610388936273565	26.25	26.25	10.25	5.25	3.25	1.5	
150	1	0.49532797104858767	193.7578973297507	0.39828028004239274	1.0173758729922575	22.5	22.5	9.25	4.5	2.5	1.5	
151	1	0.48575260811118737	263.6357370629949	0.48171835128103924	0.7683287073723538	21.25	21.25	8.5	4.5	3.25	1.5	
152	1	0.5474414349264216	108.60437197827133	0.22742679719710843	0.610388936273565	23.5	23.5	9.25	4.5	2.5	1.5	
153	1	0.4602279144105479	364.0495393248994	0.684361684740651	0.6351119164865006	25.5	25.5	10.5	5.5	3.5	2.25	
154	1	0.5063399246976548	221.60628835267516	0.3838383196759166	0.6470744623389447	22.25	22.25	9.25	5.25	3.25	1.5	
155	1	0.5045688735119643	332.0287582782876	0.4041554139313849	0.46155159115310146	27.25	27.25	11.25	6.25	4.25	2.25	
156	1	0.5007418055993351	232.5151562899878	0.42109292255420233	1.0198693965855552	31.5	31.5	13.25	7.25	4.25	2.5	
157	1	0.5002862844479056	233.94028909548575	0.4206087502409526	1.0739865405527629	24.5	24.5	10.25	5.5	3.25	1.5	
158	1	0.5007418055993351	232.5151562899878	0.42109292255420233	1.0198693965855552	25.5	25.5	10.5	5.5	3.5	2.25	
159	1	0.4602279144105479	364.0495393248994	0.684361684740651	0.6351119164865006	31.25	31.25	12.5	7.25	4.25	2.5	
160	1	0.5622174513710186	337.60320331429034	0.1695896389550712	1.1310656800384775	24.25	24.25	10.5	5.5	3.5	2.5	
161	1	0.6255878255381105	141.45384432107778	0.0763200830517406	0.44326599200270195	23.25	23.25	9.5	5.25	3.25	1.5	
162	1	0.5729320127336627	334.5026783839375	0.1803604330800512	0.7621074371157537	29.25	29.25	12.5	7.5	4.5	2.5	
163	1	0.4602279144105479	364.0495393248994	0.684361684740651	0.6351119164865006	28.25	28.25	11.5	6.25	3.5	2.25	
164	1	0.4602279144105479	364.0495393248994	0.684361684740651	0.6351119164865006	26.5	26.5	11.25	6.25	3.5	2.25	
165	1	0.47339874762834694	192.03695020968289	0.5163592720208532	1.236220877649772	24.25	24.25	9.5	5.25	3.25	1.5	
166	1	0.5190253081428663	198.42264247732254	0.31300764804598125	1.1525000040044482	25.25	25.25	10.25	5.5	3.25	2.25	
167	1	0.4993877806651763	242.25675718629677	0.39801733139232653	1.258307907187956	27.5	27.5	11.25	6.25	3.5	2.25	
168	1	0.4602279144105479	364.0495393248994	0.684361684740651	0.6351119164865006	26.25	26.25	10.5	5.5	3.5	2.25	
169	1	0.5063399246976548	221.60628835267516	0.3838383196759166	0.6470744623389447	18.25	18.25	7.5	4.25	2.5	1.5	
170	1	0.6255878255381105	141.45384432107778	0.0763200830517406	0.44326599200270195	30.25	30.25	12.25	6.5	4.25	2.5	
171	1	0.6255878255381105	141.45384432107778	0.0763200830517406	0.44326599200270195	23.25	23.25	9.5	5.25	3.25	1.5	
172	1	0.5123104434340106	284.2081653860175	0.3197864103511263	1.331308711345542	20.25	20.25	8.25	4.5	2.5	1.5	
173	1	0.4602279144105479	364.0495393248994	0.684361684740651	0.6351119164865006	22.25	22.25	9.25	5.25	3.25	1.5	
174	1	0.7331428838792747	278.44140264628	0.01565369548253508	1.0275339597030246	77.5	77.5	32.25	17.25	10.5	6.5	
175	1	0.4602279144105479	364.0495393248994	0.684361684740651	0.6351119164865006	24.25	24.25	10.25	5.5	3.25	2.25	
176	1	0.4884132350814083	354.5513577428414	0.4556208074376225	0.46724955457850115	22.5	22.5	9.5	5.25	3.25	2.25	
177	1	0.5474414349264216	108.60437197827133	0.22742679719710843	0.610388936273565	24.5	24.5	9.5	5.25	2.5	1.5	
178	1	0.4884132350814083	354.5513577428414	0.4556208074376225	0.46724955457850115	24.25	24.25	10.25	5.5	3.5	2.25	
179	1	0.6193556492146078	285.9910190513089	0.08889996386571018	0.9918037183985384	35.5	35.5	15.25	8.25	5.25	3.25	
180	1	0.4602279144105479	364.0495393248994	0.684361684740651	0.6351119164865006	27.5	27.5	11.25	6.25	3.5	2.25	
181	1	0.6255878255381105	141.45384432107778	0.0763200830517406	0.44326599200270195	22.25	22.25	9.25	4.5	2.5	1.5	
182	1	0.6255878255381105	141.45384432107778	0.0763200830517406	0.44326599200270195	27.25	27.25	11.25	6.25	3.5	2.25	
183	1	0.47339874762834694	192.03695020968289	0.5163592720208532	1.236220877649772	18.25	18.25	7.25	4.25	2.25	1.25	
184	1	0.49848922724478995	234.60587851182177	0.39191782670526104	0.8030423753743654	20.25	20.25	8.25	4.5	2.5	1.5	
185	1	0.4602279144105479	364.0495393248994	0.684361684740651	0.6351119164865006	36.25	36.25	14.5	8.25	4.5	2.5	
186	1	0.4561758966991876	365.42019535079584	0.695252130396142	0.48842662879949106	23.5	23.5	9.5	5.25	3.25	2.25	
187	1	0.4884132350814083	354.5513577428414	0.4556208074376225	0.46724955457850115	27.25	27.25	11.25	6.25	4.25	2.5	
188	1	0.5190253081428663	198.42264247732254	0.31300764804598125	1.1525000040044482	22.5	22.5	9.25	5.25	3.25	1.5	
189	1	0.4510732004629827	373.48549506398456	0.6828649160003898	0.6304418532045188	23.25	23.25	9.5	5.25	3.25	2.25	
190	1	0.6255878255381105	141.45384432107778	0.0763200830517406	0.44326599200270195	15.25	15.25	6.25	3.5	2.25	1.25	
191	1	0.5007418055993351	232.5151562899878	0.42109292255420233	1.0198693965855552	28.25	28.25	11.5	6.25	3.5	2.25	
192	1	0.5190253081428663	198.42264247732254	0.31300764804598125	1.1525000040044482	25.25	25.25	10.25	5.5	3.5	2.25	
193	1	0.6226486482251989	134.54321176270875	0.0787662624461743	0.33674003233859745	30.25	30.25	12.25	6.5	3.5	2.25	
194	1	0.5257265809722981	184.14876264796982	0.2980415887900817	1.055923052524845	20.5	20.5	8.25	4.5	2.5	1.5	
195	1	0.6804936568348352	307.3498711000579	0.03900157105761888	1.109622051594669	35.25	35.25	15.25	8.5	5.25	3.25	
196	1	0.4602279144105479	364.0495393248994	0.684361684740651	0.6351119164865006	33.25	33.25	13.5	7.5	4.5	2.5	
197	1	0.5190253081428663	198.42264247732254	0.31300764804598125	1.1525000040044482	23.5	23.5	9.5	5.25	3.25	1.5	
198	1	0.6193556492146078	285.9910190513089	0.08889996386571018	0.9918037183985384	12.25	12.25	5.25	3.25	2.25	1.5	
199	1	0.6528884720586414	136.96082103393775	0.04027009745683949	0.5958447366044016	20.5	20.5	8.25	4.5	2.5	1.5	
200	1	0.6193556492146078	285.9910190513089	0.08889996386571018	0.9918037183985384	36.5	36.5	15.5	8.25	5.25	3.25	
