eval_id	interface	Dr	G0	hpo	nCycles.CovMultiplier	nCycles_1	nCycles_2	nCycles_3	nCycles_4	nCycles_5	nCycles_6	
1	1	0.5390508031418598	193.53876459823078	0.28686905555449	0.44539254699491365	28.25	28.25	11.25	6.25	3.5	2.25	
2	1	0.6721514930979355	308.9030466446378	0.6512110779388726	0.5777496646072161	350.25	350.25	138.25	71.25	40.25	21.25	
3	1	0.5822107008573151	213.32555178774427	0.0787343018526772	1.0068300525772622	14.25	14.25	6.25	3.5	2.25	1.5	
4	1	0.5359065463975176	153.88110326789044	0.6622580581005648	0.33486879212166926	62.25	62.25	24.5	13.25	7.25	3.5	
5	1	0.4389238394711238	107.40361851739937	0.6099470860771762	0.8858035893605612	18.5	18.5	7.5	3.5	2.25	1.25	
6	1	0.6167152904533248	120.17488943897457	0.3233720538662107	0.7231189862941434	89.5	89.5	35.5	18.5	10.25	5.25	
7	1	0.45006976901015405	303.8178320495702	0.23542360842009943	0.5393037891142561	8.25	8.25	3.5	2.25	1.5	1.25	
8	1	0.8134184006256638	236.10905336681358	0.17059344920254924	0.5002644388271894	400.25	400.25	306.5	158.25	88.5	44.5	
9	1	0.8709302084008235	260.97376333261667	0.4339806474690433	0.7646340025602951	400.25	400.25	400.25	400.25	400.25	277.25	
10	1	0.40675321506062223	369.00138791210264	0.03282146811809888	0.6138704052394449	1.25	1.25	0.5	0.5	0.5	0.5	
11	1	0.7333800304661316	397.1016842190113	0.020768184468311468	0.700601479441422	31.25	31.25	13.5	8.5	6.25	3.5	
12	1	0.5231159358023236	165.06909531954219	0.3058690485237841	0.5862081308535725	24.5	24.5	10.25	5.25	3.25	1.5	
13	1	0.5544356488751458	298.9234609300303	0.05697111104255694	3.0282764707719325	7.5	7.5	3.5	2.5	1.5	1.25	
14	1	0.8404773106341289	178.99671302114518	0.18383928188980408	0.40826422470841645	400.25	400.25	400.25	269.5	150.25	74.5	
15	1	0.15682884655830956	106.1952998397186	0.16260103158879785	0.372492986687487	0.5	0.5	0.25	0.25	0.25	0.25	
16	1	0.1697034397612326	327.51359615084243	0.18470192366876784	0.5915161723650041	0.5	0.5	0.25	0.25	0.25	0.25	
17	1	0.11617471795226059	196.00514524674037	0.10042810953852783	0.8624691527969472	0.25	0.25	0.25	0.25	0.25	0.25	
18	1	0.7660958764383504	215.03916825156938	0.018304993799381445	0.9686748869429087	42.5	42.5	17.25	9.5	5.5	3.5	
19	1	0.7225254007598804	276.49513406608173	0.08968416502573616	0.6414152452090311	103.25	103.25	41.25	22.25	13.25	6.5	
20	1	0.7960097185974554	349.3145365708571	0.436751379063796	11.760178688745869	400.25	400.25	400.25	297.5	166.25	83.5	
21	1	0.8828946737862112	288.6945530773446	0.6822367868444547	0.5991982486847434	400.25	400.25	400.25	400.25	400.25	400.25	
22	1	0.739326851373379	361.7951966342186	0.6933380510770167	1.0903054321130472	400.25	400.25	383.5	197.5	110.5	56.5	
23	1	0.4691834898023455	182.06261044469073	0.2922473258074125	0.9325417530502216	12.5	12.5	5.25	2.5	1.5	1.25	
24	1	0.7244233410291644	339.4140501737691	0.1224385539721577	1.3484424996776174	141.5	141.5	57.25	30.25	17.5	9.5	
25	1	0.1946195406951466	155.69078329178566	0.4507456125829052	3.2969550310033795	1.5	1.5	0.5	0.5	0.5	0.25	
26	1	0.6119368170620191	385.8374970915834	0.3483106891186286	1.7365971561133366	83.25	83.25	33.5	18.25	11.25	5.5	
27	1	0.21468262992723713	306.2464829163446	0.6926927463262577	1.1960804321411822	2.5	2.5	1.25	0.5	0.5	0.5	
28	1	0.8557351336396671	164.65230313406755	0.05505990293472834	1.041526539841764	400.25	400.25	205.5	106.25	59.5	30.25	
29	1	0.5174786574000574	384.2111771466773	0.550431762436531	0.5844381714793152	40.25	40.25	16.25	8.5	5.5	3.25	
30	1	0.4317295519924189	319.25674203104734	0.20899496315873078	0.4213580639104085	6.25	6.25	2.5	1.5	1.25	0.5	
31	1	0.3116444896837016	176.18249277850776	0.17657884785283606	0.3341620392826879	1.5	1.5	0.5	0.5	0.5	0.25	
32	1	0.7193869515473733	163.9935932102446	0.4671281543575464	0.5032404892044545	400.25	400.25	205.5	105.5	58.5	29.5	
33	1	0.46492026577323886	255.46021417919897	0.17978359764376547	0.6757463264556463	7.5	7.5	3.25	2.25	1.25	1.25	
34	1	0.5547471590949188	107.69881541635948	0.4694427911158395	0.7734503341977901	58.5	58.5	23.25	11.5	6.5	3.25	
35	1	0.11503184034908412	162.24102263233283	0.3669428768695792	1.219831216665586	0.5	0.5	0.5	0.25	0.25	0.25	
36	1	0.5941083976607017	227.4056406254519	0.302621402020736	2.646741402933887	58.25	58.25	23.5	12.5	7.25	4.25	
37	1	0.5896765781779372	212.25099410026766	0.39273458797637906	0.39297263509690217	71.5	71.5	28.5	15.25	8.5	4.5	
38	1	0.5935471974998056	239.07262730944322	0.20806554874454453	0.382842745949774	40.25	40.25	16.5	8.5	5.25	3.25	
39	1	0.8549984628116993	183.28861188841955	0.49753654732835545	0.8605994146055232	400.25	400.25	400.25	400.25	400.25	252.25	
40	1	0.6454562392827867	276.03530393745064	0.29625123984015916	1.1463749265474306	112.25	112.25	44.25	23.25	13.5	7.25	
41	1	0.3876063204590289	359.15668177696944	0.2587764367352656	1.4941813171140854	4.5	4.5	2.25	1.5	1.25	0.5	
42	1	0.4496255630394732	135.25955678860993	0.581773271043459	2.202828876275978	19.5	19.5	7.5	4.25	2.25	1.25	
43	1	0.6581049567418119	255.21373214623426	0.6482271692477025	3.7901666150962137	290.25	290.25	114.25	58.5	33.25	17.25	
44	1	0.14818037730341588	139.62043190354598	0.04174504451223488	0.6438535127858409	0.25	0.25	0.25	0.25	0.25	0.25	
45	1	0.6334133723565342	315.0579043577781	0.1705126250525382	0.6254038662989057	55.5	55.5	23.25	12.25	7.25	4.25	
46	1	0.6365102956945276	218.81791084218813	0.2504783649498686	0.4214697909934524	85.25	85.25	33.5	18.25	10.5	5.5	
47	1	0.2683060488590727	269.62639355755266	0.5723268707654706	1.015492289936301	3.25	3.25	1.25	0.5	0.5	0.5	
48	1	0.20314103812388265	154.98395086422357	0.6899890850738752	0.9645028494198448	2.5	2.5	1.25	0.5	0.5	0.5	
49	1	0.35234268073934716	143.45432780301317	0.6785904762225426	1.5644831542369924	8.25	8.25	3.25	1.5	1.25	0.5	
50	1	0.3909686167540981	246.41688419468636	0.6344143584294495	0.3729617579334893	11.25	11.25	4.5	2.5	1.5	0.5	
51	1	0.5561574163343037	206.6838213549867	0.2146238228941806	0.7454103797203566	26.25	26.25	10.5	5.5	3.5	2.25	
52	1	0.4508812107698563	382.1295835758439	0.694487757955987	0.8486725131362117	23.25	23.25	9.5	5.25	3.25	2.25	
53	1	0.890699070447381	329.59757614208957	0.18209982832895133	0.5029464352115046	400.25	400.25	400.25	400.25	323.5	162.25	
54	1	0.18163584859842247	324.5990859551642	0.08307524686874021	0.4404375408291614	0.25	0.25	0.25	0.25	0.25	0.25	
55	1	0.26710140487586775	371.11592192378004	0.6661573016282218	1.551289216412737	3.5	3.5	1.5	0.5	0.5	0.5	
56	1	0.22904761430799703	125.02673063260556	0.17105997627298644	0.3290008382868827	0.5	0.5	0.5	0.25	0.25	0.25	
57	1	0.6224866603723187	265.657740976722	0.4859401029036478	0.715536151085497	134.25	134.25	52.5	27.5	15.5	8.5	
58	1	0.3026332820318257	275.34282068673065	0.05026588769660618	0.3915314315934969	0.25	0.25	0.25	0.25	0.25	0.25	
59	1	0.4730486182850451	388.5809135641687	0.5141892783979585	0.7011654866296004	22.25	22.25	9.25	5.25	3.25	2.25	
60	1	0.2955404736012822	187.64425803776464	0.6183869465103493	3.5234692800338823	4.5	4.5	1.5	1.25	0.5	0.5	
61	1	0.22717566691641577	172.24863397463406	0.1979814578715141	0.6671789428911621	1.25	1.25	0.5	0.25	0.25	0.25	
62	1	0.1883001129314441	130.08818267964935	0.2715492582934257	1.5385254102992525	1.25	1.25	0.5	0.5	0.25	0.25	
63	1	0.6250636715722188	104.92888887744226	0.2682643664914321	0.3929678781781451	85.5	85.5	33.5	17.25	9.5	4.5	
64	1	0.21054636107889105	378.85879503765716	0.5266638977026918	0.5283363863504742	2.25	2.25	0.5	0.5	0.5	0.25	
65	1	0.2572658893440428	300.974963977273	0.1740869973519368	0.6476939925058764	1.25	1.25	0.5	0.5	0.25	0.25	
66	1	0.3949801365287713	335.5458736069413	0.12857863834287367	0.6438635396011458	2.5	2.5	1.5	0.5	0.5	0.5	
67	1	0.7567945838783481	184.51903172618472	0.32001123759453926	0.9903169157746161	400.25	400.25	243.5	125.5	70.25	35.25	
68	1	0.17768102063444902	275.923049855898	0.22008320109035046	0.5927106110993986	0.5	0.5	0.5	0.25	0.25	0.25	
69	1	0.7703559259990431	119.18657983629434	0.5890404943584701	1.0736840228218343	400.25	400.25	400.25	300.5	166.5	83.25	
70	1	0.17687872631517046	245.68827878038687	0.17404185995079074	0.935138415022652	0.5	0.5	0.25	0.25	0.25	0.25	
71	1	0.8811675720107166	393.248541923334	0.35664872566759037	0.6432390413784802	400.25	400.25	400.25	400.25	400.25	266.5	
72	1	0.4749209613181613	362.9515735949772	0.660382683791572	0.6752222324044876	28.5	28.5	12.25	6.5	4.25	2.25	
73	1	0.8814088705522697	201.4476855510537	0.4474584114438159	0.8966305973731646	400.25	400.25	400.25	400.25	400.25	347.5	
74	1	0.5838764157960368	388.47104636244956	0.6084296897691007	0.3431051630131357	99.25	99.25	39.5	21.5	12.5	6.5	
75	1	0.6914108635186413	169.51048794136136	0.6587446856547894	1.3836385196379462	400.25	400.25	191.5	98.5	55.25	27.5	
76	1	0.13135023380345656	384.79564672470445	0.5280277547015828	0.9587870183965496	1.25	1.25	0.5	0.5	0.25	0.25	
77	1	0.32624557006112764	382.41331141194956	0.4927067915550784	1.1013433447788583	4.5	4.5	2.25	1.25	0.5	0.5	
78	1	0.19615724897053513	339.76077620571755	0.6778962409569166	0.7914730318364169	2.25	2.25	1.25	0.5	0.5	0.5	
79	1	0.33691215801771596	289.1343810600373	0.6961365448568988	0.3862874697372976	7.25	7.25	2.5	1.5	0.5	0.5	
80	1	0.19498217516339525	362.2863899874841	0.32175696104213414	0.6488942156032688	1.25	1.25	0.5	0.5	0.25	0.25	
81	1	0.35438654351518084	187.906085352339	0.05890014694710377	0.6492209399342603	0.5	0.5	0.5	0.25	0.25	0.25	
82	1	0.431410395611736	354.6830665938754	0.212027881693958	0.5716014115196643	6.25	6.25	2.5	1.5	1.25	1.25	
83	1	0.1513179970790275	285.36300757525714	0.115124746924534	0.28628652678207583	0.25	0.25	0.25	0.25	0.25	0.25	
84	1	0.6539776954960159	103.97105732766985	0.29806559860924814	1.1266375937163946	141.5	141.5	55.5	28.5	16.25	7.5	
85	1	0.5532811633652601	204.17005537966588	0.10058963664654665	0.38560338764414676	12.25	12.25	5.25	3.25	2.25	1.25	
86	1	0.31231159275155634	144.4422582844495	0.4268412847744086	0.8844201319945304	3.5	3.5	1.5	0.5	0.5	0.5	
87	1	0.5185984427733598	394.54881694547595	0.2741375608189193	1.051600711298506	21.25	21.25	9.25	5.25	3.25	2.25	
88	1	0.17515240860675335	243.51109211199642	0.6278162601588648	0.9280472018608732	2.25	2.25	0.5	0.5	0.5	0.25	
89	1	0.5607571964449435	249.2174096495988	0.6777783235409662	2.657291630509547	83.25	83.25	33.25	17.5	10.25	5.5	
90	1	0.8434369580609713	291.8417549196171	0.38735058215190127	0.37912451409892184	400.25	400.25	400.25	400.25	315.25	157.25	
91	1	0.35485516196105893	210.57538183888525	0.19962826320864163	1.5926101228139842	2.5	2.5	1.25	0.5	0.5	0.5	
92	1	0.6339283039709454	141.0700815056797	0.41863898894566737	0.2848960750945105	143.25	143.25	56.5	29.25	16.5	8.5	
93	1	0.20543828992351376	346.63531995827367	0.6287651991748427	0.7890155649437745	2.25	2.25	1.25	0.5	0.5	0.5	
94	1	0.6730617632948525	156.95437357082739	0.2906460086266663	0.6481291628817837	169.25	169.25	66.5	34.5	19.5	10.25	
95	1	0.3315248743577609	253.3956947639368	0.3909340109174599	0.7760545382135954	3.5	3.5	1.5	0.5	0.5	0.5	
96	1	0.24655308960569347	167.29510869242176	0.19744040964824064	0.6112646206850403	1.25	1.25	0.5	0.5	0.25	0.25	
97	1	0.5692103478480666	129.3533453482102	0.3242564631205186	0.4592514596771315	47.5	47.5	19.25	9.5	5.5	2.5	
98	1	0.11608603694999485	358.657455226505	0.28718233941192306	0.2640294913130593	0.5	0.5	0.25	0.25	0.25	0.25	
99	1	0.7631520233738905	391.8758467069391	0.18140529090725	0.768901166387722	368.5	368.5	146.5	76.5	44.25	23.25	
100	1	0.10375638095403766	388.25039741890004	0.35904780483946275	1.4692120640199628	0.5	0.5	0.5	0.25	0.25	0.25	
101	1	0.642253229436984	371.96664976635367	0.22416276992606987	0.6187659773447327	81.25	81.25	32.5	17.5	11.25	5.5	
102	1	0.3160063785537319	332.2141998095916	0.26739405607771577	0.486993231103137	2.25	2.25	1.25	0.5	0.5	0.5	
103	1	0.6881552176980759	199.94354560859256	0.37222960515544234	0.35509150660390143	261.25	261.25	102.25	52.5	29.5	15.25	
104	1	0.8697508360939507	124.33041699639904	0.5279105658210014	0.3603347405537581	400.25	400.25	400.25	400.25	400.25	360.5	
105	1	0.2990025148159664	222.17235142414222	0.24012015139597997	0.48573948780012294	1.5	1.5	0.5	0.5	0.5	0.25	
106	1	0.5609258675342695	169.67024265128282	0.6476695489683268	0.37579031217471387	82.5	82.5	32.5	17.25	9.5	5.25	
107	1	0.5736335450174712	139.74629042739488	0.6049997973167726	0.5230103476577579	92.5	92.5	36.5	19.25	10.5	5.5	
108	1	0.5578015246326987	116.02815453604758	0.043596304223114696	0.33846082611286094	6.25	6.25	2.5	1.25	0.5	0.5	
109	1	0.27846530611249465	317.6783092631736	0.1850133417372077	0.3378014279240514	1.25	1.25	0.5	0.5	0.25	0.25	
110	1	0.8621992092135881	103.42823758750932	0.3178335037348493	1.534179969564258	400.25	400.25	400.25	400.25	400.25	199.5	
111	1	0.4577003028941019	331.17422455083283	0.0821932432323071	0.4343216927934342	4.25	4.25	1.5	1.25	1.25	0.5	
112	1	0.7771269379769022	144.08399362011252	0.250448432433113	0.820175574502169	400.25	400.25	269.5	138.5	77.25	38.5	
113	1	0.6595834202540034	123.85662477602672	0.5206672926762009	1.2208933366015975	258.25	258.25	101.25	52.25	29.25	15.25	
114	1	0.337949560684107	126.88091027158161	0.47955499198854984	0.7004860711777653	5.25	5.25	2.25	1.25	0.5	0.5	
115	1	0.7510382557619818	301.61434220617434	0.4394452557105433	0.42649412578475526	400.25	400.25	294.25	151.5	85.25	42.5	
116	1	0.4172045926775877	173.6101629558534	0.5002645978784185	0.46704787774878	11.5	11.5	4.5	2.5	1.25	0.5	
117	1	0.8048825576889292	226.16184000402953	0.1513973440021942	0.6764534153564304	400.25	400.25	239.25	123.25	69.25	35.25	
118	1	0.565018298108687	267.2106373971751	0.24577169925666514	0.7809092129394916	32.5	32.5	13.5	7.25	4.5	2.5	
119	1	0.8053882894838823	358.16535214863814	0.47660731277144935	0.5969753395421962	400.25	400.25	400.25	375.25	209.25	105.25	
120	1	0.6540252720622127	318.1132788133985	0.6166719864916157	1.2443507101042208	257.5	257.5	101.5	52.5	30.25	15.25	
121	1	0.6802034238557124	181.0983715716144	0.38513785714138565	1.1604659554584624	243.25	243.25	95.25	49.25	27.5	14.25	
122	1	0.5010595055413618	139.44483978733828	0.20506275915242025	2.087091472217014	13.25	13.25	5.25	2.5	1.5	0.5	
123	1	0.8648669077785791	116.61229612635938	0.030862328024127986	0.2844570458946006	363.25	363.25	142.25	73.5	41.25	21.25	
124	1	0.61519215938371	190.47959034428274	0.5001324119922071	1.7805581513813953	128.25	128.25	50.5	26.5	15.25	8.25	
125	1	0.4390840388465438	178.63544477190348	0.01544003142082386	0.6369450214448206	0.25	0.25	0.25	0.25	0.25	0.25	
126	1	0.5851145713023395	236.84217004014388	0.2671485581764869	1.6595706375602244	45.5	45.5	18.5	10.25	6.25	3.25	
127	1	0.11535455864746683	304.98440066430413	0.3760706780483194	1.0267655681721952	0.5	0.5	0.5	0.25	0.25	0.25	
128	1	0.3412598533396395	308.6876336916572	0.6462569086193631	4.199445317784228	6.5	6.5	2.5	1.5	0.5	0.5	
129	1	0.628138829994148	185.05565397465	0.07175123607270106	1.1818977634234775	23.25	23.25	9.5	5.25	3.25	2.25	
130	1	0.3320620857683553	213.97808677003616	0.29010020215811577	0.6107538982661218	2.5	2.5	1.25	0.5	0.5	0.5	
131	1	0.5944123431990732	154.34528852107093	0.026776107800008865	0.7491334707370751	6.25	6.25	2.5	1.5	1.25	0.5	
132	1	0.44301496075661295	336.5636536919556	0.2464015791956973	0.6217177716201859	8.25	8.25	3.5	2.25	1.5	1.25	
133	1	0.2083792513779602	117.05442292997209	0.43933943059945846	0.6110916249444972	1.5	1.5	0.5	0.5	0.5	0.25	
134	1	0.3386258607648246	309.0991725174962	0.20255688427773288	0.5194705359365377	2.25	2.25	0.5	0.5	0.5	0.5	
135	1	0.555971928561012	333.608618782331	0.1547274652623882	0.7433740157871164	19.25	19.25	8.25	4.5	3.25	2.25	
136	1	0.5726982089985386	333.22226855462594	0.0898352309956946	1.0094422713611388	14.5	14.5	6.25	3.5	2.5	1.5	
137	1	0.559460199079663	177.82676930360648	0.4082267683740358	0.5335671401490785	51.25	51.25	20.5	10.5	6.25	3.5	
138	1	0.6225606558857069	212.14394137976842	0.4897363040742333	0.7762884143409666	136.5	136.5	54.25	28.25	16.25	8.5	
139	1	0.6216826160013511	276.2798905589167	0.47365042701111737	0.3930305059184732	129.25	129.25	50.5	26.5	15.25	8.25	
140	1	0.44513474834717914	181.84657072734012	0.66471410429715	0.43229560609016526	21.25	21.25	8.5	4.5	2.5	1.5	
141	1	0.8172372766808504	211.2558397653666	0.011865217586516862	0.3131899982284796	60.5	60.5	25.25	13.25	8.5	4.5	
142	1	0.3940494960383173	159.1162840556919	0.45656569118688484	3.038003777209365	8.25	8.25	3.25	1.5	1.25	0.5	
143	1	0.44869194021250147	237.95676512680222	0.42427064359737127	0.20848244178813397	14.25	14.25	5.5	3.25	2.25	1.25	
144	1	0.8135386840125377	113.38369037623423	0.41623033087949884	0.448826056529873	400.25	400.25	400.25	400.25	234.25	116.25	
145	1	0.7449551912368686	339.9387653711854	0.6743115206897672	0.8941394021766311	400.25	400.25	400.25	209.5	117.5	59.25	
146	1	0.663110866832293	123.08693409598982	0.02164145462532739	0.35601942836946077	12.25	12.25	5.25	3.25	1.5	1.25	
147	1	0.1801815098498409	255.6505446494578	0.49057287718400056	1.6823009863463312	1.5	1.5	0.5	0.5	0.5	0.25	
148	1	0.8355860909957389	192.04302986355884	0.5714382682942857	1.0863691485690476	400.25	400.25	400.25	400.25	400.25	209.5	
149	1	0.6713930396392891	273.2628846494126	0.36176696566889305	2.8751616869667167	195.25	195.25	77.25	40.5	22.5	11.5	
150	1	0.8990776052542933	387.8300022500275	0.2404357600217983	0.756654264152586	400.25	400.25	400.25	400.25	400.25	243.5	
151	1	0.219558643726395	293.67107333680116	0.5556797126269094	0.5535147746199661	2.25	2.25	1.25	0.5	0.5	0.5	
152	1	0.7945008458945714	110.60873072664728	0.07709761868637299	0.8071427404871508	292.5	292.5	114.5	59.25	33.25	17.25	
153	1	0.22999434774109986	229.12073185241837	0.31500459003364845	2.1332077167620778	1.5	1.5	0.5	0.5	0.5	0.25	
154	1	0.5924476514270753	253.00505569547508	0.3687671384538783	0.7719857871308012	68.5	68.5	27.5	14.5	8.5	4.5	
155	1	0.19905598627955323	260.85324841103557	0.4888299235448378	0.5248672752292486	1.5	1.5	0.5	0.5	0.5	0.25	
156	1	0.7784065834577876	304.4177531811514	0.07271115510236252	1.6534402589696489	191.5	191.5	76.5	40.5	23.25	12.5	
